"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"
"NCF4__neg"	2.22044604925031e-16	5.26063428952004	51.4200210862506	2.22044604925031e-16	4.53322924835982	2.22044604925031e-16	3.90042304894187e-08	61.2420711040029	16.5229788849789	15.4951349022091	9.5211949808898	8.42099042864422	17.9736855621982	19.3054927791717	7.6750462250715	65.7802443574282	17.0275834595496	0.0419488530383686	13.8155265183512
"CD33__neg"	2.22044604925031e-16	4.87072259569196	43.0950794484005	0.642346875189692	1.46932429642059e-11	2.22044604925031e-16	2.22044604925031e-16	125.136584120255	20.2077675427117	0.969940506646775	22.636662424821	3.39318305820266	2.22044604925031e-16	8.04216160353802	4.93813867276607	43.3459743419953	2.22044604925031e-16	7.35192250562049	15.9206659243921
"DYNAP__neg"	15.4157289036426	5.55189759352665	2.22044604925031e-16	2.98708965814689	2.22044604925031e-16	9.10861087935903	8.98427832216626	14.2320742759442	2.22044604925031e-16	5.54698357976726	17.1085314494475	6.46001411449545	11.1843260625178	2.22044604925031e-16	2.59075856505583	93.4155400261226	17.1497875998834	9.56941845163424	4.80227100288845
"SFTPA1__neg"	2.22044604925031e-16	10.7924642187383	21.6110381464572	4.00968753662606	2.22044604925031e-16	2.22044604925031e-16	12.5623508715389	26.4579323215421	2.34263608480571e-06	2.07567311628055	4.05036987630006	2.64144199558605	7.59828570300068	5.91192606481021	0.432443082224891	37.0418302200991	19.3196604499704	6.20816920562351	15.9200630292642
"CLECL1__neg"	0.279367071264346	7.69212756203355	2.09689749924798e-07	2.22044604925031e-16	2.22044604925031e-16	6.75331712654735	0.0201795198870591	125.577188677183	8.30420443162019	14.6144312322248	15.5060475312024	0.00939476970082903	2.22044604925031e-16	2.22044604925031e-16	0.37812913187929	10.8935382750651	8.10736742399891	2.21080177973592	7.35208578007983
"OR2L2__neg"	12.759239209433	7.52156513420594	31.5008688553296	4.50668504259493	2.22044604925031e-16	8.20974405218098	2.35222645204259	14.5979999359319	10.4143193108147	8.46625929536419	4.6100347899232	6.42510950754207	5.71464852549058	2.22044604925031e-16	1.25693821468984	49.7390916884195	13.3099552339297	1.02691552365137e-05	14.644183975572
"PIK3R6__neg"	2.22044604925031e-16	3.55182359477346	27.8032687247176	2.22044604925031e-16	9.17917549648925	8.3738133567085	1.29005128125793e-08	111.201114836555	13.5601481589313	21.1946420931238	32.5769714721651	8.08133564572442	2.22044604925031e-16	13.5290418081806	8.71139285152424	59.1723123005793	2.22044604925031e-16	2.22044604925031e-16	1.7075224147742e-15
"IFNL1__neg"	8.54945636372169	2.22044604925031e-16	21.6838486317402	0.832448071879819	2.22044604925031e-16	7.05559600994872	2.22044604925031e-16	34.0086897245339	7.52876543977529	18.9595452139585	1.15147904597051e-08	3.54880737125831	13.5483144256471	4.40354383300198e-05	1.54839208315843	29.9296256637833	8.60157956693676	1.54977322224301e-06	9.86786251107602
"DEFB106A__neg"	3.24803733436546	1.37541079246513	13.2617509408958	4.11897581855736	4.72978070181727e-15	3.37526225939931	1.94289517101769	4.69342743493039	6.33570712996628	5.23826301164669	5.26212553053514	4.38934789359566	0.145696509063684	1.56524124340771	4.98166942729484	24.4301056049618	6.4221065715711	1.87186807908595	6.83340587521277
"FBXO39__neg"	6.28065590439346	7.24274875354554	8.40593869135182	6.95485441972447	0.796286054608791	13.5666898117823	2.22044604925031e-16	46.6436589156337	2.4031029583329	5.87558562209482	0.840635055947838	9.71032601812029	6.12087595126479	2.22044604925031e-16	3.14190841780989	79.2709426867478	1.51778425670608	2.22044604925031e-16	0.380375474848556
"RP1.179P9.3__neg"	5.97209257917969e-16	8.91976818691883	30.380745208865	9.07104591600795	1.7868864685827	2.22044604925031e-16	9.98539507719648	20.8880362553777	8.95475141494594	10.0978829837271	8.19394952988254	1.13238103926983	5.07551558554493	9.0797237940718	6.13489445745252	51.426843237214	16.1408719836553	5.64287061371076	14.7894637095449
"CHIA__neg"	1.76704613773219	0.635990996059752	23.9877357043849	3.00579915355313	2.22044604925031e-16	2.22044604925031e-16	7.92436710686425	10.8327603667961	6.1697722971912	4.4278867342336	10.3341279883393	5.60497248374434	4.72646584885322	2.7242382325367	5.72438696786172	35.8462391849805	12.9095604568558	5.98092855818314	9.19333761739067
"IL10RA__neg"	2.22044604925031e-16	1.48995736608657e-08	26.7983878721561	2.22044604925031e-16	6.3141108719799	5.89250023399687	1.09031231009738e-09	58.6373150391979	7.06414228878459	12.3441723817744	15.4599656740604	7.20605270906886	23.0178487086185	2.70877769325607e-09	3.19080225661201	48.0898620034427	13.0665475884072	3.66047469369332	20.669540583012
"IL12B__neg"	3.65628045690628	6.45969595634715e-05	0.0246085610142267	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.0358287430741005	75.6933285095269	15.6621691889228	20.6804262911513	18.0251747425224	4.41780555302927	1.10953141502924e-14	2.22044604925031e-16	7.08040209176095	62.244795801706	20.9160400975463	9.39868767417308	7.8618878488498
"CHAT__neg"	9.96427729407954	2.22044604925031e-16	23.1184817899125	6.36542959693621	2.22044604925031e-16	16.7958515091241	5.11348084454357	19.7754277838508	8.107318078749	9.37335384719539	8.85772890093802	2.22044604925031e-16	2.22044604925031e-16	2.78952398340126	7.78192132099741	54.0746503771427	13.7430941485993	1.28657039631095e-10	16.4284476028704
"FABP12__neg"	3.5752972932847	0.000325540054956923	36.9641133158163	10.441562168506	0.81829256651845	7.3552854374119	2.76849928041659	4.01808813678185	2.22044604925031e-16	8.29896806729863	14.2198837354807	10.9362665177629	1.2693249627238e-08	4.27211152300927e-05	5.42608009324436	62.2844824799737	13.9383243935358	2.3572226126008e-07	14.1662857585024
"LHB__neg"	17.0314267239206	1.9235739526742	41.962680620386	6.7006286441461	0.136546817137392	1.72457075264924	8.11720138198008e-15	21.2429655160174	15.3376339878856	29.975614980029	2.22044604925031e-16	3.71944245044562	2.09031085213911	1.06662776843358e-15	2.73726335203978	66.4091220055341	10.1298944096243	2.22044604925031e-16	2.22044604925031e-16
"LCE3D__neg"	1.22713159589725	2.68450976008394	23.5821345942218	5.37261725128528	2.3082804807309	9.53283380524031	2.22044604925031e-16	2.22044604925031e-16	1.34806497115717	5.40667275402344	7.693416625757	9.34314472561067	2.22044604925031e-16	4.86241590997092	2.22044604925031e-16	37.5948931970778	4.31739366956848	2.39360253503197	7.05796803459246
"AWAT2__neg"	2.22044604925031e-16	2.22044604925031e-16	40.3741603026249	10.3092840090902	2.22044604925031e-16	2.22044604925031e-16	15.727613681253	43.2148344683968	5.85290611700857	14.2245916581963	2.22044604925031e-16	1.00886412270664	5.08809321386701	2.22044604925031e-16	2.74914835002802e-16	55.8651848524803	16.6310845532709	3.56333320802068e-10	23.5031693773016
"KCNN3__neg"	9.05684608689683	2.22044604925031e-16	0.0189325333014814	2.22044604925031e-16	2.22044604925031e-16	10.6866342458296	2.22044604925031e-16	94.5158898793002	12.65849198268	2.22044604925031e-16	14.4035710088774	2.22044604925031e-16	17.6339137431158	2.22044604925031e-16	4.5681516930539	57.8133893237893	2.22044604925031e-16	2.22044604925031e-16	18.0659651727979
"ALOXE3__neg"	2.46164598696935	12.1776723884374	31.6251300092581	17.1054215949944	0.411935333119898	23.7826736991703	2.22044604925031e-16	3.26193268657002	2.22044604925031e-16	25.9336128534427	3.33472016879766	15.5884629528012	0.142121792005909	2.48806943672637e-08	2.22044604925031e-16	84.9475948257005	20.0064228085467	2.22044604925031e-16	13.0138238311601
"PLCG2__neg"	2.22044604925031e-16	2.22044604925031e-16	7.27756347750072	2.22044604925031e-16	1.60828075831509	2.96296581426002	2.22044604925031e-16	62.4398077722428	4.61724539670106	2.22044604925031e-16	7.69189150584786	0.00072851647247743	2.22044604925031e-16	2.22044604925031e-16	1.15462922456407	62.5102075631763	8.57331966636544	2.22044604925031e-16	4.11885624866791
"LCE2A__neg"	6.35757322619224e-06	6.57759953325649	45.5504135489996	10.87145691189	3.04659099183384	9.72014927577712	1.67885629523868	1.93836322964802e-06	7.41534218417636	9.71479410913348	7.42072521233266	12.6481729444359	2.22044604925031e-16	1.14420296311591	2.22044604925031e-16	66.4135837824558	12.2002493162775	1.93364364893421	13.903182119656
"SATL1__neg"	14.7525212312419	2.34392502346069	25.1223983600447	7.92442587881727	2.22044604925031e-16	5.24495796682518	3.71790141738695	14.2949779605117	7.31016532339874	14.9010624813497	10.922642834028	2.76991779068311	9.12422109674519	2.22044604925031e-16	1.25768792537654	53.4322366656335	13.6514732386089	1.79841610187743e-08	14.2158555315909
"FUT7__neg"	2.22044604925031e-16	2.22044604925031e-16	3.34534807896775	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	202.130820666776	2.22044604925031e-16	31.5623232909562	8.09223034910298e-09	4.27675012300428e-07	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.33795022428968	2.22044604925031e-16	2.22044604925031e-16
"KRT84__neg"	21.7990393728576	2.22044604925031e-16	44.3258836023646	3.78361275425799	2.22044604925031e-16	20.387043304546	1.92864783431077e-15	27.7443672165862	2.22044604925031e-16	24.821325791985	2.22044604925031e-16	8.56210358350108	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	85.125060528658	11.4992236460004	2.22044604925031e-16	27.7524862765888
"SPTB__neg"	12.2637796496098	2.22044604925031e-16	9.03234852600857	6.44553747223504	2.22044604925031e-16	15.2076716654399	7.49364068689429	13.5725386689324	11.9822051589594	7.42400897301795e-09	13.1954883424704	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.66919333740219	98.655929724243	10.5123027344845	2.22044604925031e-16	1.9540192889402
"AF165138.7__neg"	0.931123080269616	7.80487862108333e-10	20.9445526953923	2.22044604925031e-16	2.22044604925031e-16	3.8615922119985	2.22044604925031e-16	48.6978566941697	12.9361543828303	26.2246808142163	2.26348793234502	1.45500537165926	15.2477472123247	2.22044604925031e-16	4.76850855246025	48.8545662356522	6.77162425277749	0.449510019517893	22.3862349619465
"MAP4K1__neg"	2.74478653318387	2.22044604925031e-16	3.93985414204786	2.22044604925031e-16	2.22044604925031e-16	1.43074357848561e-05	2.22044604925031e-16	71.6541297570582	5.95501557009766	14.3288095065563	14.0700335441731	2.22044604925031e-16	0.00596190942999581	2.22044604925031e-16	1.75109201132121	28.5630214885956	11.1923026013638	2.22044604925031e-16	2.22044604925031e-16
"MAP3K7CL__neg"	1.27691753956174	18.2435884245683	16.8575615502463	2.53622759994159	2.22044604925031e-16	1.52704217275312	0.476043626719371	37.8455357352398	12.936127403841	5.95247918802887	4.71641210907505e-08	2.22044604925031e-16	8.92886592731484	2.22044604925031e-16	5.78312206578063	90.7382725856443	2.22044604925031e-16	9.89508557495875e-11	24.2562537147616
"CAPN3__neg"	7.70304400615672	7.21235981828882	34.3388389101371	2.22044604925031e-16	3.9246194013776	2.22044604925031e-16	8.64887599873569	33.9908601967566	2.79985998460701	4.23867794204723	17.7923991366744	2.22044604925031e-16	2.22044604925031e-16	0.216440129973037	5.32598752996998	87.1070467414834	32.7387993622265	5.52401557282667	2.22044604925031e-16
"KRT38__neg"	12.062772238392	2.22044604925031e-16	28.2598292713627	6.57374547753038	2.22044604925031e-16	11.1606128506938	7.45009262543596	15.9297870281142	0.365934633841701	20.3112188280807	9.71404749951793	2.68950500000084	2.95972588628766	3.03923331035727	8.46716593996017	63.530119981465	19.2118671825108	2.22044604925031e-16	19.3365015671227
"CLEC4C__neg"	2.22044604925031e-16	2.5158297033509	1.63744339839846e-09	2.22044604925031e-16	2.22044604925031e-16	3.15479147275906	2.22044604925031e-16	39.2401350931014	9.01302221190459	11.6890311432901	11.0313687258808	3.33540641435615	2.22044604925031e-16	2.22044604925031e-16	2.00620573760231	62.5226323914424	19.9304332034416	1.13779088177119	6.92889810162686
"SRY__neg"	4.39901437116375	1.05456140319664e-14	28.9618660509645	4.84105118219646	4.80792672032196	10.6790372380222	2.96807369344062	4.51551433413517	1.11535778827566e-08	3.94016476738478	12.9678610496223	10.2015686632482	5.97877442122165e-10	8.00908624426078e-11	12.7184778491555	53.5893307510635	5.6729268885627	6.66438217521681e-06	10.1531407016355
"GGTLC1__neg"	2.22044604925031e-16	7.84790944381488e-16	35.1353292694076	9.17018704615767	2.22044604925031e-16	2.22044604925031e-16	14.3215613339649	25.0261319554298	14.3885013524165	10.610307203084	11.690739634792	6.17798958319844	10.6528082557461	10.2542757025814	4.50417020556127	57.0346460290426	29.1042881358613	8.90951935917426	8.4499803988116
"IFNL2__neg"	12.1456562032374	2.22044604925031e-16	32.3257545185439	6.2703098216985	2.22044604925031e-16	8.98060159946325	2.22044604925031e-16	51.4952968763977	17.7763721021473	39.5086736293537	1.68219721284745e-11	0.287658191886559	24.6276611273558	2.22044604925031e-16	4.40607522230468	52.6009951474268	20.8925610172672	2.64760919031574e-15	13.5903182982008
"ARL2.SNX15__neg"	14.1206777032061	14.6290654022774	31.9147962913454	14.34000251986	3.24473153543788	16.301541662444	6.2904253662366	29.9418191890056	19.3065838897508	15.8870183089613	2.22044604925031e-16	1.72862716667146	14.0259193171532	1.29348175937075	1.28664529069472	86.1736400563469	10.5528168929516	4.92500491973143	24.9658730343161
"CD1E__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	41.1007000058072	210.185257546461	2.22044604925031e-16	5.34559997736305	9.56846249634275	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CARD18__neg"	3.44224656755462	2.22044604925031e-16	28.5958899875085	8.78657824577826	7.510726465412	16.4191242224297	1.64571437841479	3.06345978752096e-07	3.04182725683584e-16	8.88775654712887	7.09572776831562	11.5699733368886	2.38912811668178e-08	2.22044604925031e-16	2.22044604925031e-16	53.6121307158451	8.41752433593953	2.22044604925031e-16	9.05967322580628
"AMY1C__neg"	2.15110992114951	2.22044604925031e-16	25.3434447313946	6.91896347133783	2.22044604925031e-16	2.22044604925031e-16	11.8083324458739	40.1007768520383	1.38551248864122	7.65251724258096	6.97268080825308e-10	0.718687786398229	2.90532845271379e-13	7.00657429277271	2.21044732813654	35.66945656442	21.7785619366618	1.39927633948969	10.9274954396427
"CCL5__neg"	1.65966440566762	2.22044604925031e-16	10.3176881802556	2.22044604925031e-16	2.22044604925031e-16	0.94268504065019	2.22044604925031e-16	156.056476670571	5.54572767467071	15.9736440757619	4.52128127460573	0.742534068995474	29.8994534430198	2.22044604925031e-16	1.43405671532137	2.22044604925031e-16	7.08677524890528	2.22044604925031e-16	2.22044604925031e-16
"KLHL30__neg"	4.29041784476665	6.73256229990638	30.22950611258	8.05892142401429	3.79105688019385e-07	2.87745831708564	18.7485009571228	25.4847015150295	7.76505278102523	2.22044604925031e-16	3.51395095483583	2.22044604925031e-16	2.84143714824795	0.0421192965804848	7.21442568770771	75.7289993991817	8.20947245740602	6.46278079537111	1.20570439122791
"C6orf10__neg"	15.7460378935963	6.64402653233705	16.7436589863567	5.60054274526693	2.22044604925031e-16	17.554959112204	6.1965548780222	16.5935501595734	8.47150578521385	12.3257865488814	8.93618237099527	4.3856059060409	3.79140997292939	2.22044604925031e-16	4.31363629375674	65.7483016150407	19.8024879373352	2.22044604925031e-16	14.5941560368486
"HLA.DRB5__neg"	2.22044604925031e-16	3.78744010217612	22.4269067045308	2.22044604925031e-16	3.01321639115889	2.22044604925031e-16	2.22044604925031e-16	128.903234175253	6.51044806422262	10.4130601735901	10.4786481011622	0.00114518798922979	8.13428970125802	5.57065838260004	0.304734898485464	17.1410094552661	6.93884700106565	8.70523198009248	22.7096870103954
"SPATA31D3__neg"	3.95927043280849	1.5128233928774	15.8971943807108	4.27454323522122	2.22044604925031e-16	4.5743226769728	2.19257407529562	5.99374947555963	6.07467851874901	5.31282550092877	5.12009439086287	4.95539190766278	0.441077911715305	2.22044604925031e-16	3.49114220126163	27.6009804775225	7.74279914178172	2.74772118234722	6.87795090933527
"IGLL1__neg"	8.97195643241678	0.106913616211676	14.8440752413002	2.22044604925031e-16	2.22044604925031e-16	5.17494310872996	2.1430496757613	32.1013368413796	2.97106147776068	8.63445909628656	7.87084598961696	3.16068424116462	7.23426723891477	2.22044604925031e-16	2.36737103949516	23.2564671599265	8.3266250609292	1.69050244373803	2.52277067192269
"NRG1__neg"	5.12253764118337	9.30852809507296	24.2881164167754	10.7011475191938	4.32644376558585	10.2140985116615	2.14565739798935	18.0824577694516	5.60095528791965	0.806073993560229	2.22044604925031e-16	16.0123834317802	2.13967362337655e-14	1.77348363740696	0.794712820958906	81.8276669032614	9.63534637667066e-07	2.22044604925031e-16	23.6429962114844
"LUM__neg"	2.22044604925031e-16	7.75831489421553	7.05095650497152	3.23451740450871	4.42582790365536	13.3426136161415	16.1570880344479	86.9963466907115	17.7716845970879	2.82665021278245	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.03312976701233	2.22044604925031e-16	55.1834648485177	2.22044604925031e-16	2.22044604925031e-16	24.1767800111229
"TLR9__neg"	17.906495095455	2.22044604925031e-16	2.72308379255603	2.22044604925031e-16	0.983439552609208	6.8644595431785	4.31967536037854	89.1653130595458	7.35306908814934	10.5935528766773	20.1718709465668	2.22044604925031e-16	4.76368640270357	2.22044604925031e-16	17.714788816927	109.559814720179	23.8108804117771	7.74083380261962	2.22044604925031e-16
"GIMAP5__neg"	2.22044604925031e-16	1.97328063596824	39.3417056285059	2.22044604925031e-16	8.12800037991992	2.22044604925031e-16	2.22044604925031e-16	103.435588351268	10.3905127863432	2.22044604925031e-16	13.2534770827812	2.22044604925031e-16	23.1131299438694	2.22044604925031e-16	3.4605068301751	45.2922030024712	20.8544163710367	2.22044604925031e-16	10.4303390283974
"NDNF__neg"	2.22044604925031e-16	12.2007989522388	6.65608225135664	5.03793635675604	2.40832956099562	2.22044604925031e-16	39.3865246021683	55.4220096637915	4.50582589411987	2.22044604925031e-16	11.8496996754503	2.22044604925031e-16	4.54492126106004	1.32713549564651e-05	4.0539528985123	66.3894535946937	0.364216716755033	0.635287115683306	36.343979580111
"ITK__neg"	6.54226938373314	1.22634612896846e-13	6.72596590556292e-07	2.22044604925031e-16	2.22044604925031e-16	0.00868303141790772	2.22044604925031e-16	108.59643341485	6.76889697897472	13.2520527511376	15.6472345973928	2.22044604925031e-16	18.2600076093118	2.22044604925031e-16	3.24291127287928	44.4942502573304	12.7514165356346	0.00110299087184652	15.2147865520958
"CD1C__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	44.4966121039655	219.855129201495	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"C4BPA__neg"	2.22044604925031e-16	2.35301551811489	20.6471573482983	4.83264316321017	3.00524002197223	2.22044604925031e-16	15.9477859516419	26.8633370336675	7.11173930319542	2.22044604925031e-16	0.565607708254218	14.8908242527443	0.128183964789077	11.1875659229086	4.69947903092577	50.4468656469862	26.337452418799	6.90182685006432	15.674804416781
"CD300C__neg"	2.22044604925031e-16	0.463572796150743	27.2161425728011	10.0783623031603	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	100.131903828357	22.4221989692222	3.97036647447305	9.70897700004248e-09	1.0042907771686	21.6753492868657	6.47658453108012	6.30096834775852	52.9176769228222	2.44649870069857	18.341316970626	39.7651216748334
"ANKRD35__neg"	3.96067577919935	2.22044604925031e-16	29.1072920281738	2.22044604925031e-16	0.377212901601079	9.97309371761062	21.2618006504997	50.0445243779715	2.22044604925031e-16	2.22044604925031e-16	19.0725113419936	2.22044604925031e-16	2.22044604925031e-16	14.3278288980389	2.22044604925031e-16	74.7098694132638	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ADAM30__neg"	5.50377893948598	0.80149129051264	18.4618863036089	5.76656179264669	2.22044604925031e-16	2.22044604925031e-16	4.38217816707622	10.6135845589333	8.18998914453794	10.465217966217	6.72375075769647	4.07268453758552	2.1948759877958	2.22044604925031e-16	4.48202889721306	34.5538307315943	11.5194154854848	0.639425931060278	11.4511067821838
"RP11.294C11.1__neg"	6.5292876817667	2.36960749189704	17.3412955474615	5.39025443869621	1.01370789422708	1.60275522458421	4.70511408285501	13.5010767639331	5.95712217244678	9.71589644260096	3.62612360646844	0.519944646824036	4.82011567996152	2.22044604925031e-16	3.86339587711991	27.0574697072073	9.19350322213708	0.811770428210751	10.2670042900907
"IL12RB1__neg"	1.54529013905347e-15	2.22044604925031e-16	18.3942550704965	2.22044604925031e-16	2.22044604925031e-16	2.21950660840155	2.22044604925031e-16	106.063364424176	12.8026426991121	24.897072372501	9.74060526394727	3.19545114999517	31.5009937407606	2.22044604925031e-16	8.66802964904055	48.1099705227167	21.40063111293	10.6451596156646	20.6112921606163
"SFTPD__neg"	2.22044604925031e-16	10.7200474658917	45.6717245851589	8.7308770678255	1.08945343793227	2.22044604925031e-16	17.9382672690596	27.112503905467	2.22044604925031e-16	9.58622542958292e-10	13.8407446915879	4.79254809871456	5.90796194352243e-09	3.05798375947288	3.76203467629588e-07	62.7669324251212	32.259637780869	0.870583583709227	14.0611837684133
"MURC__neg"	5.65579748686566e-14	2.22044604925031e-16	12.4707658309835	8.90468046672799	2.210981430311	23.0397059943941	2.22044604925031e-16	0.00168449790825996	14.7766117907497	11.7038557567862	2.71804577243381	2.22044604925031e-16	7.46407026257984	2.22044604925031e-16	6.43842031299358	103.209460208204	2.22044604925031e-16	1.19815136978429	8.74136429093785
"NT5C1A__neg"	11.4451635119197	5.21345605487041	27.6929464046154	6.1484355311802	2.22044604925031e-16	9.26311332285847	14.9332704149889	32.4743111184186	5.01742868862726	2.22044604925031e-16	12.2200632122991	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.00786178169276	65.8297178858495	6.57046329048577	1.7165273514156e-15	24.1879517023919
"CD80__neg"	2.22044604925031e-16	2.50093280713613e-06	2.22044604925031e-16	9.25514472619668e-09	2.82732026716188e-12	1.297287375939	2.22044604925031e-16	144.567996007895	16.9235514114764	38.7511460651178	2.22044604925031e-16	2.22044604925031e-16	13.5858073391353	2.22044604925031e-16	2.37251862311398	32.9921661157621	2.22044604925031e-16	2.22044604925031e-16	25.3314909675984
"HSPB3__neg"	4.74869673164802	3.76276323426231	33.1522297153469	6.64997888313695	9.13649766766065	6.36592356882274	6.60866088745321	9.77836285929077	0.687824232466487	2.22044604925031e-16	13.9199162630498	2.22044604925031e-16	0.370981385113204	2.56861996894754	3.04404379227194	52.6541568556207	0.00493554190834407	2.22044604925031e-16	9.85151604501489
"ITGAM__neg"	2.22044604925031e-16	2.22044604925031e-16	6.86594314588625	2.22044604925031e-16	2.59678170650081e-09	2.22044604925031e-16	2.22044604925031e-16	114.399549417653	15.7817030513528	17.3191723358253	11.6963338529561	2.22044604925031e-16	0.00370914358678565	8.86126855526387	0.305617787726568	56.5175882513863	2.22044604925031e-16	19.6030710185564	22.1215033475402
"FCN1__neg"	2.22044604925031e-16	4.34235475502417	12.0483030773114	2.22044604925031e-16	0.0304781788816704	2.22044604925031e-16	16.7623039281501	137.164064291694	6.40161823863519	2.22044604925031e-16	2.11474401753515	2.22044604925031e-16	9.81785203191173	0.793177547532838	2.21219784336252	28.6944821175233	4.22094463609557	12.5049786800047	22.9413948839067
"IKZF3__neg"	5.84954713564619	2.22044604925031e-16	8.41761911000278e-15	2.22044604925031e-16	2.26350805455808	2.22044604925031e-16	2.22044604925031e-16	70.0578621135458	5.98767600558902	13.7823605265324	10.252836796623	1.46792781846341	8.83875214515689	2.22044604925031e-16	3.50206465063026	31.9539118477736	12.2598444822646	0.671874093965035	6.38044266389901
"SLAMF1__neg"	1.6173536715702	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.20739019217015	2.22044604925031e-16	177.431067295418	0.36639867217982	14.4169515673318	8.36487832191499	2.17737397188959	20.1619718399243	2.22044604925031e-16	0.611642763933648	2.91123086542369e-16	3.46382565202783	2.30106211186766	8.35664495025508
"IL7R__neg"	2.22044604925031e-16	16.0712755748246	6.03863245981173	2.22044604925031e-16	0.0581644640525217	2.22044604925031e-16	0.0132055989047602	96.8018122310569	18.5322193317533	5.64078836315282	2.22044604925031e-16	9.00918098031116	9.44680869456703	2.22044604925031e-16	6.04902274634928	73.7195488113025	2.47159884693864	2.67168972588966	34.6089836560566
"LCE3B__neg"	1.72412275535087	0.026424094695549	16.2270225532058	3.6418189531689	1.69870258626651	7.16633925542712	1.59359171278041e-09	0.00187813571669542	9.57539176591155	3.05397615917663	9.24405415722256	7.29999764872685	2.22044604925031e-16	3.66777127389809	5.97051822537328	28.4051044168913	5.99866175294677	4.33726633399507	3.88301133618307
"ICOS__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	204.229740231859	1.23470265178941	19.9683310030726	2.22044604925031e-16	2.22044604925031e-16	6.81173560879483	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.54742872245381e-10	3.15431673032163
"SEPT6__neg"	2.22044604925031e-16	2.22044604925031e-16	5.35674792940708	2.22044604925031e-16	0.119714359649912	2.22044604925031e-16	2.22044604925031e-16	32.4811451484059	13.772587610535	11.1809586425736	7.00140382072756	2.65301688791375	2.22044604925031e-16	2.22044604925031e-16	5.72018870057584	32.6856393458414	6.7040760366497	1.03312929231671	19.4358592871406
"MCEMP1__neg"	2.22044604925031e-16	2.22044604925031e-16	27.9728202845459	15.8177713536202	1.4571645240432	2.22044604925031e-16	3.11684646172418e-12	62.1622140325865	14.0199101916331	10.0246280560158	2.22044604925031e-16	2.44999261709049e-12	2.03604519798225e-08	8.0116872553348	3.59528407638405	45.7135567904979	2.22044604925031e-16	3.78914934649869	22.8787696149405
"TSLP__neg"	8.6057022571304	6.41680618429695	21.5545780274791	2.04520359782677	2.01528472461963	10.3262023478518	28.9853701775999	47.318598245466	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	56.5195096083193	13.3428615117886	2.22044604925031e-16	17.3594913881728
"LYNX1__neg"	5.4055603281608	2.22044604925031e-16	43.3603942233806	10.9370952168613	3.14401333686337	8.49352156837232	6.87534098346959	29.7643507152192	2.22044604925031e-16	2.22044604925031e-16	2.17979606037693	6.96666221961289e-09	2.22044604925031e-16	9.78851925432604	2.22044604925031e-16	73.8281075446232	19.4384059761472	2.22044604925031e-16	0.669630177083254
"DPEP2__neg"	2.22044604925031e-16	9.47106634331942	12.446482115438	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.845751033222628	135.425588115592	10.0314857101903	2.22044604925031e-16	33.9939000936143	2.22044604925031e-16	18.9816097693323	0.0561593272055486	2.34755450738253	46.2242529352458	3.6537375000405	15.5132927469216	2.22044604925031e-16
"GGTLC2__neg"	2.22044604925031e-16	2.22044604925031e-16	27.840773535356	5.43571477661166	2.22044604925031e-16	2.22044604925031e-16	11.9052446631887	26.6383260199183	11.4380460368308	4.69909746554357	5.54014175881486	3.27429395496955	13.1947572914677	3.83282447454239e-13	2.58922710274643	60.9852021329381	22.5826803033025	13.3271511668909	6.25916440858109
