"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B05_841916"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072004"	"MS2010072925"	"MS2010072930"	"MS2010072932"	"MS2010072003"	"MS2010072019"	"MS2010072024"	"MS2010072037"	"MS2010072040"	"MS2010072908"	"MS2010072937"	"MS2010072036"	"MS2010072042"	"MS2010072813"	"MS2010072827"	"MS2010072828"	"MS2010072831"	"MS2010072838"	"MS2010072902"	"MS2010072913"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072001"	"MS2010072034"	"MS2010072805"	"MS2010072835"	"MS2010072904"	"MS2010072917"	"MS2010072921"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072026"	"MS2010072038"	"MS2010072837"
"LHX2"	8.59046224154341	6.33404718942291	4.95956510389184	4.84229726989187	9.26564125191382	3.29118995845245	5.78664857082215	4.77238982734872	3.21168991728996	4.42427695956508	6.39709445230057	5.17111175446898	5.80776074444579	7.08396160819626	5.11773257775183	3.547807275955	7.02454023635484	6.38831959132269	5.93678964445263	5.8305688798663	7.22759071712138	8.78967046773714	5.03049500553755	5.40014268949784	6.69552346982817	5.93449091922505	7.14562199051254	6.05146928896159	6.38693462489267	7.8155948509946	6.60701299555811	7.15035150653039	6.44051130510486	6.28242173754654	4.77777495156243	6.32221383061283	6.46479044121989	7.2993398255846	4.29013849480715	5.33217867093016	5.1350979378524	4.0759182986994	5.10764362483195	5.72648030108294	3.61171411003359	4.96568479960907	5.20348759575002
"NPM2"	7.56548298821661	4.64914321563379	4.71065904170562	4.79719368882803	6.78717038358417	7.6323255014105	5.63573261248998	4.70079614013135	3.44688327719687	7.06592918686604	7.66672119848214	7.09398127875825	6.71300559363665	3.71958040695365	4.9328658517634	5.9271529705673	7.52737941101669	6.69812019306605	5.4930301211349	7.39971291487675	5.10903236198247	6.91037497388788	6.48485627304698	5.94535072342849	7.18958296043057	5.79200933605627	6.52653164095386	4.44759353496508	5.26509838179203	4.6261910429217	7.16286542571432	5.49503705773791	5.79181535639554	5.6224123442206	4.74157664926734	4.87153438742862	6.18847834044501	6.70375337404229	5.58602936277645	6.05132024350294	4.60666826895057	6.49546664835443	4.62510333000445	3.97383718310776	7.30203243287826	6.47935929616917	5.16783910748388
"ITPKA"	6.436343530923	3.67974378110609	6.74093189965665	4.24592952342221	7.66423282465634	4.00173063560566	2.93445680261052	6.37416498991029	5.18240994678727	2.95468137892982	4.10771220355841	3.25623011243011	5.49392226523387	3.73586241426314	3.2234841930228	2.38025149185043	3.15601836347161	3.37394032934146	3.01034218090958	4.83880327609484	4.24211950371292	4.18181457960558	2.41751776893611	2.7582825063515	3.05465147498868	2.52756248645243	2.13057809553866	5.17842654589716	5.2445503964683	5.32762554358371	4.59199990890872	3.30072620377503	6.43024672124336	4.84771428953118	4.73249958641846	1.83919649801385	4.08816575435548	2.44726508673655	3.10821135658037	4.37995357476334	3.29237970499111	2.65967998238475	7.09951794596308	2.76814829853064	5.08361829924627	3.29622489237419	2.69189324207872
"CHRNA6"	7.03764604750228	7.50379661941433	6.26973610710382	4.36901016578144	8.75650130491134	5.33900001443398	5.64614086579876	6.63706414029674	5.92715413317879	7.34608049569133	7.13519567468978	5.16308631238629	6.24310668086348	5.34054279911047	5.53860154040456	3.06095218716952	5.07018984088548	5.49383482926943	5.90259896792903	5.5976334973511	8.03745250975129	6.76561281648539	5.45536294392797	4.80934493674697	5.47724752197493	5.47401141096803	5.53939929035172	7.0029671084746	5.46441883506452	5.54877383266721	5.81610474329735	6.89985179290871	5.39990386743097	6.72620205018145	5.19849001075995	6.43915008195867	6.17434448672329	5.18048259230494	6.14432242014872	6.88453704851365	6.67583350414336	6.27859579281457	7.08836106264624	5.05347880168057	5.38393849456946	5.15850310284954	6.42474198357895
"GLDC"	6.46887680136038	2.74379582733603	6.9314907551751	6.69316828608064	9.94272478755553	6.07646995620035	3.80416104804006	6.95577438172422	3.41289821143798	8.13652326949538	5.97359414027862	8.0745441269923	5.5089427102852	7.63930576342005	6.83390757412155	6.5025907525365	6.72203794518558	8.4938920078058	6.26902415430671	8.01625463744718	7.48637724447388	7.18511805014761	9.31523352572734	8.37191289087444	8.98183679065003	8.56465517828334	7.7589322268373	8.06719338086134	5.86240318991042	7.31142518279189	7.87066829326328	8.02630170410304	8.16175712675372	7.66041001162618	7.88939509533923	8.34798499575783	7.23796666009138	7.38325053961816	7.85557556056181	6.79443247612446	6.69075301029756	6.99612164219624	5.66503757125896	7.4683977518459	8.92071421827279	6.70735755406553	6.49273977348616
"RLBP1"	2.33133276518463	4.01331611715155	4.58436419692572	2.40309609555783	4.94091441379226	3.37957617442474	3.72634452193522	5.52564940865381	3.90124520687096	2.70953700842097	3.50393764667762	2.22386126185069	1.95173359248845	3.72335094416559	2.78937220514123	5.18314371268983	2.13701358207264	1.72343344132738	4.01102218828499	3.4995951160217	4.92288455483693	2.33868937372113	2.63017916428363	2.97359986346742	1.96615387850412	2.2185282956492	2.70555915502891	2.01980096457389	2.4190380043969	3.93803216326936	3.26696473257411	3.91660677465039	2.77113737739285	3.0143785144035	4.86204645553381	1.8380595059254	3.54294738784514	1.83600942162758	3.51498263397139	3.61168130818842	3.26794986273981	2.27078374905755	2.51342566907227	4.10528637722426	2.84109828400715	1.79205439416722	3.20523611104688
"MUSK"	3.01609822810129	3.87956134694793	2.47240116593094	2.08971647951837	7.21572533120885	2.24175646844106	1.77043547226409	2.55278135179332	2.60556024165815	1.53725573310132	2.10187262721202	1.51030572743602	2.52782002104349	2.38597862722804	2.07560963118943	3.43676740314703	2.45414990794512	2.74037286802224	1.89225676314873	1.71030425277074	2.1015870408812	2.4201158330015	3.96559486469125	3.83560371764694	2.68212354081697	1.70304202444479	1.90974296564196	3.96151475507398	2.20640849269946	1.91653653825411	3.38908836804686	2.75226156049577	2.65645117486895	2.49284871484562	2.01667738546956	2.99577365422201	1.2987179844866	4.49845117846074	1.8059952885772	1.28382839338643	2.10491044153224	3.46129562127824	2.20442812167124	3.81154704799602	4.80022870145675	2.24637582629711	2.29181500927103
"SKAP1"	8.09452830165303	10.3683959630451	10.1521503143238	10.2278257992809	8.9885663729174	9.5676584539083	7.92793778040194	8.64278726641636	9.31837753271784	11.1291169674189	9.81295721866291	9.12562276183685	11.2544022621198	8.50056837125076	10.2948665374317	9.96109778223199	7.70734623977981	11.2246825732244	7.80354047797752	8.83541960025622	10.7163046819426	9.42895939537626	10.9883574793937	9.06153568426563	10.615710759797	10.4979985006924	10.1155564931331	10.7127820318378	11.8252831856651	9.28806263239888	11.162506550885	10.4197365924247	10.8185881167128	9.95750271747205	10.3112519837608	10.4420065466174	10.3698778045221	10.9449232848978	11.4125973919192	7.95823141546972	10.0166100173364	10.7081740044902	9.857892782936	9.61459104674436	10.9780419195261	7.67269412379208	7.14050358325778
"PNMA1"	10.4621090902529	9.86653805203295	10.2990148309685	8.54159015091576	7.97413565180807	9.74704568030337	9.70970572099026	8.43755894795194	9.70859643627859	9.23647602750254	9.13924641197378	9.73460916161159	8.85985058565233	9.29487861252584	9.86908025117804	9.50930412278698	9.30229126705163	9.73376976178244	9.29915531517122	10.0314294410196	10.4078151480197	10.4566818339118	10.7343646724625	10.6227413266867	10.9289875780447	10.6816205531907	10.6098044252113	10.1996222159992	10.9820153341834	10.1547214308381	9.7758389230456	9.94875180768337	9.98349042073056	10.0660532112307	10.7403752453481	9.45449491400438	10.2116795545173	9.51640656152164	11.071639512116	9.95805743129932	9.72466615479745	9.71879073925158	9.96279164898522	10.1732929093362	10.0009224854238	10.0460595249498	10.6159803538685
"CADM3"	6.23072505462203	3.80774885280881	6.90657102287428	5.28100557194553	8.42473957437159	5.76235138662146	6.13313318402558	6.55152532431653	6.19389378841544	6.35829669480725	6.73098800753893	5.53765413076505	4.41164470792266	6.11012375808242	4.46641807407862	7.07355587237549	3.95879845371042	5.84917349962677	5.94565837017176	4.09200603988654	7.25391141031174	4.00211111490386	6.43607625542006	3.23581282190837	5.48188863366236	5.19570108558126	5.23462902625386	6.24475170811316	6.12525936918282	4.95009033745238	6.54758647793344	6.67279414417923	4.20489859897615	5.99744056646185	5.60640627408468	5.32888027761404	5.70633710663462	6.28565931836035	6.56076846617723	5.26785802109402	2.84931863366839	3.92654164270983	5.44307138597136	5.68980362315816	5.97549787061554	6.37436643045758	4.24408482948212
"PTCRA"	7.22783369402523	7.01719138548514	6.62349148458687	6.85307435955653	8.04279739368691	5.10970107752104	6.7614253341864	6.77217490414734	7.07718150556419	6.9740700302902	6.82773708424453	6.5941099346665	6.31184156515489	5.82308281879162	6.51028151150612	7.03589780182994	6.8222550362425	6.97941420086334	7.26327459007694	6.77423240501687	5.74806231381459	7.10828871598096	6.52947928088919	6.34602782765803	7.19802444210391	6.60887026135338	6.51417026035089	6.41290219217421	7.29906417381892	7.43698344616426	6.76759109548737	6.19029458705933	6.89521487648338	6.52838516193267	7.07776791883833	6.13079548612678	6.27457993130306	6.32421185486576	6.43905269832856	6.69120923084625	5.85166273320868	6.41096535013393	6.29564211101913	6.17775967578856	6.4827387838058	6.72434057532755	6.87015031906577
"KCNF1"	3.26144364001434	7.30082633199617	5.54727047723466	3.01753191202859	8.86437136641436	6.79581312812712	3.20999677195272	5.41427968618615	5.79176424178645	2.95316361016993	5.63609693504908	5.77622719432112	5.98064534220379	3.62136412711856	3.95741948850194	6.67725116668233	5.13338770775715	3.10883016914425	5.26502821450658	5.01006740265822	5.97962695889787	4.13119642643151	4.3083107635579	5.04811014028546	5.01771122944141	5.3408466673765	2.06206693857799	1.68475211230921	5.08864757162448	2.37505691441929	5.53287017626157	5.06469913903022	4.36227907952067	5.03336145508276	5.8668999317186	6.23953054948282	6.32827614108172	3.14363979278953	5.75815341544899	2.95846022977944	4.44626377057212	3.57611327059089	5.86873409484879	6.26165598229019	5.67137224676929	3.4772578753565	6.2827223876356
"EIF2AK1"	9.7401773039695	9.62374031556099	8.7449139888529	9.25541403429262	9.82102018092643	9.61897128573845	9.63166713657694	8.62804892070041	9.29769348034276	8.648373568669	9.48293449148021	8.82225689163512	8.8893720267978	9.57149195421394	8.47206667877857	7.480098624298	9.64827653060604	9.1279687910108	9.81740921478821	9.62933692073562	8.96742500316422	9.63598598534936	9.10673911921426	8.77530565048075	9.00257443206268	8.72062618214305	9.44768495354952	9.38416612545877	9.15289477016079	9.48570895727979	8.46340013835771	9.69728496392185	8.62477962798202	9.5994530538742	9.02181463933859	9.47032812620803	9.67376038558343	9.6528830845195	9.55113571098164	9.0204645821905	9.11838622150939	9.03461128849822	9.43691394614288	8.75334644622749	8.75894953834461	9.42839822845694	9.82540447726573
"ENPP2"	10.9150021224744	12.8083387454237	12.5563717405341	12.0238725831586	9.24772181783745	13.4859704496591	13.9024222581541	13.3107405957371	9.86326224886907	11.5419661281066	12.2625276930968	13.2603412283576	11.535837356442	13.494164460303	12.5595803822759	13.1688020166094	12.6067522108168	12.6584537602569	12.977490518866	12.6455222935717	13.1327319359154	13.430422149401	13.0017283059272	12.8502020495742	12.3014275920576	12.0940390213903	13.0919890633824	13.8908074128537	12.7037076368084	12.9310091322739	13.3703551893024	12.1667711814706	11.6853709032111	12.8656159499298	11.76157821876	13.4262219610157	12.2265123734361	11.6704691709246	12.8984075102567	12.9389745390877	13.224037075211	11.0339869978913	14.7435950858309	14.7689738375373	11.6213857233204	10.8648211771383	12.6651887838156
"ADD2"	6.7690186211226	6.55747875845753	6.48078528560343	7.17598519925917	7.32395530627569	3.60633678620071	4.93162482862551	5.69211204338896	4.85452309983845	7.26155355388286	6.73857437396706	3.78110577600489	6.72291538972136	4.24528166659508	5.25146624356008	5.00203170151645	7.14563665549501	5.97651166472612	7.40435464265842	4.65860926885511	5.63265120935649	4.58972109172144	6.28359492573418	4.48133680702854	4.81056212432253	3.46127218150451	5.37958581823559	3.62175315348192	5.24011926829749	6.1661298711094	5.59962992752643	6.49666965784784	3.67223339467028	6.49521573388436	3.58176162649456	5.67424219343893	5.55444632834727	5.88298126259448	5.52822494470552	6.12952831501609	4.69221403001561	5.56564241185688	5.29372398835493	4.53314344126184	4.52520921103515	5.72130318579819	5.29495830693776
"IL3RA"	3.82101910422386	8.2172004429622	8.8724797548289	6.79975604413094	8.64950073460352	8.63590144522672	8.9706192088864	7.84087803020478	9.11078660052697	4.3988874160808	7.176128802979	8.0944840390813	7.99184973596282	8.4216373936773	6.9069773698033	8.83301682828509	8.04904753471555	8.9394120953177	8.60666453718074	6.97630549016066	6.95811046792022	8.42303850730972	8.05811357237801	9.04380779670182	7.80461766748097	8.97379920596044	7.51204757501633	8.35074786023933	7.72550500862569	11.1816430411441	8.35324588345707	8.50629282295993	7.11919969051585	8.65049793600572	8.98134541553983	8.67905063680723	9.72480434320073	3.6297512658882	7.77394070817309	8.0403768768825	8.21416251335648	8.42478884109134	8.4738054264012	7.91939091664266	7.69094705437089	8.89252853269796	9.19778373342972
"PCSK1N"	6.86727336504441	3.90228987418759	2.85187556968834	6.10034970745216	5.56938618529247	2.20255842328016	5.66810674419636	7.13646350090561	7.22587239047456	4.22466717450664	4.60563307380166	6.21920402517884	2.85336254322246	6.09316640480273	6.9368471124275	4.68130040084645	5.25808454717056	3.92255494922617	8.40495807881958	3.9948588135313	5.29084074894059	6.9717246164096	5.36696367108094	2.81763069736449	6.05500875165978	7.16056906277924	6.11727717792064	5.94803475070823	5.44503589454582	4.30798865676079	7.17920064861363	5.41022943227992	7.15587863892488	4.02268922420878	5.78437843407893	6.36465677138779	5.80537409330635	6.64077559347235	6.96681162872984	3.33429027906183	6.52181906260361	3.67377311499325	3.84238191491083	5.12560772364087	5.93215264947091	2.58479398759584	3.10696447883998
"FBP1"	7.63961840244286	11.0071247283927	8.53896027861198	9.85320414061488	9.54163019031871	9.07112388628178	9.19935233899672	7.86765734966124	11.9700571484811	8.87104564960482	11.5000087877076	6.92901583102475	13.0410676575909	9.53000872536882	9.03728557645481	7.52630650179494	8.65450370756009	8.75052856001255	7.28082811314207	9.97178612543203	7.75821309310289	7.35602234730673	12.1192140658434	12.2491309123573	11.7543246155051	10.9964476330103	9.52404819090253	9.36357269862777	10.1951479083951	12.6226213899024	12.9798072423845	8.8059170612689	9.87876738746497	8.72215624737131	11.0109886687886	10.0007036033078	9.9326192743515	9.25516846092088	7.28925316155092	11.0415640849329	10.0056119020511	9.70468092579477	8.7052023773526	9.82625878293964	10.8459576065127	11.2209210989428	9.2608263325065
"RIMBP3C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HPD"	1.77875007627983	2.63543501259226	1.91666649871027	4.68242784825711	8.14265708363499	6.0215711912284	4.53670279652064	1.71357862389756	3.23094374310072	3.08323132441189	4.84619423980277	3.07789374203062	2.25832794533028	5.52144338913965	1.69919594944857	1.51274757613493	1.83695589693495	1.23258363490685	3.35109437827252	4.46417874612776	2.52390161196152	6.67282117218649	1.10473653279761	3.33171420215664	4.04215759190835	3.00052410856084	1.94334957295707	5.05699470983251	4.37786464661905	6.14346441646634	1.95689698549051	1.64380273488486	2.50285095112834	2.97223938464838	4.70949795099123	1.6672467085178	1.83058306047712	1.26720329835497	4.83164199706728	4.18942677442681	3.50792083974213	3.64644825698444	1.35023913709714	3.24018173385273	2.7513187340654	1.98236030614489	3.16397162723169
"PNKD"	8.5436067554219	9.53999948794979	8.40639424182368	8.9053549197031	8.56863060937959	8.5428215964738	9.65521203679282	8.77629858131442	9.19970667334731	8.57635202330909	10.070375857504	9.79994026613147	9.36232464286179	8.74348863696654	8.33225296161994	8.26288670768315	7.87091170436438	8.70304828008913	9.22858879992256	8.74606948187166	8.65882616984118	8.28396056885785	9.45805713505333	9.01812231737662	9.5075945318433	8.84490023817565	8.94946408748774	8.7824827259367	9.64288275283154	9.46161221305904	8.23152244261158	8.46907212118591	8.72742599101241	9.73857087023913	9.3763823254922	9.5483004646035	9.41382425812765	10.9532908855216	8.24390821040212	9.09189983811796	8.8926353230637	9.11898678471202	8.99637731407566	9.56046782922422	9.77786782766382	9.32948873005114	8.77255533693152
"SOCS1"	6.87132450362609	7.34072847048127	7.83055692246243	7.87321631110546	8.88666260120745	8.0432368396329	9.38978004502801	8.08311369160716	8.50222372703259	7.08210511347247	7.35377846338482	8.61135764541245	7.94386078543567	9.14668833515807	7.91514971869649	7.64587038004955	8.02795545130206	7.75195162681409	8.81664238739151	7.46320972646482	8.67731130850582	6.27115639957238	8.14365076197164	7.85405784288899	6.79718442063777	7.7537565208486	7.44373845729755	7.51120499026357	7.70166545464538	8.50751507410536	7.13934638286708	7.39749359188032	8.0799512098753	8.97812072450546	8.44996569201964	8.39740722961054	7.0770923428515	7.95204713458444	7.47978297216401	7.14102654614132	7.31227824361077	7.18138324261435	7.47659472585426	6.76455259199815	8.07120709066676	7.96963048912332	6.67743773843406
"TSPAN10"	6.02978243468307	9.68039830878941	7.27608542514886	4.96458109415779	8.3099158192134	8.0599913269559	8.54621082388924	8.8373295272879	7.82452877117246	5.96627832895347	6.76268890275976	8.52250546130839	6.7417266699829	8.31247755161047	6.16612877230456	6.0067985418216	7.85974976530001	7.7597827962929	8.99662217374708	6.93741188267901	3.18056262420292	7.7461594211637	7.54246869129083	6.28186938885724	7.11696566045955	6.93105199645543	5.68086145862534	9.15477014849422	7.76747433340166	9.09799168619407	6.98373555599899	6.25649054753622	3.8009105232676	7.35300481871663	4.82849005563652	6.45227018163374	2.2186920260458	6.68251373858939	8.35710944237914	6.6964888076009	6.57610644551452	6.73177140591091	8.12509442126995	8.96412923075943	7.47721034812419	7.93946945052347	4.62254446717836
"HCG4"	3.8347118026886	3.29420309805293	4.99647748464915	4.48037425822011	8.1681720220501	5.33230962357286	5.312179205548	5.68620227601898	4.75495052617958	2.69648686442173	1.49309001235118	4.35409562501814	5.25462815268894	1.05796161179316	1.2978493089154	4.66695199627802	2.15025241609349	4.57647622723377	2.80738690055284	4.15044735002251	5.71254954435802	1.61070380106139	5.77384834336033	3.43181064919923	1.44663548892087	4.42320637777426	2.50139720344707	2.97890970719926	5.97559111510554	5.3938676329997	4.73156183122368	7.46821893772497	4.88688912639757	3.3174779219099	5.25803752145704	4.72523255992193	4.98649579982409	5.58332369374965	5.867858825841	6.24099365892638	5.71179473734125	5.87730933777827	4.46845694249079	3.37408801820582	5.08593798384107	4.64849149966654	5.17836187914656
