"TCGA.44.6775.01A.11R.1858.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.62.8398.01A.11R.2326.07"	"TCGA.78.7161.01A.11R.2039.07"	"TCGA.55.A48Y.01A.11R.A24H.07"	"TCGA.62.A470.01A.11R.A24H.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.75.7031.01A.11R.1949.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7913.01B.11R.2241.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.64.5774.01A.01R.1628.07"
"FCRL5"	1.44967229837879	1.50839227874989	1.66953865294492	1.5265497914994	0.326038154280495	0.561934829098325	1.32846263286849	1.96422045487168	1.57984098853465	1.91217740260826	0.849865838150989	1.58304073463823	1.42516283107568	1.50271149824343	1.65116340801007	1.47481700132896	1.19167911487551	1.46871481112151	1.14831525488836	1.43376728486193	1.7190906597491	1.34542860745418	1.8885782346845	1.84233794087615	1.5369110197964	0.646462343334758	1.77378105052805	1.45323394135513	0.469710454307355	1.67537796608447	1.3818244231858	1.43553670506441	1.58203989953704	1.04802528741955	1.72254208055476	1.93787880997976	1.82179589664977	1.88137479373433	1.88999114379489	1.42935407006942	1.47609709631391	0.39775647285155	1.57311409760223	-0.787054667164056	-0.74907853474089	-0.813870955625512	1.34595117927206	-0.913758512511127	-0.0349388052649459	0.286853061033474	0.693984902032964	-1.00549428832589	-0.98702750572851	1.43393569132207	-0.167056997698317	-0.139618426019635	-0.320147064722268	0.0467125085970653	1.18308867104122	-0.627231354688497	0.458849541182841	0.0131342672834308	0.14244367924478	0.118498222032908	0.852606552379442	-1.26350316432032	0.311723177938735	0.0118765574193093	0.0958822531059224	-0.43441920314238	-0.792603879043179	0.954694140750072	-0.796226567470311	0.353595175901514	-0.249922861329169	1.37991752919028	-0.501435708937383	-1.05807937168827	1.57221003670455	0.888166211898178	-1.05122307739193	1.00192637807671	0.189312832878153	-1.10238986883435	-0.0207037952087682	0.157243949058258	0.14884120662487	-0.626213820442497	1.92175696768578	0.537426424268074	-0.120390320422749	2.0604834070571	-1.28492962361514	1.42471389031898	1.08025039746767	-0.155300821560326	0.428277874236389	0.319518495854422	1.30315924622685	0.632014080840307	-1.23486876840951	0.388010378170386	0.167108811266585	-0.0277033153636997	1.47546900041288	-0.437102265769207	0.498519669534219	-0.567304826526934	0.591601809268349
"CD79A"	0.674337230822992	1.66189365316838	1.63703813219842	1.43601674270199	0.65062578135973	1.11433703472199	0.840093575464974	1.62389204034546	1.52951719923253	1.70898290678821	0.648153373479416	1.81782619734374	1.82243035216627	1.7526225906389	1.68901727794752	1.6045488999236	1.43368190976966	1.14982647971373	1.48736931628399	1.70487002822954	1.81513074463843	1.9075106430544	1.76237887655571	1.80708766840302	1.79281586046404	1.09051851576414	1.57724747378851	1.5043196953391	0.316742493854606	1.49055953023222	0.876156338831174	0.104392351931441	1.90613284052661	1.0674209531808	1.74162573968422	1.88466252819904	1.81353837841661	1.55794737124633	2.14588119884785	1.39986585923944	1.35902896745713	0.907932349323496	1.53146305357014	-0.610808477750379	-0.760923209900886	-0.897452404514159	1.36977356083118	-0.575617596974027	0.112667448725803	1.42580246054735	0.67885537319547	-0.582404529565094	-1.11813808461561	0.970674325266293	0.0691131551452838	0.0929647425638307	0.120049638826632	0.217893849838953	1.42221036723231	-0.525842784707475	0.0480549295491412	-0.14604482807609	-0.0644303524981275	-0.0262599685850387	0.113193842618886	-1.10151284763965	1.38942776487341	-0.359719848520456	0.0642724681374661	-0.0137576746414281	-0.858663820897782	0.609495200918346	-1.2551753120916	1.50809571007885	-0.122574656354439	0.731861454613169	-0.428887600057956	-0.527581413746507	1.42210078755418	1.53098512335957	-1.17763298186414	0.568461911876061	0.239994235242047	-1.04398410103872	-0.24177562829005	0.323983611466762	0.119747999883929	-0.679926684262907	1.95826087001889	0.570117222236748	-0.178258430007423	-1.07690840079738	-1.39754468460512	0.341909512229006	0.386993173396015	0.0214620222310536	-0.223591619184401	0.00828289771013083	0.641283746770134	1.42422216025508	-1.57857929787557	1.40546359468133	0.322945408716836	0.263723537312979	1.62260408950893	-0.8798865344346	0.145440052576817	-0.84040906548219	0.550593827625046
"SLAMF1"	0.865873108037281	1.35229126014323	1.91487024293502	1.55639515721639	1.57530654642908	1.3077343835944	1.48209291986867	1.77199684457654	1.46114564998549	1.34249409671499	1.77332944459513	1.80420782901959	1.77226451378864	0.470234667247054	1.74813573778156	1.55602340811884	1.37559588509724	1.70387645448832	1.42140695811202	0.164706619380808	1.6955811247386	1.52325054825246	1.88373489308601	1.6542019418091	1.73344034515047	0.398768729721188	1.55045402181196	1.33267031270858	0.315445968197932	1.49877077715592	1.33068919190226	0.389862264031455	1.56571101326538	1.82131898125861	1.91389906628529	1.85601169194028	1.36536959713753	1.75829426623046	1.78246902083347	1.11540303047392	1.30824710999494	1.36979580151919	1.70312874475826	0.773796900516077	-0.131438144135606	-0.508429759667556	1.43131416275157	1.35468306038214	0.709936560918913	1.48952128189531	-0.131146981995039	0.572549456946029	-0.616675728990663	1.37683796393287	-0.286953317641716	0.45806978375059	-0.046903363447098	0.393021819486513	1.32217124001517	0.298751857092362	1.31169290991114	0.373200297664519	0.208734882926052	1.1688968743038	0.801428485450791	-0.364509440944111	0.921035092269061	0.838633478928803	0.40198242284591	0.216001332404122	-1.18311800955672	-0.0704135729981422	-1.0632201669182	0.275731919350851	-0.226690529966848	0.095661475697305	-0.956891990525229	-0.559962829434415	0.960948417405869	0.0950416237378436	-0.624237529018558	0.365581983164279	-0.289077195082751	-0.917289336186964	-0.831758129540685	0.00440275777259203	-0.123298012012861	-0.688580678783887	1.03162421514539	-0.628871124711713	-0.565788837731746	0.144101427051548	-1.42069441377478	-0.839256217481078	-0.831518936421351	-0.864339975063571	0.452294022686519	-0.116336315786777	-0.0664990579820255	-0.178761174175796	-1.11516879747744	-0.246637976699235	-0.444172864505468	0.343254288037736	0.11094939958835	-0.317598282344037	-0.882469412588892	-1.10813698367432	-0.457827886187324
"LY9"	0.564727761824799	1.46436785600993	1.49097326074668	1.65896928130533	1.72045394588809	1.41322644434271	1.32792752706988	1.4733481478042	1.31428670052764	1.49712202412684	1.34445912648691	1.87389803011305	1.73409995196254	1.17685857480447	1.6222869315836	1.62860521352585	1.57794967699737	1.53928379688653	1.15626164067159	1.23078870762247	1.7213697235375	1.66099346015483	1.85399197597418	1.49683084824631	1.41695950180979	0.83763764970308	1.62518609944072	1.3210369492424	1.36887898046963	1.46367141436911	1.38827108169509	-0.437133320145977	1.6621080905374	1.06642195160066	1.59471393241619	1.58897194338184	1.36812599161068	1.6999923924105	1.85941914254975	1.26952939219496	1.40897822631162	1.27548232624801	1.84523489720742	0.480565001446989	-0.0749881330638996	-0.888128682870495	1.34470856728092	0.18346069095732	0.260506907608008	1.36451459390963	0.468259326217509	-0.0949273662300621	-0.904280278311981	0.974977330893014	0.669965893217862	1.17055718464546	0.472601016612762	-0.131523039734331	1.38059130332542	-0.915114904927281	1.27532581842157	0.722445922944114	0.186342608967515	1.1594227684223	0.189750317066501	-0.675505477955999	0.226438725267915	0.474768484801887	-0.71717277492036	-0.930842825977386	-1.331344862191	-0.338001591520913	-1.2120152206966	1.44269109109389	0.34555371501682	0.300197858699266	-0.603162139217179	-1.02729938819254	-0.185605962205886	0.1923496064489	-0.817895639050653	0.774831175899639	0.220845288402799	-0.995578941112363	-0.396093993705514	0.659305286718896	0.357956207023439	-1.0884648408953	1.36515008786368	-0.0273566768226962	-0.285541290627608	-0.207218562141707	1.08139788512347	-0.855782495377567	-0.843045983495136	-0.924893372256489	-0.445054511630653	-0.106850796838693	1.31242302927279	1.53047825074711	-1.31034633552799	-0.47363904314883	-0.255617361154891	0.556905534226246	0.249979385828633	-0.538948325189619	-1.21501723730101	-0.89032485301327	-1.27936131363358
"ADGRG5"	1.23578269247037	1.56635610746512	1.51556107188363	1.6540582022318	1.47945764034965	0.910164385234118	0.661694401657246	1.75308695953092	1.49350295356464	1.70032199321083	1.65902928341143	1.73703326729542	1.786310242843	0.884168502174834	1.78082220438628	1.50537549606389	0.462558035911985	1.56577889977414	0.57871856452352	0.915490747026329	1.73288907727599	1.60767381713017	1.83990871849785	1.47271210908114	1.55553430338747	1.19242490987796	1.50911769762842	1.53262631798235	0.54435110254791	1.52183623093457	1.34663844875574	0.636302307135072	1.53260577032423	1.56652432583941	1.75406719896377	1.7485034061518	1.52380470359382	1.77146839790062	1.55070869966898	1.04364819152967	1.59612156324463	1.53817689525584	1.55811010041267	-0.842139730214245	-0.720460118362056	0.374326585286645	1.1966726739711	1.33828240734996	1.54392154610825	1.52305859233506	1.5450145512507	0.275219674468086	-0.747900495826204	1.58469475859149	0.126187791595488	1.52680003373129	1.44220197361476	1.05339191918948	1.63885621300483	-0.366268780996669	1.57551308897802	0.473939179066634	0.440698128063809	1.36587305240284	1.54623364715162	-0.811790152808601	1.51878713793347	-0.78554587634077	0.650713836402094	0.661761066260428	-0.914205088570502	0.542326315773614	-0.657231720366777	1.44358923612281	-0.0865477320555545	1.156391197534	1.59489137367428	-0.765174857131955	0.127394820193524	-0.393735519260922	-0.585953440113042	0.336322832403907	-0.782351478760064	-1.00341305241357	-0.852439259257836	0.698949938041016	-0.777458639173331	-0.728721503217371	1.58094810618359	0.315658891006977	-0.70733665809494	0.556538708491736	-0.984340293572757	-0.794191459322644	-0.490048000240263	-0.892707649459672	0.729991682824488	-0.766823045878509	-0.240448295748074	1.84512934518316	-0.808152764555694	1.75222299438397	-0.589903046913627	-0.641795058909511	-0.269079815914318	-0.977052719487565	-0.25413791455406	-0.893105180140466	-0.609058675902115
"P2RY10"	0.432944611839362	1.41254675591772	1.72922871612038	1.39128793106988	1.73502580878763	1.44434267977807	0.67628605911063	1.57567567980432	1.53708704932758	0.0820261725035281	1.83737324318934	1.8309161961812	2.04880628380275	1.28841475694567	1.62080021104438	1.43574671575042	0.656585965091433	1.52198932217845	1.53195999911835	-0.0969249365817868	1.56733245799128	1.66541585795813	1.9315718379366	1.64586981758816	1.5696102838437	0.487359645004015	1.60273334259066	1.69385985553865	1.47084469309021	1.5467785300962	1.47898680351651	-0.209682418440214	1.56808175538707	1.5353184607048	1.88852838742469	1.55130675279553	1.56115379521528	1.96221546635015	1.65977101293084	0.997001744649945	1.51915762153822	1.57726833810967	1.79765630436221	1.43866863339484	-0.118603120178271	-0.461753120110653	0.418109321073144	0.667960873476744	0.863011295123091	1.49173648893796	0.46475445481748	0.503864659938507	-0.946484970196479	0.786386006995098	-0.23737910530724	-0.249196348725798	0.517727752302768	0.306308278115414	0.870292851124731	-0.246465334469497	1.46106924074313	0.274540496585456	0.370911115118628	1.45257556169699	0.573322209402182	-1.14844453917675	0.445116171737958	0.820808920312752	0.99412884358203	0.642538294782443	-1.0126986704187	0.306499119244325	-1.03154702525574	1.62006519141131	0.433540130869917	0.642685363831055	-0.696376101756052	-0.6367377817284	0.38630360235095	-0.0685135191792914	-0.352274288695601	0.313672989639281	-0.643085326154313	-0.554181293222794	-0.0646991061633494	0.505851320720662	0.234500421273892	-0.998867996787331	0.259819085875004	-0.304594749830807	-0.396708088663677	0.947309646128124	-0.959912991038901	-0.949615536787212	-1.1781669799611	-1.14251188241637	-0.30023558614215	0.70207871944115	0.599730672222232	1.30414898260324	-1.14414322140153	-0.945949138323195	-0.579475105117827	-0.205908859231107	-0.510466851837619	-0.290436809361843	-1.06048142121484	-1.08738199082451	-0.977714451824766
"PTPN7"	1.43296117169794	1.51003612797355	1.49554407504996	1.73060762257063	1.61868966005276	0.88823279537025	1.3461793813607	1.56265778798166	1.24155712878279	1.4232360527763	1.48444085091495	1.66829185003829	1.55550329361828	0.884424615188289	1.76022060693281	1.37519325700438	1.42764571649232	1.61617783194049	0.737701498936482	0.819032867389964	1.45250455189859	1.64825252320354	1.75331279501185	1.53719169650798	1.41981868164347	0.755161672267814	1.31676551847205	1.49794382704794	0.764190437047335	1.48120991696503	1.3685240952043	0.721293326887994	1.58087665766598	1.53005418926435	1.61523571259747	1.63615359461317	1.17353026765672	1.69067161490424	1.50296347830726	1.44288566042763	1.45344846681247	1.34581075537289	1.37052108913405	0.307122133223963	-0.150113670839427	0.44221481164703	1.48107601942546	1.30537326864039	1.44911868398402	1.47934220428501	1.29925761078383	1.07629845497295	0.700085848914444	1.43518207015118	1.15864719295721	1.40352474890057	1.29688060434425	1.07902288122981	1.41650861930731	0.549216790986904	1.51162488728839	1.03242092795863	0.700463526780383	1.45647964863098	1.08119378647264	-0.724928464261608	1.43872471822234	1.35315717298786	0.779456591500414	0.758309991872221	-0.915776282553172	-1.06546271503056	-0.914818430660503	1.10818906266672	-0.28713266566245	-0.414733006112667	-0.0672994297961595	-0.733243807271638	-0.324327237092621	0.309205010829759	-0.788313159385604	0.756673707828827	-0.651138877622394	-0.70422329287502	-0.450934566550257	0.652337241977176	0.519456105086013	-1.09934175180303	1.41302727449572	-0.586306494909565	-1.03685304611058	0.818418214182067	-0.622773265908283	-0.84292255797314	-0.405170703947555	-0.914508322872007	0.0981595561015157	-0.236113695792077	-1.04674052952524	0.67025439932365	-1.16756972367887	-0.938297129933404	-0.298534888201877	0.41291735081317	1.7364290149888	-1.28126977271638	-1.47289317120266	-0.880785555801746	-0.907352813907321
"KCNN3"	0.107306649286878	1.94664204145244	1.76222823809193	1.74225996870657	-0.491542548465932	0.75628425746321	-0.0303867321684916	2.22265877446634	1.87414287417592	2.03464266257277	0.495510434252843	1.8702404934896	0.0197090939322545	1.89631482149271	1.80034412200223	1.7205996985145	1.86551392140747	1.75091513651579	1.04475703618354	1.4055520098204	1.91550938503705	-0.60959695590403	2.24168940272756	2.18866161497761	2.3315726003551	0.489347994053631	1.9248246069819	1.84978573655975	0.0323988543420362	2.2196431322113	0.147826357021865	1.43207778935945	1.97689110953437	1.63477701855223	2.12506898540659	2.39633075881894	1.99549629569655	1.89431260547933	2.50594247428855	1.62680404598819	-0.262607236196922	-0.19107550546885	1.90829243302709	1.64455272910625	-0.905910731445034	-0.954035818234986	0.473541388953467	-0.71102504484163	-0.804033886762949	-0.437032246221774	1.22747069356437	-0.850510167572416	-0.715182616166278	0.392054922537009	-0.363715011150533	-0.3778698731357	-0.763225505101114	-0.399735794202738	-0.0813708974542782	-0.474544109486366	-0.279725372671863	0.195990947726584	0.167867159393933	-0.527919759367557	-0.496755010198989	-0.834354283853937	-0.795147195566903	-0.629196092773867	-0.570034046697537	-0.433797321287502	-0.790877817122588	1.68931368874972	-0.737836858124411	-0.212645993172027	-0.699268613313523	1.43746101516046	-0.778109123590487	-0.925723190271303	1.41875835745723	1.14403921224003	-0.75476470500172	0.356718814651274	0.0787008649026684	-1.1268875481515	-0.400404711842581	-0.65333717492301	-0.204360216110636	-0.788554690439219	2.34396033841981	1.00342507798894	-0.502937758086174	-0.671938683285211	-0.504501068458219	1.38074627005646	0.225230507390744	-0.305015810461354	1.59011604836411	-0.478116744570156	-0.185033653240004	1.04689570848556	-0.778091350031855	1.28329855868779	-0.546603299779967	-0.438995235951081	1.64260948500241	-0.20755209200335	-0.589019887123683	-0.623079306593667	1.3540989263173
"AMPD1"	1.54670850115886	1.53910119856826	2.11031278972783	1.86762901178064	1.73383577510081	1.6167846192347	1.53683236233553	1.72490707462325	1.73866914238558	1.65282161004233	0.240918399217959	1.66431170242691	1.65366811584423	1.54293717849558	1.61141967355001	1.72347913863706	1.5886563093573	0.228719484666002	1.71008043597899	1.69193359699847	1.76734530416162	1.51814923275825	1.64381847046158	1.64609011043499	1.67300575535795	1.6619554420299	1.71626745025462	1.6702212134792	0.644145923393651	1.63740166719266	0.627646343151706	-0.0969129145460106	1.81925726081804	1.51394817081985	1.01666114518998	-0.633542154375175	1.85370001105439	1.05841265968495	1.91701292370842	0.54656805109691	1.50406421750062	0.456552736847699	1.67198203104969	-0.745672980227399	-0.46452787055978	-0.885568963507994	1.63020473945357	-1.10600963526917	-0.612619614827877	1.68715091920236	-0.0257113243420098	-0.87358762291324	-1.11554553841524	1.54404299760212	-0.943003048620679	-0.226254174098142	-0.992320281769345	0.754156302945612	1.51590666398078	-0.554229729114587	-0.0648281386485634	-0.0667324269526265	0.865496542638737	-0.357759581443678	0.0760756346997352	-1.06185198786963	0.589794260180857	-0.356027171859615	0.875924386726961	-0.705478874810778	-0.888504092137654	1.62721650459807	-0.804933899225442	-0.476206113670988	-0.777367624732965	0.772258022414659	-0.190014738656974	-0.429239509009964	1.74956985583377	0.563557029537194	-1.07740097506722	0.992319791165383	0.563328917031521	-0.830480648726917	-0.24765179747922	-0.572750922009944	1.68084548421683	-0.912577453686522	1.95822855130762	-0.102849144197999	-0.57804669302587	-0.984399204765344	-1.30872019784264	-0.309510920642263	0.275074632006801	-0.304822057094495	0.0569181723074845	-0.306945249180284	0.433106884448657	0.867737792403885	-1.2446914792836	0.249587210322305	0.375243080077549	-0.532114219318805	1.21079839029217	-0.450867426897678	0.00687799878693871	-1.05002145362733	0.568885093580861
"DERL3"	1.31733854217362	1.4060331699697	1.92488534275612	1.88257632964421	0.942510409128681	0.424478680976798	1.03699958945206	1.51013270934753	1.64647315278539	2.04384026019724	0.38440265896036	2.02726279115237	0.247796498094697	1.43536200021543	1.5575859041654	1.4876431017965	1.39446728634062	1.56639588789681	1.43797245391955	1.48895101058741	1.75790533182257	0.366844410169064	1.85580977504862	1.83183522806952	1.80973547674433	1.1480434877271	1.43165416070776	1.42995113237692	0.704790604394294	1.55669468304591	0.0985867616623959	1.27995035256309	1.5213082682257	1.27874933391917	1.49247362527544	2.05706388317051	1.78367549734893	1.59473342746783	2.19297706749732	1.44522519359424	1.43088099188856	-0.0501992496189656	1.63639060359757	-1.25713055457997	-0.374677228759986	-1.08558337961899	1.40857211248049	-0.671266586442417	0.209248059763558	0.338084118161152	1.28474242843207	-1.26710977829279	-1.3773073092288	0.623827456673133	-0.237532756407316	0.147791841009706	-0.758297077741453	0.76261544804379	0.408917372583354	-0.19981904756417	0.347548951640778	-0.43521134807052	0.87860819929466	0.139939634790881	0.332778812172916	1.0767798829802	0.1247351513596	-0.16167819113201	-0.0638185891598463	0.148127891299142	-0.341710678280655	0.688589767532013	-0.981648728011658	0.0273817701231233	-0.404551285183079	1.32449061733531	-0.0481846947814561	-0.0766850428460099	1.56584971504925	1.43152910773504	-1.29082467273797	0.58142040996457	0.0770373313256834	-1.2388856777892	0.499930025548344	-0.17187866105182	1.35507016720422	-0.951111568360206	2.08841608809814	1.4088716967082	0.135491966157757	-0.352048582597562	-1.38276872837263	0.312094511866426	0.392026274239521	0.112113882268481	0.697405970903285	0.0696723448063825	0.969957301422129	0.562708232407662	-0.600861494725588	0.907394738197292	-0.107332835898312	-0.184869744001125	1.67687209873554	-0.550929391427738	0.254666261356901	-0.898321666867728	0.577743581284658
"GPR174"	0.457227643103427	1.01012987216006	1.74712287463082	1.58728154160547	1.82040626442732	1.48805210254214	1.39469199237803	1.72233211081688	0.923130681734005	0.905958936853419	1.63456717147263	1.65949649499342	1.462092624892	1.38347990307615	1.72379006975192	0.784983619860998	1.32384708969807	1.79312531655527	1.39554660191946	0.355102316504455	1.69287011627229	1.67743493318396	1.90477157318274	1.38384316402567	0.292776692522714	0.461607401971944	1.34695372316916	1.47711106445992	1.4450188116623	1.60768081619166	1.39481916501288	0.0302573769969236	1.41798228975308	1.69676700791012	1.57234675509589	1.60306423056801	1.57028905992296	1.65274788014023	1.31718722274282	1.41364127146833	1.52342583889695	1.38607401972546	1.94484181772082	1.37815372671081	-0.0188841305013795	0.501497866785502	0.61506191354339	1.41972674151209	1.04656606434848	1.49696235844097	-0.00802363208539105	0.525652553811547	-0.584600429883244	1.62910736049857	0.0856486760412153	0.484394310240454	1.17504626716833	1.41569807305255	1.40290572084452	-0.513557970795197	1.80191880330901	1.4367766932078	0.0927678791540879	1.66831958664057	1.07806202869532	-1.16570103092008	0.152487838138275	1.37425131999125	-0.34785734180436	0.245926126647154	-1.16570103092008	-0.0878684402713751	-1.16570103092008	1.36439386123657	-0.719102137006576	-0.082483576892684	-0.0318868610851956	-1.16570103092008	0.179900041150949	-0.65491771116712	-0.100291433473178	0.147750013578759	-1.16570103092008	0.138079488400826	-0.807799723239118	0.971442142722285	0.194778862794113	-0.573780165512074	0.239446555555226	-1.16570103092008	-1.16570103092008	0.679991495457333	-1.16570103092008	0.547514644498315	-0.88121018672147	-0.052449151565728	0.243856212592552	1.14305549709001	-0.177829557970102	0.453974909218592	-1.04395832183094	-0.489324089629841	-0.293704990611432	0.35129160163307	0.264324593829231	-0.596546575581843	-1.16570103092008	-1.16570103092008	-0.40192376611733
"RHOH"	0.542531829439932	1.11880906872485	1.47990749150778	1.52109560702227	1.42188701820414	1.15518098935213	0.443630996542353	1.98931291867151	1.91358765965656	1.51791468577954	1.54530059797882	2.01510930490197	2.14212081412373	1.54268786999949	1.65538907018626	1.4634966617578	0.25394890150956	1.49510192076953	1.41797929547155	0.598375657395714	1.89609737092387	1.74336876117651	1.50208364081258	1.50921889321109	1.38105187762317	0.168864676814461	1.56901685688233	0.397159119785376	0.105323798389113	1.48483485274278	1.48874511589302	-0.217177724946793	1.54649160040073	1.27976523673022	2.28096994416361	1.70000050714014	1.43573420622852	2.08943322519945	1.96002812364045	1.07938553113368	1.62993452326548	0.567805055613853	1.66472970492354	0.415643319921994	-0.753261203528694	0.118609479191846	0.76108587695656	0.334427771984393	-0.00919900351500509	1.46539516874569	0.269535659808944	-0.00729802793755186	-0.408777544123011	1.13607273584651	1.67012030517578	0.0162173148768165	0.781487189755913	-0.189811462186166	0.17353229020348	1.28256000364439	1.53636577994951	0.159772845033824	0.273438772568309	0.104104306345502	0.280186394120664	-0.353121587692281	0.38388058674545	1.25329142370558	-0.138740344307873	-0.632638928474976	2.08206089090356	-0.331912185527336	1.0204164121675	1.91717939070762	-0.804999542071101	1.54191456002412	-0.209073975882021	-0.497928885711748	1.54177991505341	-0.226726876981539	-0.376790658587049	1.51211867999995	-0.831534387147588	-0.959642127720466	-0.270452383493247	0.65553127786132	-1.38958385859093	-0.464421626357957	1.89240041162609	2.04963214509453	-0.788491574412452	1.73407588982237	-0.995837449298859	-0.821021902209957	-0.553537943715364	-1.01964050240686	-0.29769850870997	-0.190173004009789	0.236533009202473	-0.245672191422653	-0.00977722063732068	1.06010472154373	-0.82126055898498	-0.910614697846558	-0.929116381640427	-0.727357318389265	-0.951207550277025	-1.65212411195223	1.9206538020012
