"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.95.8494.01A.11R.2326.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.66.2768.01A.01R.0851.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.85.8351.01A.11R.2296.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"
"HSPB3"	0	0	1.44493237152054	1.15291940862375	2.65659012413128	0.587719373064408	3.04119765571462	0.437768166807452	0.932867540487681	0	0.208189401274984	0.64311660580726	2.03242827975642	0.634752093275942	0.899784635854727	0.390420717059218	0.823801210874576	0.924143729453358	0.178477443727341	2.2579998071746	0.758304676440934	0.224951716490988	0.145534713466407	0.288918932624228	0.988280467713796	0.340909038210006	0.72434465097718	0.0713696232308255	0.333630354240751	0.230384785202698	1.16657706718366	0.192136755673391	1.48863338532269	1.62215663219982	0.911307565889469	1.09950962193327	0.396690679291883	0.998417766955386	1.76281923370283	0.375349029103266	0.129901027739311	0.768008151185248	0.546290914603215	1.52280932047016	0.334664407882506	0.310050583623074	0.327728446267575	0.499755105199351	1.22994315422291	1.40321134234521	1.84679049248374	1.02575150777594	2.77057339083846	1.65867378993848	1.90479437251714	1.23273820175605	1.41654689573909	0.878016893727493	1.45560281834943	1.19554191864397	2.034902746321	2.08834702978973	1.10276216469093	2.5014528721624	0.287219683520989	0.326708774925619	0.472948538469551	0	0.362673863633393	0.222332279158153	0	0.444052524799984	2.23623422013478	0.146124711753087	0.0460766180266071	2.41647705148658	1.17609739387939	0.1348978047487	4.37209693989964	0.854022692009496	0.521697656723985	1.44287888081564	1.67742647380688	0.331902243308579	0.202849494159901	3.33752517361997	2.40461143192013	0.584711192737044	1.02253588314597	0.547762830124069
"NT5C1A"	0.143019011183081	0.487807763083879	0	0.352809097009738	0.0362472975814306	0	0.200846611357381	0.0430367108329945	0.667774187722077	0.0820470194926168	0	0.480129026959238	0.0719502979051298	0	0	0.0972421662729843	0	0	0.02794125386394	0.103228127219702	0.0499849089234636	0.403291899915725	0	0.310829883807878	0.0406015101587127	0.861565357700497	0.242236615077936	1.17073813010838	0.548048839294255	0.0731482096390185	0	0.0666456846828825	0.0784965459380181	0.0568400939733239	0.0711954653288893	0.107727940457927	0.153189955833597	0.147858934142626	0	0.0362125946523096	0	0	0	0.0799852703832019	0	0	0.332880927144366	0	0.0941644778961592	0.129469012073712	0.061666476878296	0.0400316191375505	0.0597561557943286	0	0.0850071448137281	0.0566353304337487	0	0.157782548256707	0.0313911113053107	0.170191580096274	0.072170903165966	0.107485751291655	0	0.131886262573464	1.40748662454195	0.0614620693276889	0.427403112961473	0	0.172581180986997	0.356189766345138	0.333793435810524	0.17662525015659	0	0.0302096297265651	0.0279642290097161	0.140959643914724	0	0	0	0.262537266718107	0.330927516546357	0.0575712350023012	0.0718771441654851	0.317064902716229	0	0.0294824174757841	0	0.598642763722789	0.0544970028300452	0.281986514441862
"MYH1"	0.0249642895442401	0.00777237932675201	0.0675442221356775	0.192898855747263	0.0161666820116687	0.0138789849086397	0.026110403548407	0.0995353203080713	0.0800547559845252	0	0.064817659885086	0.0155850130239746	0.0192909601156569	0.0392311197092191	0.00866692476726011	0.0114165981565816	0	0.0103024527657495	0.0130601096020921	0.15692281585185	0.025268188828903	0.0167221832687729	0.0147091685783862	0.0830677739105584	0.0780657679532493	0.0223555072494221	0.0393749641441237	0.0141258283825551	0.0374430620228328	0.0478588096618485	0.215243684267654	0.0133977767116734	0.0368398800603004	0.0224836512171957	0.0658140969476528	0.110411091506992	0.0718031101380105	0.024414901321063	0.0491799605527063	0.00606360294059331	0.0185531454691284	0.0275582659732611	0.117604758240279	0	0	0.00445686012502797	0.0121928798464152	2.50939537107444	0.189171777376768	0.0278997179695727	0.194284370950691	0.445777021631291	0.197190615281721	0.0176756353451825	0.153561568428735	0.0386822311716841	0.451560581198652	0.102911118664457	0.204598306680322	0.0571675531170234	0.323687924174964	0.0980298866557678	0.0438101780787975	0.0363291766815698	0.00852451921982382	0.00537567920921428	0.195960537181777	0	0.0322903224999775	0.043581633214774	0	0.0611343810789092	0	0	0	0	0.0294612933741438	0	0.0441522600055586	0.0374041597220054	0.0259333536706115	0	0.294731480839644	0.0890064443554674	0.0108143330224871	0.0471010044000587	0.00901417576667938	0.0174429652010512	0	0.0525776225175894
"PPP1R27"	0	0.0266187912846455	0.174145402757503	0.0409750514354871	0.417266582598391	0.201247008626377	0.0396166870179126	0	0	0.0720191511937159	0.107443142171798	0.0771015007668922	0.29186870788628	0.212285236055941	0.096530093668345	0.187524177687827	0.718782074996739	0.838414176546358	0.305624953518234	0.261286268859059	0.197320048475929	0.15461116758136	0	0.0695501769131496	0.174961127281318	0.127177186725569	0.0654682616635751	0.150526074979971	0.324535641236343	0.205835276110573	0.320602501104601	0.183890961524524	0.430801416659863	0.0143267638665977	0.10443819121516	0.0484760348006016	0.135648430918111	0.137609895114599	0.142112748398178	0.105756149280409	0	0	0.0364621534085548	0.275339001791088	0.57340674004621	0.119538856486356	0.429888234214431	0.0586473866121823	0.0180201143342246	0.0417715728874334	0.0656059696421196	0.0320821679123143	0.230243164750001	0.302977522097182	0.0853219407533886	0	0.046452117858467	0.200468929731063	0.179263734403782	0.0483691810806978	0	0.0561612433371566	0	0.0498821157918558	0.0559868935173427	0.120417237704318	0	0	0.0911219448867126	0.117905543739144	0.222464975256502	0.288033075230607	0.117937226663102	0.185225804683904	0.126435603542153	0.410356644738949	0.341537953380312	0.238579723838775	0.260483337962942	0.319564346885821	0.109022555846827	0.0424654227634147	0.937732820822956	0.116993657140818	0	0.207935955513901	0.119226331877183	0.138381713033604	0.259961278098247	0.0936023067223974
"KCNA7"	0.156449655432844	0.228220878228615	0.0906339393967775	0.198553994638443	0.301610030895163	0.160252486239358	0.0945973601215188	0.0939796752741879	0.163937915013317	0.243249286459633	0.233394112762693	0.187753172127313	0.28720964725954	0.142698747256501	0.262211818972918	0.191417584082034	0.307184869872191	0.20676843639184	0.266076346388107	0.231978489036005	0.243033383286252	0.287947568308234	0.28422639363042	0.144712364955988	0.259818794286176	0.441357248857671	0.163488692831663	0.324540375885525	0.321212686563266	0.228867588023085	0.195251137443269	0.21133115919003	0.597912570169517	0.0852675438050633	0.185885485394949	0.0916361841061312	0.22375233166103	0.249522555176867	0.156815684059439	0.148225799161741	0.18469286369809	0.156210922121166	0.850609596232611	0.223433204517034	0.572749246072057	0.130447190183303	0.525729417872951	0.15237565547192	0.203714518878563	0.100955631577532	0.150755033890095	0.12868012819778	0.192089199910694	0.286316014589243	0.0508703907611233	0.105681663500628	0.105924996546009	0.27781587991487	0.184419646998903	0.227407999745152	0.0445461056834702	0.0940787327978991	0.225022407878636	0.193374621412448	0.144190792778238	0.161124029044979	0.2179632428788	0.559274427496589	0.348931945168909	0.175362955138048	0.171831375631381	0.28920154198446	0.176218881486449	0.144304836971909	0.1803430685854	0.154132428787869	0.262231363041382	0.602666356873425	0.143663596010033	0.151269055824749	0.152417186482983	0.170453004645059	0.492501718765662	0.197734437834777	0.0624793315993519	0.778729993721728	0.271623828451132	0.0824411341282634	0.170679053786556	0.254023123311818
"FABP3"	7.51823386544516	4.99193248913662	3.25572316171172	4.26519381040917	3.99033678455926	4.12503950759026	5.12350505098272	5.43840862326288	3.71638174248748	4.68155813035071	3.56788995543867	6.88640313118905	5.18619101980125	3.79404880872209	4.60963116044265	4.6003709207755	5.12440389369663	4.89975933620152	4.67300845840242	4.09749772789619	4.098279191704	4.24436870406721	2.59881073056924	8.83799203888025	4.25462013877952	6.36163097225447	3.50450511342742	6.28554830875863	5.76153145374271	4.32248417798564	3.81220836857113	4.62747149417946	4.65535755552906	6.47403979424151	4.12273521812323	7.06347063384607	7.43510517116119	5.87085836735505	5.92295090448055	7.73832632454285	4.87250891008603	5.51576486047684	4.42963176023864	3.82891757531318	3.15888430362632	4.97224193526021	3.73837184212899	6.01756880858879	5.7093588278383	5.95516983539232	4.74837635544029	5.0402852234497	6.50078898212245	4.00883705689806	4.14863153683996	7.57253184668637	4.250569933557	5.4365445940583	3.82873879035667	3.63914151646382	3.60567547776813	3.96221048658168	6.54478457312223	2.88549062102201	2.66246542229454	4.6359256025419	3.24145894057647	6.50495638831343	4.06551258812024	3.70669263662577	6.7151236911641	6.38992678798019	4.11849469655643	3.49157999529383	4.20021152614478	3.48023896724525	3.62053302443119	3.63956674117329	4.14106706349509	4.7516956725669	3.81074427261262	4.40689364560186	3.09441505108704	5.88121507555885	6.66596721878541	3.55355636037185	3.45601320043193	4.61761396340808	3.04002689475656	7.42754386609545
"MEF2C"	4.50029544455436	4.12798439227649	4.12365602971684	4.98965884431764	2.66162460590112	3.77444977087075	4.35359658149995	4.50637564832858	4.94024971917949	4.72222310352923	3.83061501794175	4.24641233745438	4.98903070195449	3.88050858392615	4.03861063908631	4.35710199769553	4.23317092209722	3.02983065365087	3.01519083385135	4.29577301898247	3.22720550499506	4.37580682691432	4.5419576251408	4.82854100803224	2.97174177371372	4.95200751506953	5.1490107091116	3.9968802438533	4.41678396155892	4.27271421818653	4.52846545880314	3.66596602466947	3.99646718213431	4.69086918284196	4.65486784209406	3.243831515149	4.44393066735588	4.32292249682854	3.82121516598507	3.4323602770169	4.33324325807292	3.69455562421865	3.55677990149402	3.27711233290249	2.00800895424316	4.74728582744157	4.14622369116023	3.13163467937506	3.76306722460056	4.34284795951147	4.35305471976722	3.6715127810921	3.98091370008847	5.05792244115247	4.66275036022905	4.41735088839723	4.54080885508544	4.24516062077278	5.44408523072276	4.40624699713177	3.9437699261097	4.59560156793018	4.41517801202684	4.14708019596798	3.47259243546375	4.35163548598959	4.92252388534734	3.46098530094593	2.70313284840309	3.45143785998386	4.74879158844943	4.72505998967388	3.34715762701902	2.86602184809917	3.01673492183547	1.82922730641246	3.45685940814624	2.95616012206663	4.20282769995032	3.68764934146788	4.92639693827924	3.28987960576052	2.56893807300121	3.9814719439989	3.53129716639544	3.51421894498853	2.88530111008718	3.80290192881638	3.00042662262445	4.01401576005465
"MAP3K7CL"	2.65438635406168	3.35715490031339	3.06562485753992	3.61685986600763	3.37071877993478	3.2696351278169	3.88971833754044	3.87540588797397	3.37088714883359	3.10841959903156	3.43172205305877	2.8363783555768	3.3838978963175	3.36347863124877	3.27460963976024	3.8989360670345	3.17329308820062	2.93725277218737	2.61592023651084	3.31117769168485	2.59567267983727	2.97688243234044	3.0891590104362	3.47361701365091	4.08793115928322	3.7720499812625	3.73538855217163	2.95890192936855	3.42619061866279	3.21709701714684	3.7888762498036	3.46204529592865	3.63380051849292	3.24087506298831	3.50597810388165	2.84489802608299	3.02275577533294	3.66554504373406	3.55429484274198	3.0829135476777	3.41756657093225	3.72011708676563	3.02785869999852	3.03131014503128	3.17034400497224	2.50810278510915	3.94319129811605	2.08747692582059	2.57404023029795	3.21025794365313	3.20068142410707	3.38255642836567	3.20131450641047	3.82326706798428	2.98894051141065	3.05444087987531	2.96826699212337	3.10422902481547	3.98061375500049	3.03664149034999	4.43178496065069	4.06355562458024	3.37816160475393	3.28253293404426	2.94171698331572	2.79816088628719	3.09675256349356	3.04720018009528	3.13157447227489	2.837230957572	2.77031673929766	2.53717129611219	3.67415877856322	3.8922214281504	1.68842896505589	2.57241697220348	2.93599473300387	2.85343773087816	3.93688741988662	2.78666690545998	3.35407426733429	2.9169138324337	3.18565989388537	3.13267538434012	3.29614986232504	3.54234914455969	3.14657114308368	3.32906951814595	3.26154430945966	3.67481803772599
"CAPN3"	2.90151419125698	3.19409522369733	1.51389557020501	2.04952985324132	3.97697116840362	2.4598451724358	2.6983030652554	1.64608951344093	2.22377611436062	3.95490377129963	2.91360351213959	3.31382204726697	3.16401630141769	2.81172429617075	2.53591204890929	2.9361008167238	3.79077009216846	2.98306790586021	2.3141137710271	2.94137644816094	4.84728609804701	3.48194352076028	2.42626122382729	3.51836906778737	3.65332544230979	4.30068224165201	3.25784853311106	4.0480044061067	3.72141516823213	4.50109903947787	5.34475481878627	2.44982921341783	4.72472666389534	2.13481480349746	3.76821449839463	3.18629430580466	3.03304704968654	5.51344284180659	4.07567836422269	4.33482177088619	3.43829144235662	1.25463002621299	1.68382712540767	3.34238268836559	2.81188684474036	1.94911010142615	2.76663248311368	5.5851375958042	4.35428839067507	3.41108759257365	3.6834009343607	4.43888027670462	4.97548479098777	4.77859969675121	3.01788211025114	4.44554207203504	3.23392786473831	5.61474014838596	4.99833625059654	5.33083617442767	1.7882198221876	3.92516348307691	4.85741004363161	4.40891264253488	2.64813776705894	2.62373253108945	4.18864118128602	4.45019155611367	3.85083650526614	4.33299646911067	2.97070467845436	4.08247266404852	1.19879296973231	2.40405314261585	2.41872765805057	2.20958152367817	2.02502711274975	2.88666776854482	2.34897421746434	1.69149984510388	2.88656599614386	2.29970824523303	2.76532755044304	1.54267536177957	1.58617401423021	3.0631787840597	2.11359242359015	2.02352698380292	1.22800724081692	3.99953775445747
"CAV1"	4.60789720662877	7.26403606833701	6.48349666615262	5.94450933121087	4.84114719082219	4.95035759921602	7.53716412362313	6.22048317472722	5.81729940652155	6.55300895855548	4.9474920200303	6.12289190176387	7.02510757405598	6.20461326553009	5.05215684817087	7.1192856176594	4.99923738961257	6.79963103149421	5.39309798879905	6.46060134194043	6.28495510764429	4.50899532739523	4.75907153303092	5.5298112243669	4.81811014513139	5.21572504395868	6.57357270225584	4.95045923123964	5.92028817345872	5.98576469165127	5.7324490540132	5.31156240433912	7.33757542670217	9.16473952756261	9.72024833310945	8.76459538773091	5.24262959951221	8.3026931889056	9.32858031146241	7.03681456597065	8.24205178016638	7.53949200575299	8.06825163554123	5.82300664331293	6.41856143542046	10.4710476694753	4.86485621948652	5.20725181720623	9.09581125931703	9.58739956096984	9.90011414079741	10.0686827392242	10.0406993040783	9.37903880610613	5.83482580722532	10.1820913056281	9.94151052884949	9.42550667338097	9.60877258960742	10.0714000557396	9.77061553521718	10.4238996226261	9.45497672826601	10.076473491363	6.70055213364296	4.82808736716481	5.50191261038858	5.96061969812985	4.79509173421041	5.56809016860376	5.99176695270182	4.66056670135355	6.83282239420166	8.02644558911209	6.62194029634375	7.71045746870554	7.04105008650383	5.97100061674724	7.22866679611676	5.71789930178406	5.51980592888344	5.3107152792396	5.09506329340013	6.58377138598556	6.28252820434543	7.32545853712165	5.85823198258265	6.8213821653069	6.61442960430039	6.27594448417444
"GNG11"	3.86187164090961	5.12529585326895	3.15178231970452	4.23778399761974	2.01634142468695	3.72016575031883	4.41910880813342	4.34854433537002	3.82192620415488	4.09876994225339	3.78554798551597	2.86371760516976	3.48901729422975	2.81322294224872	2.12763922547962	3.69870520463082	2.41970246186247	2.84861840169003	2.4851690711726	3.21397972473932	3.47870029273835	2.34723676824406	5.98791918728457	4.52844346941424	3.24399233011363	3.86323278806231	4.08953167802678	3.96524530039099	4.71165827815918	3.62082230741081	4.02727257162482	3.15356484821447	3.86303124059672	5.28446070044248	5.39603854738676	5.31805438643048	3.11259426258572	4.64264741245916	5.31483941512054	3.11095979153473	4.54807214929209	4.87691069945339	2.58493714584526	2.73989634399394	2.92599579409825	2.71228123202961	2.81756589200099	4.20401690167191	5.1839463103577	5.1842424731443	5.42298814395669	6.42604807226698	5.34620540703991	5.84079658439057	3.9499501102979	5.72131762768781	5.97881180819704	5.26703420677615	6.69778120494148	5.5350947190729	6.15095290885738	5.88107011471586	5.16375412181991	5.94222889561547	3.73118710441776	6.00117545668557	3.07654057361838	3.70415635261947	2.47930689796734	3.31639025914031	4.2582985226672	2.75318384344429	4.7194407569784	3.62468204399163	2.74374054492294	3.66857406210219	3.03642302914358	3.00137649732217	4.45099290767191	3.52980976529497	3.42335346369887	3.23498615661955	4.69681964130395	3.16653412207729	4.24423019084793	2.85135181944597	2.8561160541591	4.12307635011492	3.48375803615504	3.66676101299176
"KIAA0408"	2.25008374069115	1.3834889907651	1.4312394287927	2.81575148232211	1.38268813356948	1.489757758928	2.03868000366276	0.795335471096663	0.983914038305888	1.89252490602784	0.892245091468395	2.17026926785737	2.46195158196025	0.726113209933393	0.744576853065379	1.98793453274671	0.532885778451174	0.764837665495745	1.36630272872949	1.11802582813807	1.87565096251352	2.27908764215098	0.878913366739241	2.74730352423719	0.966429464692274	1.68017203951176	1.4327155704404	2.21038527174223	2.25571828641677	2.07127528784942	3.08593726820371	1.59829594964103	2.48858675478625	3.54997192223792	5.06414568187403	3.87910945465707	1.72568510299341	2.72524188941882	4.07234246864449	2.37983541742463	3.73144462736536	1.73400330976906	0.327993563271802	1.19056996361836	0.67045240214127	1.48046972310938	5.04990191569876	1.21323149947651	4.10038209250512	4.65787685337046	4.50203984239693	5.02190877997854	5.57084193166128	4.4835846640763	2.13352577561403	4.49641195386565	4.19069956142176	5.05849113446869	4.23133720750411	5.31498733746803	4.75964354254594	4.7828050752184	4.87195246784881	5.08033217301009	0.73982184660301	1.29092872595782	4.55954254779646	1.3192890872082	1.81251670549153	2.73104809247856	1.96210091479839	1.1046371788055	0.806358430737297	0.635814521914354	0.822690048327782	0.217784686311543	0.679362689668118	1.18379949456621	1.54732087475661	0.831270561460838	2.24876415707322	0.815384661389997	1.75306904020413	2.13554405072901	1.35041834483136	1.63346234717213	1.06767737929481	2.01361095712157	0.814959158744066	1.42132377492634
"DLC1"	3.04209971778756	3.4366289362399	2.76868589815341	4.79470007450306	2.81171000367303	3.63208425164463	3.63677838612078	3.31714673478328	5.03339088255763	5.18106267870407	2.49498141207666	3.15812149571988	5.43385475002268	2.95108507118416	3.46429117828947	3.63293896030897	2.52562673528355	2.49722085337203	2.40394519278927	4.13299452532509	3.54838648427135	2.28316137040426	4.34048476938642	4.14691055746635	2.86436788158918	3.70169740877523	5.14609640002514	4.0506431546047	4.48370482290178	4.9380370610184	4.99875734071803	2.95533685028625	5.37405949485704	5.65958699280972	7.26885638424005	5.46218635341834	3.85728042765268	6.08311981001252	5.55435160950152	5.19513632026191	5.95522696677211	2.00557847560005	2.71465479474737	2.87930591599991	2.32531645883474	2.55445004307069	3.01797174090188	3.76293841991325	5.92406196542512	6.79140197015192	6.37172717562908	6.10355344294464	7.45230378278016	7.37172558644213	6.23892433635076	7.13968051560551	6.2861107927362	6.31266923167577	5.78571577012966	6.44623697334888	5.35424846020618	6.19860732708959	6.82319149914057	6.87636917076908	4.86591799323628	4.34964773510071	4.51100065957174	3.30356884430392	4.59620202449358	4.05685785572333	2.4143427554469	3.59185027304323	2.09414310010586	2.6832782528168	2.31022013592458	2.07589925343407	2.56899425174048	3.87572210995481	4.16861185424533	3.57969312204738	3.81294693918084	3.6063838727531	2.88983282416058	3.7771111112722	3.38964161053336	3.3071134138652	3.28808241366408	4.37534575630195	3.15936469114449	3.8397179079264
"CLDN5"	2.7475045332176	5.10956780127578	4.1137841152093	5.66579233644367	6.45189228821356	4.96662943022948	4.46461257981699	4.54223120892319	3.64866935399675	4.4108769998146	2.50413879875181	3.40396058825837	3.40911538103286	4.06724098459231	3.29539229944224	4.38819732827912	5.53481671761822	3.54755679546113	3.69549578447572	4.51279730678823	5.13741329606868	3.55396005411404	3.88658322375949	3.61446138594258	5.30367985134623	4.25031313270789	3.91668483823981	3.71824875937267	3.42772760204973	4.2009043935482	4.59648820126182	3.94193870119115	5.65273574727941	6.21219328183584	6.46900483262907	6.4100713228987	2.73206793404571	5.65817981641577	7.63556951385859	4.77914325771921	4.96639699942711	4.01511866029492	2.74057965930596	3.8561363500009	3.95816666413485	3.54133796394951	3.3177726098065	3.69005152972199	7.1145954180931	5.93618023977333	7.17622759461376	7.45068087513242	7.13521390290345	7.00077991237718	5.90104288538848	7.07523586820129	7.14972794512673	6.31768248420965	7.85040658444125	5.58777819928877	5.08284784049666	6.3147255755047	6.34550416206837	7.64526197202984	5.20103867318913	3.63520476098696	2.71848670821007	5.11226175188126	3.63936735337791	4.35856214438679	3.42628762925627	2.34875679597666	4.45988793397932	3.69167232835069	3.06213438077421	3.59981494600009	3.31099145711013	3.78544671289234	4.48360125319787	4.44195071543665	3.58159174850579	4.3189108112811	2.7596004697209	2.95100777122858	5.09541228343176	2.81347580778635	2.25693560199023	4.50278092685411	3.20549448192202	4.52590335969312
