"V1"	"CTSP.ACY5"
"RN7SL2"	"RN7SL2"	1.29460065891765
"ALKBH4"	"ALKBH4"	-0.876600299484869
"HSD3B7"	"HSD3B7"	1.16903753079179
"C1D"	"C1D"	0.920174536389881
"VRK3"	"VRK3"	-0.785413238967457
"ARHGEF3"	"ARHGEF3"	-0.542650237684973
"DNALI1"	"DNALI1"	0.738851814579487
"IGBP1"	"IGBP1"	-0.331470422657945
"S100A6"	"S100A6"	1.97366065188699
"IRG1"	"IRG1"	0.866137148692086
"ME1"	"ME1"	1.35895657505841
"PWWP2B"	"PWWP2B"	0.655733901313031
"KCNE3"	"KCNE3"	1.55683518969012
"C1orf54"	"C1orf54"	1.37908046100084
"SCARB2"	"SCARB2"	0.892824057666816
"ST3GAL4"	"ST3GAL4"	2.42136321914709
"STK32C"	"STK32C"	1.17703715277361
"MOSC1"	"MOSC1"	1.50213211749664
"JAKMIP1"	"JAKMIP1"	0.0479819208078768
"TNFSF13B"	"TNFSF13B"	0.495929619154095
"RPL13AP6"	"RPL13AP6"	-0.718988776725175
"BEND7"	"BEND7"	0.59584565395048
"FAM8A1"	"FAM8A1"	-0.46299154422768
"AIF1"	"AIF1"	0.817930756186392
"ZFYVE28"	"ZFYVE28"	-0.244467608806537
"AHCY"	"AHCY"	0.20560248153996
"VPS26B"	"VPS26B"	0.3601415725611
"IFNE"	"IFNE"	-0.331988130866123
"RAB12"	"RAB12"	1.35188391717014
"CEACAM4"	"CEACAM4"	1.47213498117188
"C1orf51"	"C1orf51"	-0.3563802816438
"CD3D"	"CD3D"	0.095373976377787
"TMEM224"	"TMEM224"	1.37240310660223
"SIRPG"	"SIRPG"	-0.247700701438256
"CPVL"	"CPVL"	0.718948884736564
"ECHDC3"	"ECHDC3"	-0.597372755144343
"MGC4294"	"MGC4294"	2.95462911129555
"CST7"	"CST7"	-0.0298176913258826
"ADSSL1"	"ADSSL1"	0.0111948191449524
"LIM2"	"LIM2"	-0.370997649611125
"SERINC1"	"SERINC1"	0.652562635266785
"BRI3"	"BRI3"	1.94131837847052
"DZIP1L"	"DZIP1L"	1.41729821091991
"BHMT2"	"BHMT2"	1.68707809692806
"IL15RA"	"IL15RA"	0.848006334622048
"NKG7"	"NKG7"	1.85690214960898
"UBE2F"	"UBE2F"	1.46292792587335
"FZD9"	"FZD9"	1.45784984649939
"RTP4"	"RTP4"	0.651894509082893
"CHODL"	"CHODL"	-1.06312319589909
"HLA.DRA"	"HLA.DRA"	-0.46930955063773
"CCDC48"	"CCDC48"	-0.0789297489362156
"SLC27A3"	"SLC27A3"	-0.0624198947163493
"TMEM155"	"TMEM155"	-0.189314039251394
"RNF144A"	"RNF144A"	1.38414293719916
"CLEC2B"	"CLEC2B"	1.68984359429092
"P2RY6"	"P2RY6"	1.30037429764567
"FGL2"	"FGL2"	0.72552559010709
"SAMSN1"	"SAMSN1"	1.74459354914195
"RAB27A"	"RAB27A"	0.629406727418792
"ELP2"	"ELP2"	-0.409597646379647
"GIMAP7"	"GIMAP7"	0.723041897135234
"SEPX1"	"SEPX1"	1.12645733189451
"FAM108A1"	"FAM108A1"	0.000167035816746492
"IRX4"	"IRX4"	-0.34324173550498
"GPR50"	"GPR50"	-0.355918535401872
"ATP5EP2"	"ATP5EP2"	-0.345964592373633
"CAPN2"	"CAPN2"	0.952260918064636
"C14orf83"	"C14orf83"	-0.484372645364941
"SMARCD3"	"SMARCD3"	0.183131119817546
"CLIC3"	"CLIC3"	0.749857948354936
"LOC100128775"	"LOC100128775"	-0.400664002254829
"FAM78A"	"FAM78A"	-1.14966653994611
"RANBP17"	"RANBP17"	1.04179390594118
"CD160"	"CD160"	-0.213330883003488
"CRTAM"	"CRTAM"	0.288768721630866
"CXCR6"	"CXCR6"	0.208328204834224
"KCNAB1"	"KCNAB1"	-0.307564343543238
"S1PR5"	"S1PR5"	0.235812824867414
"SBDS"	"SBDS"	0.912311319439573
"MICA"	"MICA"	0.879367522874957
"IFIT3"	"IFIT3"	0.9264591704407
"LOC388692"	"LOC388692"	-0.0429936644448996
"EPB49"	"EPB49"	0.470166036762038
"CCDC91"	"CCDC91"	-0.546316357647344
"LOC84856"	"LOC84856"	1.79697612857021
"GIMAP2"	"GIMAP2"	1.17709376688679
"FAM64A"	"FAM64A"	0.650711519291385
"ID2"	"ID2"	0.85361035488805
"DDX25"	"DDX25"	-0.36510753349805
"CTBP2"	"CTBP2"	1.71466676412237
"MRPL12"	"MRPL12"	0.0941888134679598
"NDUFS7"	"NDUFS7"	-0.830725697592049
"RPS27"	"RPS27"	-1.21913843660224
"EFCAB1"	"EFCAB1"	-0.367166104654472
"FGFBP2"	"FGFBP2"	0.141709512435684
"MPO"	"MPO"	1.67305274537472
"CRIP1"	"CRIP1"	0.868894222438674
"PRKCQ"	"PRKCQ"	0.289037082528036
"RBMX"	"RBMX"	-0.352377113518605
"PAQR9"	"PAQR9"	-0.349535483643378
"C18orf10"	"C18orf10"	-0.156840866368283
"PPP2R2B"	"PPP2R2B"	-0.496593782773531
"SFXN3"	"SFXN3"	1.60475218276293
"AMHR2"	"AMHR2"	-0.387495786474712
"KCTD14"	"KCTD14"	0.601297165517165
"WIPF3"	"WIPF3"	-1.03434559844016
"FLT3LG"	"FLT3LG"	-0.25573522249582
"CTSW"	"CTSW"	0.890097759766001
"APOL1"	"APOL1"	0.495277125443786
"ARL6IP5"	"ARL6IP5"	0.651928232801127
"SLC8A2"	"SLC8A2"	-0.353977144356573
"LOC284215"	"LOC284215"	-0.346830050536399
"TRIM21"	"TRIM21"	0.158504685067529
"LAIR2"	"LAIR2"	0.435726901293232
"HEXA"	"HEXA"	0.733665824945478
"CD3G"	"CD3G"	-0.190113932278289
"RGS18"	"RGS18"	1.09705151030379
"KLRC3"	"KLRC3"	0.296495189153026
"EN2"	"EN2"	-0.338637632338705
"BST1"	"BST1"	1.77610744325837
"RNF11"	"RNF11"	1.50194387935554
"MS4A7"	"MS4A7"	1.64231187160091
"CDIPT"	"CDIPT"	0.407077682376648
"LOC100287032"	"LOC100287032"	-0.363546870862374
"SRrp35"	"SRrp35"	2.06756347225342
"NR0B1"	"NR0B1"	-0.34602148090024
"MATK"	"MATK"	1.89273676890511
"VCAM1"	"VCAM1"	0.351642559096674
"HDAC5"	"HDAC5"	-0.755967257703107
"CSN2"	"CSN2"	-0.332008807044266
"NR4A3"	"NR4A3"	-0.653785057175447
"GNPAT"	"GNPAT"	-0.64952779415794
"NPTN"	"NPTN"	-0.0926242374988592
"GBX1"	"GBX1"	-0.331620147386221
"CD33"	"CD33"	0.913053174832229
"GPX1"	"GPX1"	1.86618793092586
"HBQ1"	"HBQ1"	-0.43513879424721
"C17orf66"	"C17orf66"	-0.312040393034498
"SKAP1"	"SKAP1"	-0.142184542701037
"LOC374491"	"LOC374491"	-0.387814703973151
"ERAF"	"ERAF"	-0.446214856059932
"TNFSF12"	"TNFSF12"	0.779649896249536
"CCDC158"	"CCDC158"	-0.337202437304935
"PSTPIP1"	"PSTPIP1"	0.485701297639949
"BATF2"	"BATF2"	0.406432382053021
"FAM26F"	"FAM26F"	1.44664836101424
"TSEPA"	"TSEPA"	0.741854442202941
"HLA.B"	"HLA.B"	0.153327183438167
"LOC26010"	"LOC26010"	0.222047670458236
"LOC400696"	"LOC400696"	-0.606160447570439
"ACADL"	"ACADL"	1.57617197037585
"DHRS3"	"DHRS3"	0.14860256592075
"LOC554202"	"LOC554202"	-0.35736562043492
"TCF7L1"	"TCF7L1"	0.429228872626374
"ATP9A"	"ATP9A"	-0.461939717574796
"C16orf73"	"C16orf73"	-0.338096477196589
"PTTG3"	"PTTG3"	-0.386252108163179
"FOXE3"	"FOXE3"	-0.332118714799711
"OR10R2"	"OR10R2"	-0.331539482334277
"ZNF683"	"ZNF683"	-0.475950802181343
"INHA"	"INHA"	-0.368295550318495
"SNAI2"	"SNAI2"	1.87055142751889
"FUCA2"	"FUCA2"	1.28405169283715
"NR5A2"	"NR5A2"	0.445339045996943
"BZRPL1"	"BZRPL1"	-0.409000984475881
"SH2D1A"	"SH2D1A"	0.318078233999251
"C12orf24"	"C12orf24"	-0.970751533628789
"ZNF350"	"ZNF350"	0.570876581122647
"SULT4A1"	"SULT4A1"	-0.338985731180584
"IFI27"	"IFI27"	0.802291277239332
"RAB18"	"RAB18"	1.36439082432678
"STX12"	"STX12"	0.787426337442293
"TARP"	"TARP"	0.279493074995009
"HERC5"	"HERC5"	0.978648532461445
"TIA1"	"TIA1"	0.836668390860791
"GATA1"	"GATA1"	-0.401482939961455
"TUSC4"	"TUSC4"	-0.308609889354011
"MBNL2"	"MBNL2"	1.5216828152708
"AURKC"	"AURKC"	-1.17907354487264
"TAF7L"	"TAF7L"	-0.482534277618603
"C1orf223"	"C1orf223"	-0.331556872298622
"ARMC3"	"ARMC3"	-0.33233335785865
"FAM110A"	"FAM110A"	0.337697560194611
"RHCE"	"RHCE"	-0.439346234963768
"KCNQ2"	"KCNQ2"	-0.438981118532367
"LOC100287799"	"LOC100287799"	1.10439226267795
"GNG10"	"GNG10"	1.31217702137973
"CD14"	"CD14"	2.02002114719524
"FAM104B"	"FAM104B"	-0.00913266946618013
"NAT15"	"NAT15"	-0.197607217931613
"FCRL6"	"FCRL6"	-0.45105592452676
"VAMP8"	"VAMP8"	0.952885756217387
