"V1"	"CTSP.ACY5"
"LOC100288009"	"LOC100288009"	-1.19486691452365
"NRN1L"	"NRN1L"	0.101525765021788
"LOC100287206"	"LOC100287206"	-0.941637921671487
"LOC389369"	"LOC389369"	0.336040430558513
"PKNOX2"	"PKNOX2"	0.298622369142613
"RNF40"	"RNF40"	1.01763924763604
"MORN3"	"MORN3"	-1.22006865924595
"FSCN3"	"FSCN3"	-0.226572790996042
"POTEE"	"POTEE"	-0.79267348364029
"LOC100287998"	"LOC100287998"	-0.514325713539675
"LOC100287697"	"LOC100287697"	1.04026794234872
"C10orf91"	"C10orf91"	-0.559035403934726
"LOC400406"	"LOC400406"	0.986497231482559
"MAPK8IP1"	"MAPK8IP1"	0.165544555430046
"LOC100288944"	"LOC100288944"	-0.269976935730212
"SH2B2"	"SH2B2"	-0.742700853879792
"LOC100128382"	"LOC100128382"	-0.0983975029221595
"LOC100129534"	"LOC100129534"	0.12357030927789
"LOC100129321"	"LOC100129321"	-0.343857138314569
"NDUFS7"	"NDUFS7"	0.265824221143035
"LOC100289137"	"LOC100289137"	-0.0195804289900345
"PRRT1"	"PRRT1"	0.918201364777089
"ST5"	"ST5"	0.351186126239968
"LOC440829"	"LOC440829"	1.71522596845745
"LOC728804"	"LOC728804"	-0.242677108191385
"LOC100134229"	"LOC100134229"	0.0663948373816005
"SLC27A1"	"SLC27A1"	0.0986497966307662
"VWA3A"	"VWA3A"	-0.637417765161081
"LHX2"	"LHX2"	0.998854705456802
"SAMD14"	"SAMD14"	1.9848663282058
"GUCY1B2"	"GUCY1B2"	0.328361653412654
"HEATR4"	"HEATR4"	0.0143004722571357
"REM2"	"REM2"	-0.433961335258612
"C22orf40"	"C22orf40"	-0.481351893189382
"LOXL1"	"LOXL1"	0.458707759695087
"OR2C1"	"OR2C1"	-0.559326903705256
"VDR"	"VDR"	-0.0224679531275368
"LPAL2"	"LPAL2"	-0.360716487918273
"LOC100287837"	"LOC100287837"	1.17568729578335
"ZNF771"	"ZNF771"	0.230903544607895
"SH3BP2"	"SH3BP2"	0.207947971064492
