"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.64.5774.01A.01R.1628.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.55.8094.01A.11R.2241.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"
"LAX1"	3.88897308345857	3.64874466613773	3.4175546407173	3.38854650317223	4.77270658480122	4.39840941554279	4.31378028121127	3.79148834340836	3.8243939942493	3.90504892580488	4.1066259144627	4.24473601072668	2.05720922980342	3.68300676871648	3.97544595951734	3.56876182593607	5.08640385398291	3.25905809934447	3.97585528173932	2.33864442157661	2.21636287180954	2.06488916466805	2.67308549909781	2.45027062139841	1.19492939333127	2.59363024998853	2.28754808580725	3.32764052879646	2.87883583496285	1.90764533884158	2.49369502884715	1.53305062310707	2.95342315383809	3.14205205115097	1.8777724418007	2.61821901418697	1.86874219178534	3.13028671458439	2.50772668139997	1.67495173184706	2.8968581321733	3.76286243668992	4.02061104758849	2.22615976964497	1.62030200751064	1.3699060094893	0.66296065228526	2.66247754406589	1.68527522042241	1.65964583210746	2.13115710475306	2.61476466978491	1.97863569353731	2.79877977056589	1.88741432872156	2.18843096817585	1.69322122435998	3.2593940964867	1.71013273392941	4.54238694917579	2.15553445237947	0.853274333599465	0.363769465305347	1.74420850072192	2.05168628871588	1.89916528653623	1.24030852018452	1.89141664723142	2.24141307132025	1.07955879803283	1.11752922461123	1.28362290297344	1.76384187483961	1.10312399235668	1.38803818687626	1.87999913383975	2.12744777500953	0.690500177113238	1.08560258467072	2.24023829962669	1.74236381232609	1.92958918505805	1.15771057469198	2.22081143182802	1.48068884476494	1.90566603405123	1.53074349427646	1.69244221740578	1.21455871377455	1.61439406515636	1.53130572434621	2.23220946424279	2.44529091977006	0.970682783719964	1.65308769456857	1.65917371432248
"LY9"	3.34403745932501	3.24454768026369	4.57186244340094	3.25429825726846	4.0815799845983	3.7926642243008	3.81391573705289	3.45972539809802	3.30790534051083	3.94760337850108	3.51079022029937	3.81919596640886	3.349151963149	3.15308575734762	3.76087046466922	3.3706679725212	4.45364753073533	3.44671886430837	3.91569359849673	2.25368099672403	3.24588946968497	2.0491700140763	3.40210612069463	2.85795526636966	2.62049899741159	3.09042780474011	3.22717938720589	4.10923360263557	3.62980503036228	3.06451462474438	2.6749805647917	2.17825954535537	3.38760579393177	3.36560430516155	2.29180283533781	3.21913854112927	2.49914456846987	2.67821216305765	3.45129031199662	1.98617053779744	2.96195373753179	3.5215312173078	3.85707423584929	2.79164037979132	2.52941820664235	1.90276942349989	0.610243598451116	3.10341453008765	2.06035107572744	1.96640783576638	2.08512338433879	2.57593993425109	2.3594061861003	2.87714460265455	2.13115067097431	1.29197857426538	2.00989879788432	2.49883026575823	2.5078293466015	3.65267162648829	1.82093120203162	0.90076708075828	0.655620219028347	2.85502376812818	1.83101368523553	1.8980334376737	2.10968703380935	2.68082916312767	2.86628413741919	1.35970348872245	1.68215398341745	1.57098477853828	2.07664370038199	2.07070990354725	1.30524383217807	2.478956319651	2.66871350576428	2.75434759256505	1.7772930228455	2.45331440340359	1.70816855813274	2.46207920871777	1.39843937147269	1.6377052957831	2.70323142635007	2.50854770919704	2.30798834241464	1.90706067964113	1.20067116989872	2.01360450407404	1.5370419980836	2.20136826625416	2.29332414169512	1.28220932230369	1.57085838495559	2.11772074573718
"FCRL4"	0.495231509831703	0.646787520911056	1.50414392455602	0.472365443287103	0.699642873657909	1.86463737548122	1.00515345370856	0.72646743681384	0.433985166674232	0.510459232916382	0.955529995404614	0.394622440923645	0.865102984017157	0.554614108612599	0.313422061625401	1.32096363427125	1.17276931679136	0.319043352606284	1.92081606677401	0.252741658275739	0.297932465864972	0.321230353696065	0.584335475975651	0.549643571416424	0.257281727045175	0.230311495321752	0.504354413314763	0.844638382970413	0.108472713672922	0.425610877391539	0.191275116236334	0.19142602176731	0.846731394848114	0.391305016378508	0.0949351010572992	0.403597267969081	0.310289201773641	0.305319931306081	0.226359908632334	0.136016618744038	0.974193905443595	1.0301287843439	0.905920794112524	0.22761317091846	0.174822042300283	0.0195058574681391	0.0176515184642869	0.276780389981051	0.142446157574041	3.1377362610462	0.247718804470812	0.204558354693497	0.256143690218688	0.655478351265719	0.0706367369105284	0.199178730646554	0.134739552210421	0.297399419832379	0.109382321010934	1.29873318548373	0.191650825835189	0.0177991789055393	0	0.0671657634946288	0.188519145683568	0.178418482392279	0.0095469192773959	0.0357692439270732	0.0584821985357084	0.0111188537377097	0.298014375637588	0	0	0	0	0.0960095640554093	0.0623105178199198	0	0	0.0711062819638383	0.0662861059969916	0.261860714443196	0	0	0.051715471127078	0	0.0864700170813526	0.0327064728364021	0.0931142580296992	0.128195734032531	0.0401154520881226	0.0732510211214686	0.126104108817558	0.046576166753829	0.117054564380344	0.507470638410527
"MZB1"	7.62279404047403	8.33714131929495	7.2931946988494	8.19163995070397	9.01497259449829	8.53924017158368	9.54668975915972	8.36215682800156	9.25512185717462	7.54140398199584	8.78628977602728	7.98245514990437	6.37125228754532	7.97855662845255	8.58350412520654	8.7991283389738	8.85596010132513	8.21190661793698	8.50095119150484	6.60794370543571	6.75617353771714	6.34813711676517	6.79574030433119	6.89374951800941	5.20373119932212	6.53662745654011	4.90426657910547	8.88230964441733	8.06353374168567	6.04936664207725	5.4282403200704	4.32695968493776	7.2615671084559	7.34314287885665	4.96064428704591	7.54232669692865	6.29563451818117	7.47756818435697	6.20435871879891	3.43035126039289	6.40105784250445	7.77795232942452	7.5250741134956	4.02086744676587	5.30633513716464	5.05139329748489	4.27431691842672	7.47917537357713	7.70965510329459	2.89428850772763	6.90365941424585	6.87759404387468	3.67920164031638	7.18321642868044	6.01168094310467	6.99515175256933	5.71175317507971	7.53474749471587	2.76923290417776	8.20425240658804	6.00305954488355	3.88635293242445	2.40882108291972	4.86247365184446	5.52945591998143	5.35302723279031	4.40188700900829	3.43216130958732	5.83664511281787	3.81885601880194	6.45502223651799	4.03814324591843	4.85759630330862	4.0855528741717	1.11006185480766	6.58448550523319	3.87885045126015	3.06374554600547	2.16223180473137	5.88550541389546	2.88501573885	4.63027260966918	3.25537855451635	4.17203750450956	4.0019565892841	3.81454489182184	3.17892851699562	4.18918598728942	3.71216008871912	5.58789113608351	4.96965639720061	6.16260534920763	7.70967553177044	3.94624185153432	5.74910324863254	5.50660713350054
"RP11.330H6.5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CPNE5"	3.92905029153001	4.4219908447192	4.3680832589072	4.2156089293116	5.20069475622947	4.62753854772893	4.99659371044481	4.28857608060788	5.21204209842861	4.14760272850263	4.97252552305411	4.16245479295714	4.50765380742912	4.32875180048503	4.84801898326629	4.65945568504747	5.14574107727742	4.13474534301324	4.58453997861499	3.24829067836892	2.4884205758936	2.62826637591748	3.25041509684532	3.20725271071093	2.05516427223515	2.65186682707475	2.61463578045776	4.10953846322473	3.65165663817318	2.77214746438655	2.26156567045797	2.30312459341424	3.31735583355703	3.6898289831552	3.10935999604812	3.3190088814832	2.58957064731479	3.35411098456785	2.9733303974518	1.37194818380163	3.04701742894619	4.38359344044882	4.15426536950612	2.90193838306709	1.86373078778675	2.00003241464872	3.10040010009866	3.24899951512998	3.12230912704478	1.15745159699193	2.9425791862954	3.14745049098881	1.70642889118842	3.47631336537534	2.61855187329738	3.03736896147747	2.33931496563793	3.56893730331861	1.57809018227313	4.65626842809916	2.9307265394433	2.28810669598886	0.605977346011269	2.19020065194146	2.55385283465133	2.12648725164558	1.8859659644942	1.40104818223588	2.30568442031306	1.12268675747606	2.57666075006994	1.20218687722561	1.49169174841654	1.48430776342204	0.78489660115393	2.58461217420597	1.82880650517568	0.615084168314021	1.82648072982492	2.71826329953357	1.59728707239581	3.66167193859117	0.810849349129079	1.47076677186196	1.19175380622519	1.5048050201125	0.90554798792161	1.31023577487476	1.17933569123948	2.70403840812067	2.27949010010896	3.30581114439379	3.52250630800912	2.13093247298052	2.48231086536733	2.10123374477367
"PIM2"	6.7993107901309	7.13142749303945	5.64044633852862	7.4579965168551	8.23291650008582	7.88415395325867	7.78024585106017	7.14442172575083	8.01035649485837	7.70991412659185	7.75865887126867	7.75276100077149	5.704264379813	6.78161028786606	7.35969518181877	7.66950088616879	8.45054159375306	7.56979787905917	7.88138648557381	6.50328115610296	5.8873191030764	6.0612208126227	6.33061763255839	6.7858296826779	5.07365543521224	6.03166975068538	5.20426818504232	7.08726540694453	7.19332227916092	5.64369979294982	5.70510602669667	4.46881644931337	6.68098008646389	7.06273066332319	5.21210854451504	6.75813730153698	5.66034883540476	6.48450814787122	5.90603120816818	4.65419952379593	6.13119837976595	7.61392726673725	7.50470483375769	5.13890658370788	5.36659062178644	4.56836894848229	4.58143585924247	6.75174306410244	5.53833912846066	5.42416852456149	6.22315115433187	6.28216559366334	5.57702170613272	6.08489896043946	5.96150382697542	6.02328052137417	5.35823993544462	6.36660440875819	4.90083791980269	7.63879605103153	6.02179932721353	4.60021793094044	4.3087058479552	5.33616368872698	5.77996455803071	4.99313826429851	3.91753518899539	4.45987114071461	5.62847714788796	4.20050693547787	4.90010474286733	4.51684543581495	4.66775880342316	4.69498431924094	4.19732980190183	5.14203518019323	4.99236760814867	5.0245007847548	3.98403533105931	5.38697990632742	4.56489368885254	4.83788756095149	4.18449772523028	4.57988179075193	4.20325255698034	5.00853046452533	4.48636824096895	4.6599828558998	4.32791765654814	5.09598295830278	4.54387190119777	5.52309653736429	6.85448899720629	4.90082650843453	5.57313321332538	5.68504813911056
"STAP1"	2.24258514488447	2.42601798240421	3.65667973589744	2.03522268560909	3.45606193832693	2.56354556373903	1.83533732867308	2.74346436281094	2.73835755021449	2.2062046777015	1.71490746800866	2.49763413986281	3.76613155359004	2.02468174689951	2.84873909146243	2.87429219041692	2.61491109144233	2.00104690945101	2.86942264681028	1.62553247879893	1.41369904687565	2.46054989301411	2.34586403825772	1.95689861879107	1.13678162402796	1.31440263709537	2.1985795331653	2.20828338698376	1.86721836094754	1.40616077408706	1.25492038948868	1.65684193234821	2.23308302027667	2.1795743068443	0.906106970742561	1.55040850085639	1.05373386818425	1.26591271429136	1.86260911965453	1.42001090321356	2.25207575781121	2.72828080470779	3.24327595593653	1.52743947604319	1.15689547115709	0.95678331373491	0.214509360222902	2.69111026111856	0.590907057988571	1.28461237811896	0.953285258706002	1.6138436190526	1.49369441097874	1.34693345510149	1.50018931305401	0.588912055547569	0.712304494798933	0.444465461139895	2.17080730600408	2.41875939585018	0.677351691149676	0.384636177929158	0.194166210385072	1.12929064911858	1.76703378797315	1.09497986861274	0.860439938229072	0.911225810110004	1.63858560955764	1.99468491351221	1.25657594428893	1.6170266561176	1.49969193845252	1.88011524354585	1.40012392311595	1.78163154826735	1.53233848116481	0.994860909662594	1.01679713516243	1.71768411924242	1.29772195725666	1.58402718362428	0.736817142666634	1.46675016816509	2.62401541117586	1.0581620230085	0.777800557712236	1.32763923646312	0.503785276346503	1.20918559561821	0.751447247515826	1.52398826465	1.52343939661233	1.05768253849427	1.13271287841635	0.949427852266451
"POU2F2"	3.18277786709174	3.20005765608373	4.25571392221082	3.70190134052416	4.20828108101114	4.18501847862903	4.73930085338128	3.45150220992747	3.54494679400156	3.86535704331735	3.33139370523386	3.2778448107742	4.25207695286597	3.28220026951464	3.81919799499033	3.07749220770002	4.09479480808336	2.69753860868856	3.80712490348522	2.70250719869101	1.8466512107371	2.25605975129598	2.59555797511612	2.76498165790554	1.61603783958544	2.24926494137282	2.99933772026905	3.12579605881758	2.43835633965551	2.28272541510691	2.00285614478248	2.19663135608744	2.46504095950831	3.62286696647466	2.77523024920316	2.75225374707958	2.20825356671342	3.19347746318353	2.99303957291745	2.12048616928534	3.29161259122352	3.4606563026949	3.62680155831259	2.3090048101629	1.63725279048051	1.42977954697888	1.81364617558007	1.70766868038575	2.06874869199944	1.71932969373729	1.70570096050674	2.88343167442541	1.56951887748159	2.87861857560912	2.3305404438186	2.08028181138157	1.57985955339151	2.91477686979675	3.00373970934593	4.04457032873936	2.44273325429914	0.951297968791204	0.792827457888058	2.33997067869295	2.20044705549754	2.66582576671573	1.62772249528159	1.60821506825419	1.6266522107239	0.65745842240181	1.9581523949115	2.05686538126939	2.19514350950687	2.55299758512634	1.23287823883918	2.6268268548591	2.66947342974596	0.992713278774941	1.82527714845203	1.57537623556263	1.78036325764597	2.4096601132198	1.09841850064682	2.04333876175185	1.23403688162285	2.46705277020358	1.93430533331222	1.63868147892215	1.39704941266737	2.28548737218142	2.36007005736593	2.77586018715826	2.64146998596411	1.21261768013075	2.43872347733658	1.66626356930427
"KCNA3"	3.2853719049138	1.87154370788141	2.01664388188647	1.92115058507357	3.91414181429162	3.32482237679832	2.37304976452231	1.93579967419923	2.58752256240508	2.90362461265689	2.11919476742669	2.8658883939619	1.21060511396084	1.83355343835683	2.57001485291596	1.75467950917714	3.0056143589977	1.87263125942468	2.99604003487074	0.919494792867076	0.92844710650244	0.580101999620168	0.938912268083931	1.59043174204876	0.436165869564274	1.20380179489752	1.54716463042273	2.01257809658727	3.04958538998631	1.07761249232696	1.46333643665455	0.947880053804492	1.28710081060606	2.31281304273715	1.05018339502003	1.29378875299132	0.967183761093702	1.70400425388577	3.28512391164943	2.1227685097098	3.06040162886502	2.21064252881583	2.46287224254268	3.22149926009497	1.35949555178542	0.312515427508768	0.795460231842956	0.764058854433426	0.631194283361022	0.557876426048014	0.901439943797841	1.22137488443532	0.985757361307457	1.33170843381523	0.825216467590826	2.17787976006894	0.471861865859622	0.964119844411938	0.883806290810252	2.40530337002767	1.24170769880114	0.154295321073025	0.0548785329891091	1.2904850817712	2.98928205668425	1.14461799636357	2.01295171427047	3.57431413661012	2.37794008579871	2.68661887184387	0.53330116215326	2.5578855636419	3.13366875533757	1.70543380640931	1.51396679425948	2.62233355237657	2.95052764554128	2.39323003061843	2.34150113205846	3.15284900037968	2.52685552130696	2.14314780788446	2.42539880133849	2.55674211557828	2.05434483067056	2.51299186223216	2.45065357125753	2.33397071385383	0.357773643578942	0.391486821214002	0.521399569053513	2.04367235652955	0.889435946548309	1.37963264033494	0.746861287488438	0.420493438601524
"SLAMF1"	2.23665028840044	2.9618534245726	3.09420379024924	2.56380938381824	3.09825816514964	3.46854542565742	3.15879400045334	2.80749279113983	2.0720092157565	2.70061032656397	3.0351305376757	2.99445149257038	2.5925101615262	2.7108001153454	2.98997097810444	2.43446886841728	3.71125745665977	2.70826596540974	3.36891568237286	2.01632432742309	2.22118782709182	2.18275963782073	2.5726531540179	2.88739229085779	1.5665181592495	2.5447623321481	2.56547606312273	3.20427025921125	2.67230795062306	1.92901646579849	2.21934735471677	2.0734072997217	2.56652991352602	2.89143304709887	2.00953108939095	2.09673730225621	2.02497987303385	3.31383742676353	2.65499769169906	1.95790292973274	2.53344874047765	3.36816579835733	2.99268947967054	2.41775288339394	1.94984259591294	1.34566363121093	0.567348055913592	1.65700377253865	1.57793934149184	1.70089545596291	1.01253404997265	1.96617457821078	2.323446817996	1.50868000709453	1.64561474212543	1.55191058808011	0.915100667621406	1.72033120896239	2.03227494860693	3.15033164041953	1.80494619813217	0.809531681503644	0.203948452009739	1.95246063783835	1.72181795742013	1.17651067565547	1.37186020224285	1.53103456231389	2.04780957085129	0.520280028127838	1.41195543416338	1.16791898892373	1.71717246790484	1.2583447325706	0.643385302977939	1.71762236057074	1.93914954318175	0.819830961410749	0.984255773046591	2.04974907439668	1.20809347027319	2.031749500012	1.48291016794778	0.881900083203727	2.14024142342183	2.29073347603119	1.80931692062774	0.61794915164436	0.755270484682441	1.28040638092849	1.69395773988652	1.3538439999339	2.09458788133567	0.979823236266706	1.52907725669966	1.47221505674091
"P2RY8"	3.03114887390497	3.0636900712584	3.71694747428208	2.9388109537739	3.79287735008521	3.51555760029199	3.14329213291459	3.1697010495979	2.9169400113399	2.83884371346073	3.27038081091474	3.18696910600302	3.68687439071455	3.14464695998187	3.32887982085992	2.62365758344766	3.9241953730191	2.6610391590583	3.24152913995616	1.91309436418568	2.11284522743333	1.62603478673416	2.17976579035122	2.85244498131738	1.15739104072039	2.51826244275073	3.07892427949254	3.22288473700734	2.84670057254972	2.06336588671782	2.39632259221923	2.12149340203823	2.3617132477198	2.67482464558344	1.70483349576578	2.57649550945952	2.28443146708436	2.66446435783909	3.23282269196149	2.04344477912466	2.43671538485761	3.88478223894027	3.27000719549205	2.55446088764031	2.87007385968827	1.30544067154478	0.608822535806428	1.47149421352483	1.48917639563622	1.50447445317195	1.51423446245076	2.24053590450942	2.02242813638827	2.56922067444401	1.57694209747539	2.10392721403923	0.970215648246837	4.48142488055764	2.1408826827837	3.46033136856917	1.76317449613469	2.64342710271537	0.230701410834643	1.89872714553351	1.71659311998412	1.9334682599614	1.95832346465328	2.43290484584499	2.06976366392632	1.05157748479295	1.27691272191129	1.51584168217101	2.04829077378445	1.67981451499214	1.27487889908223	1.93875747971171	2.68389532793161	2.00590160764297	2.0879009243408	2.01746505482322	1.64447490961558	2.2410644456592	1.2180802993438	1.82621168496198	1.57438203701592	2.19774195347347	1.90258231414551	1.40213263976946	0.847628356509422	1.35353239927988	1.50016113876293	1.86321365459803	2.34786870722962	1.32473386513195	2.16305144578042	1.31582191866463
"CD180"	2.67357159609092	2.8213902936431	3.11078212477845	2.94450417328004	3.64593318053541	3.69379380885943	3.76825219456388	2.79806326221546	3.06527641928756	3.25225926923174	2.60867995853267	2.61437469140009	3.08067512281787	2.80966483799177	2.72103591193596	2.3762424765006	3.09017061091746	2.57878085727459	3.26271322442685	2.71773861557873	1.55937842069703	1.32564282844004	2.6763233933348	2.62808102533697	1.97306767061505	2.05859813714666	2.557832043217	2.6026743647362	2.91913629154702	1.97625600997154	2.04945026345534	2.02036267817766	2.52356728248531	3.06784323452521	2.03428284233099	1.86529458990335	1.97707727742874	2.37499784848541	2.38739414744843	1.61698533728789	2.99772827814386	3.08384622085549	3.18914646487085	2.2996535049708	1.20840374451595	1.27349134495805	0.563790139133131	1.17993691780847	1.1626207852171	1.1213129905141	1.25684517854112	1.9914717526639	2.2993159133004	1.7790971693847	1.53101852118779	1.38552873316957	0.908392162796539	2.05236892252823	0.927614957694876	3.53283667981408	1.13625199333019	0.99146003984318	0.213105906653112	2.01093437842301	2.26008790261543	2.24264466028614	1.83344045157695	1.09117200668674	1.39290192529403	0.6727815984945	1.9956842174074	1.99900751899243	1.41992885604887	1.08508603818992	0.734343963187815	1.85932807379047	1.35607164211126	1.0953713247309	1.08037416806491	1.3716367118203	1.64351334043203	1.63444505783186	1.28751480818261	1.3277035550781	0.826200688006876	1.49687290534628	2.41244238736145	0.668329589950673	0.933409336977943	1.5353236054645	1.3760940669619	1.6537690070703	2.03148053058308	1.15523418711566	0.958143519798901	1.19063388237592
"SLAMF7"	6.21912446326428	6.26831143465669	5.23603496103317	6.58373312287766	7.02670334165188	6.71070923195414	6.39618711085571	6.62641170115269	6.12598089935512	5.75061674624422	6.50781003557035	6.73743306748542	4.56279563223036	6.09483967863075	6.33398528328139	6.37395585030013	7.48100346309441	6.14710922498711	6.64212762520994	5.72773254097393	5.6319285464225	4.67885171979093	5.8961525037202	5.17060081697289	5.42342480461646	6.36284947673114	3.96668174176346	6.79520411681492	5.23915948726009	6.23823972327647	5.6255276552454	5.38996069651215	5.99411927106674	6.23233868787763	5.19115505693818	5.64656144982358	4.92612291348305	6.32527587396278	5.34244850454601	3.57658000182752	4.93235575211622	5.86694738817093	5.94464731631572	4.26221440870479	4.93351630329564	4.33069080033341	2.33898519976758	5.79239885097622	4.96551397093193	4.22703826180006	4.68223685439929	5.08068798744415	4.23850923977019	5.31097956427045	4.01840931804501	4.28226172254034	4.4494742027208	4.89486768485524	2.85226938225135	6.36009444397941	4.66706231557759	2.95141392985734	1.40422349189263	4.9121272821333	4.30966990843471	3.63287699186842	3.67601302455042	3.83566544977732	3.97710981689764	2.35988046545186	5.51493536484239	3.13674176234152	3.2941958686371	3.36375578263353	2.48958185592839	4.5466872573471	3.9106242015014	3.59861251298229	3.34614254042446	4.7497471165137	2.94001829590759	4.19361374801064	2.99364474004451	3.45561557900027	4.36166030894056	4.49552827837524	4.05991018894687	2.82384651105305	3.14201936869842	3.61247536020391	3.73479179392407	5.50552857186337	4.79824334372982	3.02386963750234	3.57806671350249	4.71843485489346
"RP11.812E19.9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"JCHAIN"	11.3225013468411	10.5650345005512	11.0581102699894	8.80916590296211	10.6932812970903	11.5258175116723	10.202666955625	9.14621400360338	9.85298361713267	10.8356841200316	10.8858853988276	11.9603483639231	9.06943809433913	10.3673558309121	9.91397446210634	10.4558828070677	11.5572538163985	9.64093392948254	11.2947973679863	9.15428115178621	11.1179991533055	9.38885203928304	9.92671460821152	10.2910623922195	7.49680064141979	9.25103481414383	9.816485718841	11.5336657527607	11.7263136872775	8.87781725708816	8.76703411638892	7.81718581553899	10.9217672535211	9.03509149575399	6.39633247382612	8.13268698184933	7.33139276827565	8.55749168579313	10.7364137681984	6.98175880091688	9.4373662731749	9.76310216399342	11.3355416183297	8.93342011041643	8.87270060450415	8.20847999127265	5.47378512743959	10.852672444228	8.08392950579427	5.72171622054219	8.70441982904595	9.74807987969743	10.1176040041294	8.576156762715	8.38086830010019	9.13713235979909	9.40621047811643	9.65618889424637	5.69818339933762	10.2532498265638	8.37872133503663	8.61424280268212	4.17026959031124	8.51404239117186	10.063598710303	8.32153250091454	9.41057268853197	8.34254054781056	10.1323459397845	8.43040868966787	8.73270239360913	9.64626151436916	9.61777058098447	9.00832237053016	5.23226440072022	11.5168383284036	9.13242881534581	7.88005422068588	5.55784338942625	11.4068841617997	7.8192956250504	8.75481586138133	7.35437507708	9.08863279599961	9.94991867860989	10.0575803042916	7.85697362713781	9.15500064328728	7.6615206879645	8.98565510115827	6.55350146691903	9.82162829407791	9.75998855839494	7.51093728650186	7.97443464538287	8.57285431188311
