"V1"	"TCGA.FD.A5C0.01A.11R.A28M.07"
"ADGRE5"	"ADGRE5"	0.577381734822765
"TSHR"	"TSHR"	-0.312214240323093
"SELENBP1"	"SELENBP1"	0.0355883121500006
"PXDN"	"PXDN"	0.393527745032309
"DMBT1"	"DMBT1"	-0.244487589093686
"TNFRSF12A"	"TNFRSF12A"	-0.160678610444415
"ALPL"	"ALPL"	-0.805874773365823
"FXYD5"	"FXYD5"	-1.37841246290269
"PDE9A"	"PDE9A"	2.33121070853492
"HGD"	"HGD"	-0.222714251636759
"CRP"	"CRP"	-0.138945537805754
"SLC7A5"	"SLC7A5"	0.00389035326069612
"CCND2"	"CCND2"	-0.264966577968327
"MUC15"	"MUC15"	0.765889146100205
"CHI3L2"	"CHI3L2"	-0.526349445412763
"PPP1R18"	"PPP1R18"	0.126112782096717
"HERPUD1"	"HERPUD1"	-0.109792902099968
"IFITM3"	"IFITM3"	-0.664164684086054
"GPRC5B"	"GPRC5B"	-0.941153293044181
"HOXB2"	"HOXB2"	-0.886909131902888
"LY6K"	"LY6K"	1.10627179551172
"SERPINB1"	"SERPINB1"	-0.613205205523658
"HAS3"	"HAS3"	1.79344600070882
"UBE2C"	"UBE2C"	1.1559161517109
"PDCD4"	"PDCD4"	1.97036393588984
"RNF166"	"RNF166"	-1.83772162903872
"HEG1"	"HEG1"	0.502628816197975
"PIK3R1"	"PIK3R1"	-0.168258242136373
"GJB3"	"GJB3"	1.04623775210497
"SERPINE2"	"SERPINE2"	-0.218203236975237
"GSN"	"GSN"	0.119459072522272
"DEGS2"	"DEGS2"	0.557386465933339
"ADM"	"ADM"	0.575953009386926
"C10orf54"	"C10orf54"	0.0352549736068855
"ERRFI1"	"ERRFI1"	0.759549637991323
"PATE1"	"PATE1"	-0.0716429426189045
"SORD"	"SORD"	1.63118436529021
"PDLIM5"	"PDLIM5"	1.02493469297241
"BPIFA1"	"BPIFA1"	-0.172464624489449
"PYGL"	"PYGL"	0.58184065359223
"PLK2"	"PLK2"	0.165447672458008
"ACKR3"	"ACKR3"	-0.284942967161805
"MRC2"	"MRC2"	-0.192350757767403
"KCNN4"	"KCNN4"	0.63714747615609
"SST"	"SST"	-0.260224787379405
"EPS8"	"EPS8"	1.26259881012648
"FAM83E"	"FAM83E"	-0.09413577106693
"PRAME"	"PRAME"	-0.518088171764414
"OR51E2"	"OR51E2"	-0.149323246336921
"TNFAIP3"	"TNFAIP3"	0.483456052917851
"PLXDC2"	"PLXDC2"	-0.299121265617137
"KCTD12"	"KCTD12"	0.0754765686437304
"MALL"	"MALL"	-0.530378577958073
"STOM"	"STOM"	-0.428245880175058
"STMN3"	"STMN3"	-0.517138307183226
"GADD45B"	"GADD45B"	0.63673543022328
"IGFBP7"	"IGFBP7"	-0.371880716990143
"ATP13A4"	"ATP13A4"	-0.0104976492051856
"SPOCK2"	"SPOCK2"	-0.552565935562316
"LDOC1"	"LDOC1"	1.23546250581104
"PAPSS2"	"PAPSS2"	-0.587344632888138
"PTPRM"	"PTPRM"	-0.412552435119586
"AC004813.1"	"AC004813.1"	0.357694715237552
"OAS1"	"OAS1"	-1.15479388384225
"SERPINB13"	"SERPINB13"	-0.177315474489646
"CTNNAL1"	"CTNNAL1"	-1.02304238562463
"PDZRN3"	"PDZRN3"	0.924315392575888
"ZCCHC12"	"ZCCHC12"	-0.121044635894778
"ATP1B1"	"ATP1B1"	-0.987807048998444
"PLA2G16"	"PLA2G16"	-0.644969310537151
"GPC3"	"GPC3"	-0.60350867538626
"OAS2"	"OAS2"	-0.797517053856702
"SORBS2"	"SORBS2"	1.01693444258271
"MEIS1"	"MEIS1"	0.426719042796087
"RCAN1"	"RCAN1"	1.3098232531306
"HOXB13"	"HOXB13"	-0.413645377696403
"DUSP4"	"DUSP4"	-0.563997407562183
"LEF1"	"LEF1"	-0.646704003099462
"ABCC3"	"ABCC3"	-1.38897043196141
"MRPS30"	"MRPS30"	-0.642420157038679
"KLF4"	"KLF4"	1.5504789435136
"ARHGAP23"	"ARHGAP23"	0.820864027270085
"CLIP4"	"CLIP4"	-0.322883083361717
"BIRC3"	"BIRC3"	-0.580463861409624
"PLTP"	"PLTP"	-0.823692154366174
"MFGE8"	"MFGE8"	-0.375626007949128
"APOBEC3G"	"APOBEC3G"	1.02390730333936
"PTGES"	"PTGES"	0.278560012809837
"GPR160"	"GPR160"	0.29674153082226
"PARM1"	"PARM1"	1.25113930921795
"SPRR2G"	"SPRR2G"	-0.204746370871214
"CDA"	"CDA"	-0.727780352612333
"NBL1"	"NBL1"	0.494137911537391
"HIST1H1C"	"HIST1H1C"	3.59120020812624
"DUOX2"	"DUOX2"	1.85469011893935
"TRIM31"	"TRIM31"	-0.716808900467464
"ADAP1"	"ADAP1"	-1.65431998320499
"ISYNA1"	"ISYNA1"	0.895636550668012
"RASD1"	"RASD1"	-0.402250255878193
"BEX5"	"BEX5"	0.694859445285254
"UPP1"	"UPP1"	0.507217658869937
"BMP7"	"BMP7"	-0.774201802506924
"CX3CL1"	"CX3CL1"	-0.113814854720637
"SCNN1B"	"SCNN1B"	0.946870124350205
"KLF5"	"KLF5"	0.213711887844081
"BATF"	"BATF"	0.182478369959782
"GRB7"	"GRB7"	1.50131219492705
"BASP1"	"BASP1"	1.62288967570784
"ST6GALNAC2"	"ST6GALNAC2"	0.891958083012379
"PEBP4"	"PEBP4"	-0.376251140039879
"C9orf152"	"C9orf152"	-0.551383398745934
"BHLHE40"	"BHLHE40"	1.53116167857753
"HLA.B"	"HLA.B"	-1.33974805688342
"CERS4"	"CERS4"	1.21438503194179
"AHR"	"AHR"	-0.64866200361906
"ANGPTL4"	"ANGPTL4"	-0.934011058037406
"C1orf116"	"C1orf116"	-0.0666451215033128
"ADH1C"	"ADH1C"	-0.55506511654549
"C1orf186"	"C1orf186"	0.0496516856677838
"BMP4"	"BMP4"	-0.545400282932973
"TMEM173"	"TMEM173"	-0.199968666981626
"RND1"	"RND1"	-0.170281742367588
"SLC12A2"	"SLC12A2"	0.0553471103517341
"IFI27L2"	"IFI27L2"	-0.914663618769182
"COL9A2"	"COL9A2"	-0.527094598963396
"ASAH1"	"ASAH1"	-0.336693018525934
"NFATC4"	"NFATC4"	0.52832036777189
"CALHM2"	"CALHM2"	1.49357252072838
"EGLN3"	"EGLN3"	-0.900833944667231
"ITGB4"	"ITGB4"	-0.55178793226443
"CRISP3"	"CRISP3"	1.57461680128264
"A2ML1"	"A2ML1"	2.4037599529984
"ARRB1"	"ARRB1"	1.19337217490278
"HIST2H2AA3"	"HIST2H2AA3"	2.81043014873667
"VSNL1"	"VSNL1"	-0.53109107098274
"PRSS21"	"PRSS21"	-0.576951965854478
"PER1"	"PER1"	-0.409465768245649
"BTG2"	"BTG2"	0.938621748606787
"NCCRP1"	"NCCRP1"	2.69008848975013
"FXYD6"	"FXYD6"	1.05861103553201
"WWP1"	"WWP1"	0.985369280517256
"ETS2"	"ETS2"	2.92081457282253
"CMTM7"	"CMTM7"	1.89971588158462
"ELOVL5"	"ELOVL5"	-1.1685598065082
"DUOXA2"	"DUOXA2"	1.45018071443189
"TUSC3"	"TUSC3"	-0.139057010740186
"SDCBP2"	"SDCBP2"	-0.265608254326158
"MAGEA4"	"MAGEA4"	-0.58801648507829
"HHEX"	"HHEX"	-0.156964796092184
"IL20RB"	"IL20RB"	-0.557567032026232
"MYO15B"	"MYO15B"	-0.926511730591566
"ABHD2"	"ABHD2"	0.425659267346715
"NQO1"	"NQO1"	1.00063016382437
"DEFB4A"	"DEFB4A"	-0.275201900513235
"AMIGO2"	"AMIGO2"	-1.05060285670041
"CALB1"	"CALB1"	-0.575601403944731
"ZSCAN18"	"ZSCAN18"	-0.826719462983713
"UGCG"	"UGCG"	-0.440729432765392
"ERN2"	"ERN2"	-0.766883180318682
"RERG"	"RERG"	-0.522722574892524
"PRB4"	"PRB4"	-0.0483933918495827
"VASN"	"VASN"	0.726413994245796
"FGFR3"	"FGFR3"	0.57297747678428
"CADM1"	"CADM1"	-0.560190911073928
"CYP3A5"	"CYP3A5"	0.399297151571487
"CCND1"	"CCND1"	-1.35638711067659
"KRT1"	"KRT1"	0.44619411569987
"CD24"	"CD24"	0.622608157554667
"FAM25A"	"FAM25A"	1.97064459689261
"ARG2"	"ARG2"	0.925465321535064
"STATH"	"STATH"	-0.136772444208822
"TPRG1"	"TPRG1"	-0.804826371201323
"AFAP1L2"	"AFAP1L2"	2.42360395128153
"SOX2"	"SOX2"	-0.571233793696665
"TMEM45B"	"TMEM45B"	0.937781289904355
"KITLG"	"KITLG"	0.418791709707989
"VAV3"	"VAV3"	3.22957525188429
"ALDH3B2"	"ALDH3B2"	1.29103074411429
"PLIN2"	"PLIN2"	-0.965540745113535
"TFAP2A"	"TFAP2A"	0.961847103621598
"SMR3B"	"SMR3B"	-0.0644833490558382
"SYT7"	"SYT7"	-0.385554387221558
"GDF15"	"GDF15"	0.667925803296513
"LTBP3"	"LTBP3"	-0.0539901639498781
"ADH7"	"ADH7"	-0.423741122667416
"SOX15"	"SOX15"	0.882644732235523
"UBE2L6"	"UBE2L6"	-0.524656009955443
"STC2"	"STC2"	-0.403874689792631
"RHOV"	"RHOV"	0.244506197511324
"TNS4"	"TNS4"	1.38695540373123
"ARL4D"	"ARL4D"	-0.31587630573691
"LAD1"	"LAD1"	-0.093406508813003
"TTC39A"	"TTC39A"	1.7799894081633
"MMP28"	"MMP28"	-0.0579308815786364
"ZBED2"	"ZBED2"	-0.667927129209971
"TSPAN13"	"TSPAN13"	-0.545111876151778
"UPK2"	"UPK2"	0.761303872496736
"CEACAM7"	"CEACAM7"	-0.463342319149065
"GPC1"	"GPC1"	0.0644056174220118
"GALNT6"	"GALNT6"	0.114634651732726
"PPARG"	"PPARG"	0.285363315628189
"EPHB6"	"EPHB6"	-0.245835411642056
"MUC16"	"MUC16"	-0.510288060999276
"AMDHD1"	"AMDHD1"	0.302498202072806
"RRM2"	"RRM2"	1.06011106718616
"ATP6V1B1"	"ATP6V1B1"	0.352850808917653
"QPRT"	"QPRT"	1.26894104774707
"DDIT4"	"DDIT4"	0.472102076562319
"HNMT"	"HNMT"	-0.800431587177651
"KIFC3"	"KIFC3"	-0.241121781026909
"MT1H"	"MT1H"	-0.203376235540916
"INPP5J"	"INPP5J"	-0.960009277496174
"FOSL1"	"FOSL1"	-0.366465441816666
"TREM1"	"TREM1"	-0.43873034548428
"CORO1C"	"CORO1C"	-0.0952327399966446
"CTSH"	"CTSH"	1.02256475156175
"SEC11C"	"SEC11C"	-0.021653270092293
"IRF1"	"IRF1"	-0.0875015241949091
"CYBA"	"CYBA"	-1.2047187393223
"ADAM8"	"ADAM8"	0.585736539761095
"CYP1B1"	"CYP1B1"	-0.421005508071201
"ZNF385A"	"ZNF385A"	0.61887587302421
"DKK1"	"DKK1"	-0.539444858433894
"MDK"	"MDK"	0.960310398413346
"AMY1C"	"AMY1C"	-0.150889498539204
"NINJ1"	"NINJ1"	0.548365557819622
"CD40"	"CD40"	-1.33965924546285
"SPRR2F"	"SPRR2F"	-0.286566292680244
"MYEOV"	"MYEOV"	-0.830946707700713
"NELL2"	"NELL2"	-0.612937948138569
"IYD"	"IYD"	-0.773458383596215
"LYPD6B"	"LYPD6B"	0.653527074682581
"APBB2"	"APBB2"	-0.519083295088963
"GCLC"	"GCLC"	-0.494410877807978
"FBXO32"	"FBXO32"	0.667513306926783
"TRIM22"	"TRIM22"	-0.128005754848031
"RPL39L"	"RPL39L"	-0.490023609886615
"CCDC3"	"CCDC3"	-0.405763565695502
"MYB"	"MYB"	0.585434727676771
"ID2"	"ID2"	-0.350730861085602
"SMIM22"	"SMIM22"	0.915507123321491
"UBE2E2"	"UBE2E2"	-0.45033400743667
"UPK3BL"	"UPK3BL"	1.18835618744123
"ID1"	"ID1"	0.0734248010766069
"ST6GALNAC1"	"ST6GALNAC1"	1.10657660790289
"RNASE4"	"RNASE4"	0.176208204364225
"CACNG4"	"CACNG4"	-0.614201162459751
"TXNIP"	"TXNIP"	0.69136013743275
"STAT1"	"STAT1"	-0.648869680530219
"VSTM2L"	"VSTM2L"	1.1766848822945
"ST6GAL1"	"ST6GAL1"	-0.448319512608886
"HSPA2"	"HSPA2"	0.554937587038754
"MT1M"	"MT1M"	-0.5811841955355
"MAOA"	"MAOA"	1.5599262922355
"TXNRD1"	"TXNRD1"	0.500847528291442
"CYB5A"	"CYB5A"	0.553929228239182
"UNC13D"	"UNC13D"	0.382514098294474
"SOCS3"	"SOCS3"	0.688846889634711
"TM4SF4"	"TM4SF4"	-0.153213560307885
"PYCR1"	"PYCR1"	0.627335540395589
"PLBD1"	"PLBD1"	-0.138596596185293
"SAMHD1"	"SAMHD1"	0.392266909712622
"CKB"	"CKB"	0.166961117155181
"IGFBP2"	"IGFBP2"	-0.638712126606269
"GAGE12D"	"GAGE12D"	-0.180219787723208
"GAGE12C"	"GAGE12C"	-0.180219787723208
"ATP1B3"	"ATP1B3"	0.454586742399946
"TUBB2A"	"TUBB2A"	-0.770086855227173
"GAGE12H"	"GAGE12H"	-0.177722463341157
"SLC6A8"	"SLC6A8"	0.100945909190382
"TCEAL4"	"TCEAL4"	0.164680464271952
"ISG20"	"ISG20"	-0.514286825163923
"AIF1L"	"AIF1L"	0.148691862938413
"XAGE1A"	"XAGE1A"	-0.352449678762259
"TNFRSF18"	"TNFRSF18"	-0.958418489774869
"FBP1"	"FBP1"	-0.214344991412645
"MGLL"	"MGLL"	-0.389215910573711
"PDLIM2"	"PDLIM2"	0.206207605680214
"SELM"	"SELM"	0.332021745638117
"SERPINA5"	"SERPINA5"	-0.273516232485592
"SRXN1"	"SRXN1"	-0.940582111144391
"IL1R2"	"IL1R2"	-0.766153974356054
"RGS16"	"RGS16"	1.12653063151716
"RND3"	"RND3"	0.1167666131385
"METRN"	"METRN"	-0.765285028657392
"SLC16A3"	"SLC16A3"	0.138735497699558
"ZFP36L1"	"ZFP36L1"	0.0687775563266027
"HEPH"	"HEPH"	0.315012669517425
"S100A3"	"S100A3"	-1.213744237655
"PLA2G7"	"PLA2G7"	-0.203425695360012
"AC104534.3"	"AC104534.3"	-1.210776881333
"RAPGEFL1"	"RAPGEFL1"	1.10680918816297
"BEX2"	"BEX2"	-0.345261732620929
"RAB34"	"RAB34"	-1.12456199404195
"NEFH"	"NEFH"	-0.266290921918326
"APOL3"	"APOL3"	0.494738081069407
"CTSV"	"CTSV"	-0.131529052755394
"AC131263.1"	"AC131263.1"	-0.27563847605679
"DGKA"	"DGKA"	0.176796756981539
"CLDN2"	"CLDN2"	-0.227418208484802
"EPHB2"	"EPHB2"	-1.37154814539161
"ERGIC1"	"ERGIC1"	0.157419803439923
"SOCS2"	"SOCS2"	-0.879937199155855
"GMPR"	"GMPR"	-0.743164241849363
"TK1"	"TK1"	0.253728523858078
"DUOXA1"	"DUOXA1"	2.00786732364032
"GPR35"	"GPR35"	-0.888026655083293
"TRH"	"TRH"	-0.0675832891827956
"CD177"	"CD177"	-0.234306152310271
"ARSE"	"ARSE"	-0.0699609609538713
"ABCC4"	"ABCC4"	0.936569524777934
"ID3"	"ID3"	0.21177288575603
"RNF212"	"RNF212"	0.13327936137836
"SMCO4"	"SMCO4"	2.10590328333856
"CDKN1A"	"CDKN1A"	0.888553210711413
"SDR16C5"	"SDR16C5"	-0.606512801034604
"THSD4"	"THSD4"	-0.420795450184842
"FADS2"	"FADS2"	-0.851966600313898
"C19orf33"	"C19orf33"	0.276905894609358
"MEST"	"MEST"	2.25364428260683
"XAGE1B"	"XAGE1B"	-0.357742080325855
"TRIM16"	"TRIM16"	1.55365469427944
"PLEKHO1"	"PLEKHO1"	0.0605905815590845
"S100A10"	"S100A10"	0.753405487239412
"HSD17B11"	"HSD17B11"	0.470785761473399
"MX2"	"MX2"	0.528003863156504
"GNB4"	"GNB4"	-0.571824540650115
"ENTPD5"	"ENTPD5"	-0.0290904307123104
"SYCP2"	"SYCP2"	1.28228382624415
"BCAS1"	"BCAS1"	1.34943683339266
"TMEFF2"	"TMEFF2"	-0.192556919340631
"RHOF"	"RHOF"	-1.00723644503994
"SEMG1"	"SEMG1"	-0.214833832595285
"SLC2A3"	"SLC2A3"	0.0606216079212635
"LYPD1"	"LYPD1"	0.387095040567
"ABCC5"	"ABCC5"	0.685047329695671
"BMPR1B"	"BMPR1B"	-0.584687048499541
"PHLDB2"	"PHLDB2"	0.575034807779345
"CSRP2"	"CSRP2"	-0.0017879578213674
"IRX5"	"IRX5"	-0.934693092395685
"H2AFJ"	"H2AFJ"	-0.583178268545445
"DTX4"	"DTX4"	0.437900512064275
"FZD7"	"FZD7"	0.700426125652299
"F5"	"F5"	-0.199659533590773
"CLCA4"	"CLCA4"	-0.634050142975842
"PBX3"	"PBX3"	-0.0749514323106066
"CAB39L"	"CAB39L"	1.46449262792026
"CMTM3"	"CMTM3"	-0.792491572741185
"QSOX1"	"QSOX1"	-0.826336440681054
"CXCL8"	"CXCL8"	-0.255962012099162
"PLD3"	"PLD3"	-0.381532485855776
"ELL2"	"ELL2"	-0.212207442513776
"KLF6"	"KLF6"	1.68473185937972
"CITED4"	"CITED4"	0.647446239625142
"RAI2"	"RAI2"	0.57731089316846
"BCL2L15"	"BCL2L15"	-0.286404472599856
"AP1S2"	"AP1S2"	0.405112054251461
"KCNQ1"	"KCNQ1"	2.2495656643499
"PODXL"	"PODXL"	-0.901878924416815
"RASSF4"	"RASSF4"	-0.239195146115267
"FZD1"	"FZD1"	-0.0311026184678555
"FXYD2"	"FXYD2"	-0.286377315320089
"GM2A"	"GM2A"	0.632856674584702
"RGL3"	"RGL3"	-1.2292423893836
"ANXA10"	"ANXA10"	-0.764038115396148
"DSP"	"DSP"	0.550098534734259
"FUT8"	"FUT8"	-0.584594897978892
"FERMT1"	"FERMT1"	0.510017304246246
"LRMP"	"LRMP"	0.7343996631774
"MST1R"	"MST1R"	0.771093756002336
"TMSB15A"	"TMSB15A"	-0.178218268113039
"CALCA"	"CALCA"	-0.111116857709085
"RAB38"	"RAB38"	0.519612219853422
"DDAH1"	"DDAH1"	-0.302413091112207
"PLS1"	"PLS1"	-0.188901704168631
"NDRG1"	"NDRG1"	0.624340898043792
"CALML4"	"CALML4"	-0.261793083883843
"C1orf54"	"C1orf54"	0.0410549734225966
"G6PD"	"G6PD"	0.335152239045214
"SERPINB2"	"SERPINB2"	-0.644033563842883
"CCPG1"	"CCPG1"	-0.202831983935693
"SH3BP1"	"SH3BP1"	1.37513331522619
"GRHL3"	"GRHL3"	1.17947891005828
"TCF4"	"TCF4"	-0.118232528383883
"ASRGL1"	"ASRGL1"	-0.101613482019872
"TMEM132A"	"TMEM132A"	-0.285843356932974
"CH507.42P11.8"	"CH507.42P11.8"	2.64079506270395
"TRPM8"	"TRPM8"	-0.227429491737324
"C3orf14"	"C3orf14"	2.24375031462044
"CSTB"	"CSTB"	1.6093441951076
"SLC39A14"	"SLC39A14"	-0.507917482239685
"LMNB1"	"LMNB1"	1.18369940805426
"FGFR4"	"FGFR4"	0.551494988024716
"STARD3"	"STARD3"	0.0226371016246047
"TRNP1"	"TRNP1"	-1.32679886090979
"LTBP1"	"LTBP1"	0.381782417106657
"ANXA2"	"ANXA2"	-0.308984458418884
"PPL"	"PPL"	1.42405817646986
"IL1B"	"IL1B"	1.01853148748669
"NFE2L3"	"NFE2L3"	-0.677868018118969
"NCAPD3"	"NCAPD3"	-0.723890846045411
"C15orf48"	"C15orf48"	-0.617785037518231
"PGAP3"	"PGAP3"	0.476050861582471
"ATOH8"	"ATOH8"	-0.737281103374402
"GLIPR1"	"GLIPR1"	-0.652838032907032
"TMPRSS11D"	"TMPRSS11D"	-0.392279008796801
"COL4A1"	"COL4A1"	-0.503028989447129
"TPX2"	"TPX2"	0.458079122853565
"ARMCX2"	"ARMCX2"	0.480409586009372
"EGFL7"	"EGFL7"	-0.625441429499214
"LFNG"	"LFNG"	-0.705270921301328
"CCNB2"	"CCNB2"	0.503985408752606
"PREX1"	"PREX1"	-0.660961685465801
"AHNAK"	"AHNAK"	0.223709116147357
"CNN3"	"CNN3"	0.663806098771808
"DEFA6"	"DEFA6"	-0.0916220976480138
"OASL"	"OASL"	0.423295655475564
"FAT2"	"FAT2"	1.05418782516153
"CANT1"	"CANT1"	0.862744068769432
"GMDS"	"GMDS"	2.34687278721225
"CHST15"	"CHST15"	0.133359856633961
"CLCA1"	"CLCA1"	-0.0888413562092109
"PDE5A"	"PDE5A"	0.701460258477079
"VGLL1"	"VGLL1"	0.627189264599257
"ADGRF5"	"ADGRF5"	-0.65469649935984
"SPRY1"	"SPRY1"	0.245731444412175
