"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B05_841916"	"MS2010072023"	"MS2010072042"	"MS2010072835"	"MS2010072930"	"MS2010072932"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072001"	"MS2010072004"	"MS2010072026"	"MS2010072034"	"MS2010072038"	"MS2010072821"	"MS2010072828"	"MS2010072837"	"MS2010072904"	"MS2010072921"
"RDH10"	7.73679503876706	8.42299154693705	8.40188802578816	7.82748741919167	10.0514203719271	7.64517083985254	7.47193491782592	9.42791509442649	8.15941685667482	7.68161716858662	8.42023515612861	8.70405813356933	8.16884202384901	8.39990875299232	8.30641399393622	8.77220976482801	8.09565794428029	8.73959175105013	7.39799494448083	7.33487930841696	8.40260910735273	8.79700277977737	6.94742720192871	7.41502342858086	10.6718632003147	7.97351556332896	7.0427217137634	8.01672347679176
"GPATCH1"	8.79889464341401	7.93600572140594	8.63568621592544	9.00830756154267	11.1047391202339	9.28725836694178	8.63567545406563	8.53727347320337	8.59838298732422	8.07740677355572	8.4891947041606	8.23821867238638	9.4252416326241	7.93872156912897	8.62817953566305	8.03534979916361	7.6620036222849	7.03484440450777	8.56773866342792	8.95270199993178	8.49894381487863	8.83088622183339	8.11175856571871	9.59449726573208	8.70391493998724	8.63395226429957	8.21743310439503	8.3779414890323
"TBC1D8"	10.4116541902541	10.4101718590362	8.21635970398774	8.72203051344727	9.30117755098117	8.77107171913488	8.98782516059108	8.99325698588195	8.5643291915635	11.0353032273423	10.2867114250559	9.43503492863742	8.94771051279386	11.1486640829223	8.53607223160732	8.63026417516823	9.77671875616008	10.2372186926594	8.96656155417321	9.7294491586534	8.52851643712762	10.1017026317937	9.39773659303749	8.72922769647434	8.51819980244077	9.84862392157933	9.32878636001847	10.4278356546346
"RNASEH1"	8.89959857285498	8.51180209428044	8.06985056640699	8.24307580317705	10.1225372661662	8.27331962673486	8.53301575885951	8.31770029970787	7.99402563087521	7.9375086299868	8.36565902494982	7.76910519168931	8.21675146293031	8.29384708891761	8.11652477436124	7.81529427703752	8.01615170180388	7.64111541081799	8.48820127498973	8.07830031117578	8.29991581173299	8.42170509349999	8.17691936247264	8.37826199354125	7.93295095776293	8.20937823065289	7.67965394704462	8.07066952127477
"GNL2"	10.1753943400694	11.1928194110079	10.6007757468422	10.4109555394267	9.88570109560482	10.9929254997838	9.83902312770552	9.6340749687079	10.6844902851744	9.98592406753427	9.65595005047375	10.2704940436225	10.5267435211186	9.51342152487469	10.5054823173569	10.3096063952246	10.5655397713713	10.4460331113576	9.84256881069344	10.5017795318339	10.4077864217606	10.0922435963734	10.5172315211701	10.6823026130859	10.9609188117962	9.88125028865416	10.8142984136402	10.2525720100964
"MAPKAPK3"	9.06818082318494	8.9844256413848	9.19426249826395	8.17789557915257	8.21166762122456	8.84454614426798	9.02526894371728	9.25891190278053	8.12497182510667	9.63479890133592	9.71615012656719	9.3452904840775	9.2821797223581	9.07635854419821	8.48886164644635	8.22206263575747	8.7562797808232	8.61361557425707	9.32877228995798	9.19046901566993	8.69308219580205	9.67196921803531	8.55767739141145	8.81177957974021	8.21990253439074	8.57514050491848	9.27726077345566	9.80953248557622
"ARFGAP2"	9.16276634384316	9.59800436756856	9.47545019544111	9.2613567730689	8.22704693546671	9.49427568489159	9.79964701893745	9.81143458043022	10.3276617281207	9.02975236934971	9.09284426442297	8.70231574725537	9.13132469008581	9.08103594206103	8.79258592322384	8.9513218646228	8.79895896574645	9.06189497042261	9.69641618862432	9.5510944021946	8.90643845003143	9.56013710379389	9.06096828524096	9.21330847803828	9.3068576352865	9.11871951474692	9.15233194536783	9.27677701583928
"FAM22A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLITRK3"	7.25826258832267	4.62185322311267	4.79599410990638	4.17027398342829	7.51420935494113	4.3383354514895	2.76325253456117	1.70695310726726	3.33288136870587	1.70211659287461	4.45281175412105	6.51747948376276	5.54627860790687	5.20311412150833	5.08910807636716	5.74751804854054	5.54205283584658	4.7404863854791	4.98193490535352	2.76729153105281	4.93343689893905	2.17428464397349	3.26847395416759	2.61039114414197	1.84640889676806	5.81310090542269	6.26196249785485	3.26974157299544
"TRAF6"	7.40513290350526	7.41527838697462	7.22312051924479	8.06339331181499	9.48885922089401	7.31571392242427	7.67137913867822	8.44111476819608	7.97048696221149	7.51300618563909	8.07156887751838	7.8506870733415	8.4917981250466	7.95468808791143	7.29341165929251	7.42737438154135	7.87389075786195	7.68732980552471	8.37057197946692	7.95466476176745	7.90300450884114	7.94235637161543	7.97777342006581	7.55862784749528	7.410946487407	7.94423929043871	7.5985747561978	8.15721929040972
"HOXB9"	5.97584283564667	5.63365200847475	6.2748983406729	5.44732771433015	9.00373054020436	5.99556644797008	6.04376744615982	5.67750538465634	5.78633015182791	6.18714687211873	4.69994202346355	5.27174907887358	6.35752099209805	5.56936772725416	5.40553517776414	6.29729985169845	5.36166950525056	6.24292104921863	5.62126711581997	6.13863472008572	5.86948846474315	6.185607345761	5.42910510677584	6.09075441183044	5.820585812731	6.22043400505512	6.39969021530769	6.19714815026764
"WDR54"	9.82902100327974	9.74074836409429	9.80714437120108	10.4114478519377	8.39817017898152	9.74275180181899	10.3048849502223	9.08393195851232	10.7077708299201	9.97314965850013	9.70006601909565	10.8103402062724	10.1710778315099	9.69291183525338	10.8931213785522	10.3509870933847	9.19720342959489	10.6499760957623	10.3578759324326	9.90992300175133	9.80886014283163	9.32037286609403	9.96737767574256	10.4869856216043	10.9165756184277	9.39912946746395	10.5299207386908	9.82256170992027
"FES"	7.62788581651216	8.01833296383007	7.76309106326905	5.97390188143101	9.86610964143579	6.05938915313095	7.08085022978416	7.37825249878728	7.13360689687408	7.15250995179237	7.93501375293951	6.86113270283616	5.96554770826149	7.81973723419128	4.89876315791044	6.53083072797319	7.10001798971778	7.63819577645106	7.80190752255633	7.34108388681696	6.83145825781822	8.39037822845909	5.79770957925479	8.45607682337192	7.17364170891336	8.17824564080187	7.71032102818278	8.41054168406525
"SIGLEC12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TRAFD1"	9.42471652612008	9.17893527766678	8.53698353252655	8.98012646492277	8.83416635688845	9.20339192914251	9.29614838030034	9.84622194409144	10.3478245588274	9.74823428836514	9.54554310230077	9.8120482535922	8.70487642717906	8.92120928243628	8.96417955356051	9.25701892070304	8.79591745730109	8.81347455371917	9.72280777850484	9.31142551502219	9.25424137071836	10.0599422257418	9.24959949366359	9.79082761157833	9.45547022543433	9.08501175925787	9.94271293081483	10.2001400737798
"ICAM4"	5.55212621365182	6.41217274249803	2.44859719253614	6.67933975322175	7.56081789455619	6.0628661016819	4.51970958661531	1.78656341949818	6.11091607174792	5.51343727603164	6.31184103431977	4.92875909844864	4.1798579699371	5.62046047305302	5.51293475934719	3.94352276356159	5.70717868820517	5.9447421820399	6.34931843962599	6.68103074585394	6.0777756746368	6.6994301373556	5.46672609289174	6.08820616155979	6.1058496540475	6.5665354789196	6.43194122722888	5.62587027281041
"HSPA1B"	10.9920106466054	8.52027183654897	9.67375060426154	11.3991145135738	8.67512031315114	11.4745169814663	10.5823843061927	11.0171939312363	9.85866274602795	10.9192378048447	9.96785830320666	10.1801814637942	8.92212286283197	10.1913462766	9.41220264482244	12.7212893398609	14.4518612032495	12.7930632258149	9.63143576065518	9.03458675697945	8.10228925955291	10.5211746049242	12.5653846863805	9.50611949994765	9.98324585074794	10.5134853849144	8.94276643632754	12.3379793574442
"SEMA7A"	6.58714179364257	6.21753461379553	7.57049274952087	7.3184226004251	9.22245061548259	5.92202537631484	6.02307317855853	6.89459893723219	7.77965038867845	6.97369230996979	7.40843865462302	7.47390262334204	7.63682394098046	7.18131861942066	6.25343460867392	6.18239563830038	8.30507763525356	6.13337152701385	7.40069909391956	8.22110071008447	7.39107793244232	7.85406466447027	8.19454102788188	7.39124899428856	6.77010868553751	6.69197778219751	7.65326284717579	7.28671492336996
"SYT5"	6.09388558121376	3.6983815615516	6.02180237661737	3.85936606562977	7.55366678118963	6.81814030602232	4.78704957135829	4.99937954819685	2.04632638468525	5.15197430445335	5.50681919597132	4.3781088918863	5.65411218510346	5.24141643759641	5.05273740533713	5.33285762333372	2.86658148503672	4.87788235557902	4.96461351940953	5.5838269301689	5.34287975771609	5.93724989643629	4.10356263825587	5.4728517329761	6.55486833938947	4.70828329044761	6.61423176230331	5.58723639905026
"TMEM217"	2.73280809516977	5.2249789351638	5.66649998421798	4.56700445092835	7.85214037646553	5.1936310741273	5.92955392107734	3.27694718487672	5.16468696402004	5.98083663727247	6.37803291475551	4.63700444571799	4.42892357050926	5.92739826296744	5.16460651432401	5.85425799195137	4.95928137216515	2.32378360139535	4.69075531157435	2.42210943489734	2.81295783720895	5.72962605476593	5.056469990566	4.82045099814615	5.49997687959467	3.4643919552792	5.53290673439291	6.68016525257267
"CHST7"	8.69252958310826	7.57873700566059	8.09490111890442	7.42305564154715	9.02736620967863	7.75878097339285	8.59300162241429	8.64434934046912	7.90414307815197	8.57131862987859	9.13923768055932	8.34596407660804	8.45117137719316	9.16103327604821	7.66192916636794	7.31639044564214	8.02183641127436	7.64265452640061	8.69920181482762	7.12925322971139	8.10162849717348	8.09164817415302	8.36964396999463	7.59130913046966	8.0799943645383	8.33182012815904	8.72888359801575	8.53951463021988
"PLP2"	11.1593898931983	11.4539000459555	11.3364243106104	11.184297011074	9.43039080505697	10.6493639994871	11.2679657850826	10.8660929288761	10.2437573245207	10.5117804933841	9.57053656734324	10.8071161208499	10.2482025109007	9.9047253738946	9.77775650598856	10.3379416301315	10.6319559809373	9.63398815894566	10.1077688503678	10.1598175541132	10.3878676902381	11.1452205582737	9.8596030596233	10.3897199642285	10.2212211959843	10.6024926358749	10.2976714085953	9.75354712547349
"B4GALNT3"	3.83534342352298	5.10467593794335	3.36070493504124	5.54766792582309	7.59371849233656	4.66848948055127	2.86303748933375	4.53844781071384	2.4071250688241	3.74065575909733	2.45326644533863	2.15477459220757	4.04793188368813	2.461597640039	2.38714470744487	3.16722179678924	4.56206905776266	5.26692837022695	4.51796833166687	3.08127396654388	4.15298661285124	5.56012675561461	4.43697292178795	3.70480986509097	3.95769611483681	4.13029051850314	3.66812733478187	4.63774830609982
"NR4A3"	6.70264049290056	6.23689189469969	6.21126535552932	6.48976476138313	8.82869538425138	5.91375119525669	5.61437268291216	5.9631162781975	6.35043256609025	6.20253480904565	6.44722420242209	6.10887177439673	5.31656545977398	7.0684781415386	6.23576111193252	6.81910912111038	6.29027577426705	5.62404193481924	6.52596931169893	5.90925517658677	4.92565409381375	6.78207143745819	6.30807377510609	5.55662060058392	6.59531413092594	6.3420005184644	5.89692368631522	6.83845548109388
"DUSP5"	11.3708823556021	9.36038805736208	9.74941784288176	9.53326682035888	11.79614716533	7.41228206961466	8.62750204254406	10.1102958310887	9.76066218303927	10.3404023268288	10.2703571865278	10.7285448278917	8.86419463225876	9.79344859364087	10.902019525259	10.7617063397084	12.9562975376386	10.4295707685034	10.1768381475546	8.96604863540242	9.73772745800488	10.0273985944139	8.50788876369327	8.69182189559696	9.58635622011755	8.71133909652201	11.1857352543803	10.8356630401356
"C20orf43"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"THEG"	1.86915248406976	4.42023611014437	1.83715594068792	3.97773666084012	3.62259903637971	3.32809151278509	3.05625690450169	1.93205164184897	2.04092277363111	4.43569501443129	4.0929582449529	3.59122979946901	2.51332102763858	2.24089501404273	3.91895092948001	1.97173294033944	3.29131497575591	4.96444726068696	3.16429445241745	3.25875568178866	3.46942746115846	3.41542297965099	4.47878532023142	4.57217308755494	3.64742215714272	5.7477153625029	3.77252671056634	3.49572444469689
"HHAT"	6.89615188608755	7.95144186096802	5.40085675684957	7.34721033426016	9.89643565524957	7.03100234622731	5.32008886451055	5.47447154001109	6.25984690571248	7.36852038837977	6.36509232725558	5.92780720116996	7.10066357851489	6.68496917902712	6.55780851163414	6.85791745346855	6.16582376294892	6.25447254251562	7.4028047398297	7.14292412282172	5.64443045420438	7.27436831252098	6.24465026282394	7.52261933972552	6.53575882765452	7.25690247363409	6.95819592853898	6.30170300251459
"PATZ1"	7.79212535919246	6.90237525531629	6.99344058055831	6.85257975248374	8.26351848318787	6.89512532414708	6.92853455599365	7.13820066428422	6.91361134150852	6.59814673987194	6.48632147745595	6.73719763272325	7.2619242929545	6.62304294919318	6.72675661310777	6.5346460343477	6.31266800218267	6.60546786825277	7.39304543120431	6.89479439786172	7.0162771827953	7.0778934202738	6.55982756045106	6.76420561922728	6.97702650799048	7.04045226203757	7.23811491946243	6.69105772916749
"BARX1"	4.6953136453261	5.53484935135583	6.29237513768808	4.17240428136226	4.41004506451371	2.146607572847	4.42935575323558	5.74504806483373	2.82696896144748	2.87223978021536	3.47271344785688	3.75201772906026	5.42523107887285	5.12459903164083	5.37233206834748	3.63577330943803	0.947002841930096	4.22468471031926	2.08368372610764	1.72647755536165	2.98384035609163	2.87117293700358	5.38233047415377	3.82111237771039	2.10433726786254	2.36103141912311	2.52271291823697	5.39867044001273
"ZNF740"	7.50679327731898	7.19017942271981	6.97999020668023	7.46891144588726	8.03274010350837	7.34884767805791	7.1858146789874	6.81121487342075	7.20362697569439	6.77082293957016	7.37115901484614	6.90296362093685	7.01105761330099	6.16159528716855	6.97156887685727	7.28378246348731	6.90800621025075	6.54084697307749	7.30317939987506	7.11923741023275	7.71145480766927	7.83949013380907	7.64507076984671	7.01078203633336	7.69817977685966	8.19116145535884	7.325180056348	7.33512501455203
"GPHN"	5.69698305480143	6.41013736354859	7.1045537541993	8.18300753539521	8.73808384306087	7.04829438259508	6.88437434179908	7.66410161740295	8.2677260990315	7.82819413593455	7.24927570918537	7.50037028006526	7.27547749494948	7.71971907115384	7.95558573745121	8.09544219680784	6.25810443388142	6.73601595234746	8.24587540707453	8.12027700784441	8.419478181462	6.41094658840437	7.81895544700672	6.18199860409522	6.67127895233291	7.41137092218799	7.0078000840058	7.78500659905585
"LEPREL1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SP100"	10.1834614542177	10.7315557812685	10.0525056799728	10.4177672355255	9.79510130987854	10.5188696212516	9.85468713811484	10.0603971017241	10.9058807315413	10.4313688658582	10.4350608307487	10.1443170813274	10.638657584309	10.2142813816062	10.135711709822	10.2269345130416	10.0328849943616	9.9784470544319	10.4833437929494	10.5724974955225	10.765357151421	10.483291775819	10.2728811125133	11.1109241526769	10.565426687618	10.3282639227958	10.3124585403028	10.8981119152471
"PDIA4"	10.3502317299057	10.1364894758288	10.3101880311792	10.4846370147417	8.97191954958775	9.85983829613817	10.8509115240362	9.88836669366604	11.017957486959	10.3071211538047	10.1647276609665	10.2101245990523	10.2737955368974	10.0259712107073	10.6974738352158	11.0943226339203	10.2004074029264	10.5453143444874	10.2463896205629	10.2966165256068	10.5613204116921	10.3740707849802	11.2299159261628	10.0838094749831	10.8739433038339	10.6287186590008	10.648264331377	11.0081394711252
"PUF60"	11.0033777725705	10.8846487536015	11.9052533730715	11.1150233415184	11.1457693572655	10.1090232247205	10.842549633801	10.860477203927	10.9496873345746	10.6609693701308	10.5614777417314	10.7957537995875	10.1489754588888	10.7770811710233	10.771211740996	10.4217189483107	10.8433414416738	10.8283964655327	11.229897280213	10.8233237536856	10.9434486624172	11.0153505520521	10.887848937102	10.7237393449634	10.7878866919491	10.7107056071209	11.0868818266289	10.7222999386983
"C14orf1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SEPT4"	6.14549217836483	5.69219526189207	4.15304921392792	4.50959706508403	7.86034017769905	5.41711697021287	3.34563546192019	5.27214503230696	5.68844082716772	4.97988805494148	6.36813826188918	5.36945836882993	6.46414281762833	5.91975653402648	4.7330341427945	5.83518166605504	5.83271891651368	3.98646823008724	4.39709644480841	6.04774946802046	6.18530675713179	6.58007106283414	4.28645484844287	4.74899893084967	6.01270833309211	7.37855806890029	4.01945291205441	6.34008907941033
"SEPT3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"WDFY1"	9.91074780097639	10.7607970051662	10.6522525358913	10.214400078583	11.1775765098028	10.4842308488522	10.2956160565188	10.6203992311203	10.2735507195836	10.9930562504759	10.9386807889014	10.8394143291845	11.0669224187729	10.9987998420405	10.2301072074039	10.4373961062823	11.7029467664202	10.1131028485452	10.4696902982019	11.0654473909849	10.6979586269067	11.000361623674	10.5083566349752	11.4227685438894	11.1773348990882	10.4420274478334	10.8487488357283	11.3298790635545
"FIBP"	11.3023348451824	11.0160707999405	11.2276011867275	10.8851348100182	8.10438391913597	11.1292954542973	10.8134747777296	10.9554058743875	11.1080028722644	10.8007674393877	10.8736518239462	10.9454153707713	10.4024204259076	11.2991570420141	11.0906890860939	11.229354159762	11.3878564516472	10.9826901970132	10.9270728435935	11.0775650449226	11.1344298678076	10.7764545388946	10.9379173289125	10.849863021122	11.4164670005099	11.0177837273231	10.5352221984104	10.5832608706495
"RHOBTB3"	8.8140369733232	9.73975543600456	9.09307159483003	9.91443255803601	9.79044373054771	8.71807631035543	9.29866183449962	9.62318864109162	11.4761154239487	9.54380237382992	9.45862255068712	9.5258997537264	8.95880241204284	10.6832358951499	9.89534884609223	10.7273593105577	9.0358446297305	10.0686354978493	8.60195452466048	8.83737118058005	10.005084512782	8.49937153046459	10.0597127088005	8.74618054586773	8.3777782986378	10.8613028516937	9.37330481832853	9.85635846097412
"CYLD"	8.90217082958241	9.48787485776089	8.93688183326809	9.90738988201319	9.28872632628612	9.73738566985264	9.90943265941494	10.4043453745695	8.69178855639259	9.26152725521644	10.1963348468742	10.1400934135523	11.2032338422243	10.3380749955328	9.18527353817492	9.38698333044076	9.50666666120096	8.95874099143114	10.9809244774557	10.1575347784268	9.92874879912634	9.75663913678745	9.01637522523813	9.20061689966559	9.32240366775284	9.35449488937709	9.24533601587773	10.3158792920952
"PHF20"	9.13057393834331	8.4426584717828	8.78859519074027	9.08523184751591	8.83229311977616	9.16814504406616	8.75544925991936	8.17845572008695	8.86285863347734	8.50382760356626	8.50093108904394	8.25021560837479	9.10801772004315	8.98597199202919	8.52625259895852	8.58423438703952	9.18696475950522	8.75438482822425	9.4170943348518	9.45052494826203	8.73805997877891	9.05626708469929	9.2769635750192	9.00351862108766	8.94078071218769	9.04378147565786	8.63606886109303	9.09291008376898
