"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A10_841922"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A03_830756"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D07_830762"	"MS2010072835"	"MS2010072925"	"MS2010072930"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072026"	"MS2010072034"	"MS2010072038"	"MS2010072828"	"MS2010072837"	"MS2010072921"	"MS2010072932"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072001"	"MS2010072004"	"MS2010072036"	"MS2010072805"	"MS2010072813"	"MS2010072831"	"MS2010072902"	"MS2010072917"
"KLK6"	5.60406440887212	6.18038206851582	6.09990582505331	6.76335183725147	5.53746270034635	8.37049801115078	4.96037983125592	9.48002648918559	6.30440656573491	4.76714586686831	6.12997668481871	5.01966784737796	4.40389043185372	2.59394731709568	5.06147109391237	6.00966496670733	5.24562044871308	5.19140817389891	5.11196107838016	5.99455266328996	5.86179551896934	4.95702934417436	6.78009678761278	5.99578448104025	5.93648410696411	3.31863181081962	4.83820514463797	5.35851425627474	5.42652597791111	4.95011198773921	7.12402925008897	6.22884843924899	5.50094055187988	5.79701380564777	4.73908229408848
"MAL2"	10.3828248024395	8.09792283774921	10.9453815870498	10.0874366152979	7.93794507689007	11.7093002040394	4.96116362308937	8.17695483876629	2.31726367734196	5.74021410097074	3.84100489186686	1.24826088372886	9.11874729185866	4.02697167647143	5.41927292335875	1.73837764979907	5.16759301780231	8.71781473706467	1.32311920505468	3.4380871964678	1.55889774560476	2.70888496355872	4.42158287291003	2.24225846900054	2.16662107167229	6.90521990679495	7.97387655115598	4.53826085425007	4.53852452941687	2.86557408384013	6.57793206384	5.27648068166776	2.16369421098516	4.38722257581061	5.90608165517766
"KLK10"	4.20797590189014	3.00176674239463	4.89305333289375	5.26036270192794	2.37386002861418	7.24693688895735	2.84719719863798	4.01223413466279	1.91675568294476	3.04943849482759	3.72640573292793	2.2236747356498	2.75080289477834	2.53866952865988	1.58337783697713	1.89300382487198	3.21297391700857	2.82108210806458	1.6988075242442	3.61907900621061	3.40093379389369	2.12298587364106	2.64253779564278	2.75952203882369	2.02475814934298	3.33782174749235	5.77347938299231	3.01205100439315	2.31686938975736	3.01139471892429	3.79066958722943	2.91650767841347	2.70699040005309	2.26844679573527	2.284028097351
"SBSN"	9.64470472910284	6.18658073467276	7.62629737022806	8.83259652251437	5.44527286303249	9.52170748065048	6.42727536032687	8.83793352079498	5.79032385945859	2.18311475839976	3.08433513220253	6.57912916601595	5.29472019293217	5.62137405878066	5.28412412270687	5.50314532810084	6.71480211207827	6.10883203310976	3.10328504207753	5.90985035162932	4.76229897742105	6.63967861660818	6.08538790422362	5.43723904004975	4.01252978968086	6.19791123348177	6.15212540063058	6.31848626165225	5.91485189326831	5.78731706049175	4.04700394389416	3.77849908354472	4.55559217547627	1.71634303173554	5.65157398222284
"PLA2G4E"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CFTR"	4.65007291564307	6.9413512272163	2.10466646706615	3.92234272517539	5.66158817191471	3.00588804762726	2.6696209042294	7.1748131206568	4.79243613992503	2.45738908989914	1.53359949413757	2.10566829692207	3.97299051483932	1.53328769386039	1.9077919210846	2.41305834464108	2.36534111431978	5.9077050692098	3.78556442493757	2.88209628198119	3.52266998643018	2.01785936852098	2.42701609736832	2.51118284214517	3.62650507896339	3.14214540609954	6.98657129055733	1.63251365488329	1.75253186394385	1.81530119053971	2.24251926750658	2.60973693777534	2.25699401106942	2.63932176363209	2.0229560174575
"KRT6A"	12.3653239842462	2.76769775685078	12.8691256987415	13.6680061315245	1.59310065034779	14.3071685368923	1.97529399753201	6.19496218438967	2.41657181341461	1.15268338856876	1.36689862232837	1.34202282078023	3.26649637072987	1.86220523350188	4.39205456534029	2.58226110021118	2.04611523206437	4.30742888846432	5.22937019705487	2.68365652994703	1.52656765343991	1.13142250901199	1.74032439987912	1.9494650602951	4.81713052786716	2.27058733431789	2.34576549422264	1.62419658898881	4.13093253029139	2.37007757785425	1.54661785899743	1.45389289533543	2.48249742721387	4.33890785102768	3.56072557435117
"ALDH3B2"	5.52141018311409	5.46223242293854	2.83969086947826	5.631317049508	2.6337061576856	6.22299901379273	4.69823914219965	7.95062581695859	2.41085284946147	1.24053737794275	2.37757282295186	2.75917433681809	2.23857560036204	2.66613486675238	4.63271768958637	2.83110884336709	4.65440791660899	1.33088541233988	1.77362807606331	3.28652527667635	2.64586523100228	5.8237448627749	4.1097748498551	4.85264581393478	5.28656603640501	3.15103318235484	2.64119552903016	2.55816295196867	2.15553603249267	2.95071383473833	2.7339584197257	4.00392926074425	3.42670037509614	2.24542384757703	2.30764364497938
"LOC642587"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FGFBP1"	7.01164246037435	4.77490538033305	8.44672047650161	8.78070482508139	5.85477546040555	10.4561538671218	6.20906537262629	7.99080286952004	5.48484902625231	5.258020555507	4.75188690340612	6.01810975117512	5.17767130436999	4.92383695955633	4.55768178915876	6.21864575399038	6.17483640853292	3.10440180533649	5.07437276166589	6.39851337546681	5.9406892185711	6.76625546558008	4.42382626714612	5.5960457801397	7.11775928968711	6.23385705093432	4.01890865895743	5.65651928671269	1.82702366564296	6.29820402795322	3.24315808427103	2.10802535202294	6.76329670457599	6.29375877732912	5.50799311611028
"KRT13"	2.39453460425129	4.06327194760938	13.2652778068971	13.028085252254	2.90061131058068	14.6209590809962	4.88859335190384	10.9295465813559	4.49972361822667	1.54470916541542	1.5708275773716	3.91151905932802	2.79059217280235	1.25711848540395	4.20389418997284	2.06434719368373	3.07353385534625	2.23225693123059	4.45385617620731	2.89846931273338	3.19208978600975	5.65109635607324	2.15223713483477	5.95793011403934	5.62098803529344	2.7820933742204	3.19845042564403	3.94367590933421	1.60851542356073	5.71589588261568	4.00434536676536	2.85192698487874	2.90250691563522	1.89470131749016	2.37843070682036
"FGFR3"	6.84096642141349	5.55702691204846	6.40814690188339	7.47694234412299	5.42236911101379	7.67169444809781	3.97749106739924	7.62195380617262	6.68857778471939	6.26358911119624	2.65587868607002	4.90833219246301	5.77145630281922	6.33882278605774	2.78537814408621	5.55960121493081	6.45257149962061	4.70693177759342	5.44339319357616	2.99699017689122	3.73783695518756	3.99234393578259	6.58738890410131	3.38730355885375	5.89330267681319	4.7701241391248	5.07717807450566	3.30972345362462	6.00576920304828	3.56530728845587	3.85454351212587	5.73512089193642	3.19327172884594	3.3106159606579	5.42946340522774
"PROM1"	5.25629682669819	10.2321439304036	3.79815769447589	4.46642144500399	7.60431927316234	5.4525597400227	4.55634494660381	9.04117553022488	5.5382319798389	2.21593305213644	2.58548122036932	5.69732963821567	5.11969721277022	5.20817654906655	4.72821889985701	5.80034132971909	5.07645179221778	9.38158853418752	6.76633944103801	5.17822645329956	4.66463455623613	3.01566933748688	5.60885942734173	5.03921667267205	3.44563737807881	1.36079190317248	6.69447351884291	4.43609317699939	1.47332280990348	1.51362398445757	6.1067148019126	5.49494256747182	4.61016959991333	3.34248701836878	2.10592450499385
"PRSS3"	6.48032922383296	7.17926945682752	7.17449593836954	6.43404885126334	6.95774530770181	8.64736599273821	6.9686994049522	10.6743153324851	6.14651637483685	6.18616764589581	5.26754719047997	6.17560136755687	5.8070678492994	5.17741164782988	5.64994705604349	4.74520317411319	5.66872239849215	4.51634733393236	6.77301446290943	7.05856885310374	7.47216362620162	6.81520136966522	5.98945055404505	6.03883300437633	6.42393043049312	5.43283416395901	7.17442158370468	6.49108254673636	6.09870730565125	7.24588750701332	7.83672582764732	5.46718924126064	7.78949762192444	6.67857062264896	6.74608740382582
"MUC4"	2.31408905516326	3.16880284664457	5.7786380482596	3.38733341006013	2.39141966419323	7.86458751415151	4.17592288319708	8.12383262530672	2.10189039051428	2.09927340791751	2.18409636996151	2.68423875171305	4.77697791518153	4.34751997763316	2.53116505969076	2.22315395350093	2.13052812584458	2.44671918677049	5.28741603042842	2.42811314039337	2.76088525703579	3.36880023547713	4.49197324001408	3.14192807206835	2.87518959132179	2.20168261119369	2.27409669414237	4.06982062720658	3.24457077491686	3.22470209832491	3.03380123996427	3.97054756699378	2.98325996654182	2.92156770472183	3.16319950934483
"DSG3"	8.29169317423897	6.89776537975412	9.9954851694482	9.60950555522109	3.40909546061233	10.9553919446289	4.67492709528474	7.58795354899156	2.24828336461706	1.57538467205906	5.37640637876449	4.94867167830038	4.93215468143276	5.15776664139722	2.73226126925943	2.9111978461986	3.01225178755857	4.16467672532281	5.71637745228991	5.08834896119707	5.16838726069124	3.20714168961373	2.87104527816906	3.00302909940085	4.74668156295836	4.37459439343658	5.91972629098411	4.79131124278817	4.88450594677089	1.76495740622214	3.30918485026557	2.99631243051697	3.50994596413865	2.99311103714136	4.91963645805384
"KRT80"	7.15502478273879	6.85564407306074	6.07097974939367	5.3636547559735	4.14899265670337	8.10602746517474	5.35339105812276	7.77243523554009	4.75198799117772	3.12573392344409	3.98154216370142	5.21217359463631	2.42149747632798	3.59990607321281	2.17707951271914	5.04344869723073	2.30425479899445	4.0155922159857	5.41080861139732	3.033612732658	5.4499821732738	1.46643602872917	3.32048747997592	6.35523009605215	5.82252853851569	3.18380085001945	4.12204040470685	2.41723474150008	5.00447927647199	2.05320284515953	1.29389362484626	1.07916071174947	1.72448827901906	4.17613889468901	2.12961440848858
"CLDN4"	5.76354279162147	6.45737531199888	6.42488035077228	6.03806893006205	7.00521973055661	7.71322221603095	3.74658111916016	9.72839627598859	5.85966492333375	4.61097460924454	3.22791115127889	3.36390188142896	5.4402344032628	1.84978246153994	1.89505490927205	5.6523987262033	6.04637155802783	7.22914836910996	3.49570139894216	3.56258724042855	5.89496697609685	3.19441917394251	2.62256282826332	3.68679358506608	3.46452300033636	2.33144447530815	6.67963359045912	2.05501568542538	1.90080497514104	3.33049353469229	2.33909537572784	4.59749164607516	4.22270864856134	3.2968596563593	5.11645785650859
"IL11"	2.75836193930576	2.49777239832052	4.77285532669836	6.19643782504949	2.74404403320621	3.60346953473106	3.67616308461473	8.21911928115239	2.52967623275894	5.11660152997642	2.61267553424508	4.56099146538947	5.09587986932729	2.26171390034333	3.21524237061263	5.55740915375307	4.7667599727957	5.81889842284295	5.04337420632601	3.03356463927072	6.99604705373141	3.42240273351017	4.63238291041205	5.04470025049	3.85045391704967	3.48962701402457	3.93323144805644	4.50926441598607	4.92599678446074	2.56591034771407	3.45678490122957	5.08920695031	3.98269215120568	2.9532951211153	3.44591895707041
"KRT4"	2.70630280717239	2.38085568087486	13.2233517241355	11.4234044962594	3.11047314101012	13.9530407934529	3.53945930817446	7.18118719102872	2.14750731988902	2.49510856865932	1.78300012637267	2.66617524805426	3.11797305149508	1.95698500472385	3.76396131929439	1.60137336015334	3.41635030866991	3.17158955494581	3.48632246119433	3.50288610232995	2.16394662840213	3.93233411229758	4.08754162682303	1.96710316095209	2.90611173504692	2.40512505737136	4.53985965416714	1.95101789946649	3.26356003294434	4.92113887290579	3.69853485208488	2.98008691561695	3.4002125389179	3.69906430855814	3.43884964451772
"KRT78"	5.23868192556558	5.04022729663295	6.97615088823979	5.05734869273171	2.7860838160369	8.49307696494965	5.86603070691664	8.6912530882819	5.44972125349136	5.62758252988707	3.82461993989674	3.39101601888902	2.70955985691894	4.781046472006	4.00573770507405	5.1396101661867	4.50079649253145	3.61128530379293	4.36223156295226	5.02267016037372	5.76650915504623	2.14223261458907	4.23123180039812	5.01566088780598	4.29696003030698	5.1783139466007	6.54832379095241	5.07889736526674	5.51350459965489	4.95533655997571	4.93405231091294	5.78730004571621	4.7715306515984	5.55228561174684	4.22841479245967
"ZNF750"	6.78789046459994	6.59492618508157	7.59929993739178	8.28791549911859	0.663954847664509	9.29831877940227	5.24836719170137	6.2631589814639	4.77404689631962	2.6275269558584	4.9112655371738	1.08361469428806	1.80667404587264	2.46390875182774	0.713709714337553	1.48396777775406	2.16223511716079	0.798043711957386	2.01860903599932	4.84056248646559	4.91055100907447	4.6808307539602	5.48674789525276	3.79854053922378	3.82946051133119	2.16514535188291	3.67671074443464	4.15140712905676	3.72675665706482	2.27680739752028	2.12773851544643	0.564206008970106	0.48081144044612	2.12179762395629	1.30181635603329
"WNT3A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GGT6"	6.3192618935646	8.26794547300067	5.79033929727344	5.7398736297199	7.0898327658093	7.92357217623611	5.62802993679424	8.29725556234068	5.43982438873392	4.16673119866131	4.71322928710838	2.49898757494925	5.6476168120434	4.6135747757994	5.6116918899276	5.91680344043743	4.36136061767601	5.26596919181178	5.93410296155063	3.49993276904947	5.76207752704041	6.00580916456757	5.5892925755151	4.98321833789256	6.3225186728865	5.12890138360909	2.72039858047502	5.52274433650133	5.87772406708043	4.97736934909478	5.52073308294058	6.25903999716831	6.63670651717927	5.27695816882693	5.42474162241665
"TMEM184A"	4.40024977890305	4.90708130955515	5.88939643986529	5.5719394984568	4.41040365086207	7.30370709599813	4.04010426125473	9.38075324731991	3.95914287111437	3.31812665025645	4.56380551041692	3.70868176777793	3.50896316166022	3.49206520341362	4.94603711037907	3.32447885960063	3.99724280410372	3.37349675001006	4.44155717735465	3.7010183847794	4.60041488616169	3.92772257796075	4.24471337045158	4.14881044362288	4.06572866932453	3.40757443188106	4.22207684561998	3.9985537555324	3.80843553062701	6.33448664756157	4.24628657739495	3.50716686874332	5.72512780894177	4.96640474403628	4.68788287999961
"SDCBP2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TMEM45B"	6.07795836564886	3.28091543131077	6.64587290959508	6.30220667429642	8.07189534426863	8.56472450987697	5.44719153233412	7.81804226732142	3.55103693771092	2.43490280828873	2.55827397001816	4.71589950506383	5.00217338667529	2.39855885940178	2.37724461560997	1.82192011377244	3.02037871737706	5.50941905253753	5.53769454605709	5.56664821085654	3.62418624162321	4.95888057444131	4.851437528655	3.78913077773179	5.53892389457296	3.07099063893566	3.57064619350017	4.40374237968551	3.10044536338661	5.39041174813342	4.0619901988971	4.96736733238605	2.7471873410048	2.96902841968389	3.72482689273396
"MUC21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AZGP1"	8.28459775386382	12.2514205147592	3.85552826890868	2.36860960757019	5.45373807058574	2.20575651363125	4.60090807016297	6.80967784673974	1.9100430323761	5.32660809633645	4.72609190621949	5.28096683940669	3.70483441005353	5.5355650477133	4.55149102980656	6.43218291452169	1.78936414472827	3.78469938234313	5.7176751771267	3.30718538465805	5.83011177031774	2.75297638483919	6.67383488847832	4.57362636478213	5.09878141076359	5.66194118542714	2.28014006484824	5.06872231304811	2.76986654769886	5.31842771783267	4.35037111103594	5.58765900990559	4.3801144429125	5.10514589135916	3.7042868180009
"EREG"	6.81491571722718	3.77563430809375	6.16003528022118	5.18818614137925	5.01211425504005	7.74629192373037	5.00028575023215	9.44690008215849	2.46622941289734	0.777062331768417	4.70818050594477	2.42175006121037	4.14224001636997	4.79091074941679	5.40073391067227	2.95969938849354	5.14331298113113	7.70103272204188	2.6194282939294	1.3430014574097	6.78693006821116	3.37673462885921	6.81934983102278	4.53632642104032	5.49718096289308	5.59654693450394	5.42677942668595	5.64160286055777	4.62856463118944	3.06438749030386	5.29018355919795	5.94630968704334	4.32675883855591	5.91922859078761	5.75056937703207
"CLCA4"	6.05415606579346	2.31806363494389	11.3599953919883	7.42430076001209	6.31163703394037	10.764213539638	1.57461264850421	6.02927174625962	3.17139453349731	0.710396908980971	1.29649537757293	1.25874993277016	0.808335063473572	1.26390165453368	1.06584774308467	0.905531718753192	4.61548374015315	1.15909653392707	2.70504004846634	0.6045063283345	3.82785052768558	3.28586884429017	5.02471841268453	1.84910395116541	1.66457981162653	1.26911974094715	5.01015807999934	1.94320401085135	4.22098803989856	1.95184433423519	1.62570719725653	1.01321307507546	2.61150372252619	5.03208546831759	1.99041389721741
"EVPLL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"S100A7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ARHGEF16"	6.20314281685094	6.85851921977487	3.13916694002573	4.86314119052138	5.15942327377973	7.46564233886237	7.46559769162325	9.71279070189384	5.55390101247484	5.17307708881347	4.96125526459407	5.9763013193348	4.24782253605953	4.93864180089972	6.2308992302091	3.91120142142182	5.75607203941929	2.89289463429853	5.99844321451932	6.39078199676849	3.75068216445474	4.76751265441571	5.97883214618149	6.74622343241825	3.69647982471076	3.52366252616737	7.37075731063952	5.67865945356574	4.44792322934559	4.88271866415001	4.32327325804805	4.31837899174405	6.36467037706348	5.64118688070901	6.31708559790469
"ZBTB7C"	4.41413891918993	4.98471494252369	3.03823027817791	5.34460862252296	2.69724865766327	1.8265786845782	4.75149852883867	8.02475060418217	6.12147307764211	4.69515856879254	2.97153202007387	2.75390066453415	2.02725975573939	4.14026593902336	2.55089693041934	2.20531490741773	3.72251343269159	2.51320828707499	2.93675463655448	2.80260254647916	4.02622134617402	2.0536347100755	3.7361118598569	3.31558464403104	5.87956412392815	2.92153343507435	2.7868427495785	2.8954254115166	3.32915038536573	2.49763906131532	1.80589723706574	2.67509328747111	5.41943784125078	3.2850864242168	2.215859365249
"TACC2"	6.48731990266653	7.94438875598992	5.84331483879242	7.02767686772501	6.06945845441598	7.42109583825594	7.02354363796886	7.53132611567253	7.03887093422512	6.18005037656599	5.43880691849005	5.38178768283458	6.59640082031184	6.03040333365111	5.80820865884556	4.9818197886532	6.36989999175428	6.06322241745909	7.69602506872077	5.7148647371636	5.92190696184316	6.53356381189544	7.84807587844741	5.59054813847502	6.35417065156928	6.53187166460582	6.65330472895593	5.85296296717028	6.21122160720029	6.09172674687331	4.90465040440571	5.65725045988816	6.50135259449892	6.42121402572949	4.85194385381156
"PAQR5"	4.45932170563124	3.57378087911826	2.74282781039463	5.80657819398973	3.16519047895963	5.55475441327645	3.37250727206157	7.58751173030716	3.28683441421924	1.61706559853669	1.99620697305249	5.05078871605427	4.48005858852644	2.46356746287994	1.75509304944787	2.83867586658216	4.52639988027748	2.94603336113463	2.29673976759284	5.81679345173098	3.44118212543742	3.43948233196672	5.86114338953504	5.07334777484136	5.72336609814063	4.20760981618281	6.05935533506494	3.36309194367534	2.52745193550954	5.35537444143649	2.85556040736668	4.63333197225655	2.7341131919531	5.15187678822562	4.40979134161257
"SLC13A2"	4.2869848477618	7.69387988864632	3.39809605108323	5.50773111009242	5.61172295262427	3.80038640348693	5.66471251543961	7.98756089453437	4.90884712608887	2.51908032032813	3.50947052109789	4.96721504387533	5.49156304497704	3.33056706480688	2.60009993335511	3.27703737060169	5.56019399388305	3.7415156430144	3.39549583877748	4.8709326896055	3.81184968813836	3.63328499989893	3.1226128071792	4.42344459201466	5.15552414127807	3.51989914245191	6.31088738845075	2.70291510165668	4.89678389254682	3.70994272782409	3.46559251005024	5.29876510661443	3.95856161316819	2.53930566889144	4.93974477923175
