"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"State"	"MaxFC"	"InitialState"
"MYH11"	"MYH11"	-0.643736123745848	0.0522718421418301	0.625737697368639	-0.475994993791012	-0.13985749825781	0.238731339963221	0.807752682531057	-0.578675326228465	-1.16359028750745	1.25451044361311	-1.09799849031431	0.130248453155615	-0.211224971811096	-0.763644829993395	1.03532766173762	-0.0503407118336684	"S04"	1.25451044361311	"IS10"
"RHOBTB2"	"RHOBTB2"	-1.05323550858045	0.930626478134074	-1.27593965433367	0.929712749015466	0.786800601286707	-0.223448569298039	0.704302283365169	-0.252509356643101	-1.42198728806545	1.25185236820288	-0.653227650958438	0.251885214719666	-1.47295943257573	-0.416286330233782	0.456071347112463	-0.920153359842065	"S04"	1.25185236820288	"IS10"
"CCDC102B"	"CCDC102B"	-1.07037854350645	-0.44337021544489	-0.637175816072968	0.0513244988035149	0.364618301251228	0.285363980008069	0.886344771606397	0.0670307033810812	-0.144873985032642	1.25086212614885	-0.435982526172124	0.233456823555154	-0.675911423059874	0.410378004374853	0.248839007900207	-1.35097720351994	"S04"	1.25086212614885	"IS10"
"FOLR1"	"FOLR1"	-0.689394532279394	1.23414835051491	-1.11452625518001	1.17433824106118	0.237862142823579	-0.573368270531549	0.684886995165603	-1.1724149769361	-0.655481692677659	1.24974200805566	-0.889888739039605	0.471507631653805	-1.00009772856245	-0.968799062717549	0.815520214714579	-0.997292436530656	"S04"	1.24974200805566	"IS10"
"KCNJ15"	"KCNJ15"	0.308571412039814	0.350509490063038	-0.568392843649376	-0.960637382781178	-0.112529319604721	0.619656065261252	0.836382051726396	0.281585496615679	-0.420344050449308	1.24476453824364	-0.154247564952171	-0.465679686185815	-0.535992890502124	-1.47596104599303	0.0849194593279578	0.132661014647156	"S04"	1.24476453824364	"IS10"
"TREM1"	"TREM1"	-1.03461181472597	0.449057897702507	-1.21139014545513	0.595312620042106	0.921660812377865	-0.184679836889105	0.615845465841947	-0.948496073242082	0.234986034356189	1.24373632715894	-0.48936667562472	0.874587616801876	-0.800519253385625	-0.931906778321603	0.403754016652044	0.463121860711511	"S04"	1.24373632715894	"IS10"
"DAPK1"	"DAPK1"	-1.19137625009748	0.779862207431028	-0.0162762570814155	0.729498507777954	0.263817455017594	-0.205148719862458	0.345263152388365	-0.459486980664931	-0.968900430830658	1.23888392928584	-1.48589860282438	0.155751559979651	-1.1934842833544	-0.181072139064691	0.8188567327007	-0.524554314695131	"S04"	1.23888392928584	"IS10"
"SELENBP1"	"SELENBP1"	-0.379840828231924	1.08197388299613	-1.38741484032531	0.959870616441077	0.665952226745147	-0.567671133779249	0.555674778715474	-1.07386557286416	-1.141657793873	1.23729174523122	-0.855398623982776	0.301207737632307	-1.15152284647045	-0.122549460576965	0.728171176700388	-0.913770363875729	"S04"	1.23729174523122	"IS10"
"HCK"	"HCK"	-0.553630186011565	-0.0479712540560355	0.186914067284349	-1.03433712456222	-0.941689834266254	0.348281947064686	0.374695257999171	-0.0815758090568454	0.147308836934174	1.23652690014119	-0.665974517389873	0.766884286801185	0.445087623631326	-0.863062582768366	0.398340501282337	0.0947579561866867	"S04"	1.23652690014119	"IS10"
"SCNN1B"	"SCNN1B"	0.107281103022719	1.10447920986891	-1.20270951592369	0.372755136670457	0.571033929580982	-0.149013034075029	0.433640929851476	-0.909078134300249	-0.572951056243303	1.23409922511887	-1.12960875758217	0.147668879301021	-0.795242199861123	-0.734601514330459	0.251567315518676	-0.612475743927008	"S04"	1.23409922511887	"IS10"
"AHNAK"	"AHNAK"	0.327388050869945	-0.332232898308879	-0.14159954733767	-0.575709717426721	-1.24662792740195	0.990261471315007	0.532904000123034	0.158993648272937	-1.59971967407462	1.23386321777111	0.197429931492065	-0.169399306174859	0.169038392796044	-1.3005718654555	0.535716143861547	0.903399686724683	"S04"	1.23386321777111	"IS10"
"ELMO1"	"ELMO1"	-0.32225002656804	-0.345027239773648	0.0860438857259614	0.111862403332118	0.0641620924853601	-0.223416236003096	0.503745214607222	0.0959460146354829	-1.30538379761401	1.23316962773059	-0.628152666931018	-0.0559714956183205	-0.241241965119293	-0.160022182544394	0.190678894512566	-1.09973450900864	"S04"	1.23316962773059	"IS10"
"SLC9A3R2"	"SLC9A3R2"	-0.647958303226506	0.887178863528495	-1.12338182058831	0.743207452328882	0.533957918439672	-0.576096785615926	0.342845939546164	-0.815440299062308	-0.886242426234829	1.23232509726297	-0.657615617790868	0.903412391890886	-1.3218073306739	-0.582988835668145	0.841441239165271	-1.80092882544858	"S04"	1.23232509726297	"IS10"
"PLAC8"	"PLAC8"	0.195340653948612	0.495027196340724	0.694993883080644	-0.687230692919755	-0.166137194069525	-0.140718451484599	0.0622322208785763	-0.511933971032442	-0.409629435195144	1.23225234249988	-0.822042996486403	-0.20548681758768	-0.880434179953454	-1.08021891612267	1.0729044657785	-1.60619964489481	"S04"	1.23225234249988	"IS10"
"CELF2"	"CELF2"	-1.0887356745847	0.856092168571812	-0.671038739799657	0.763697045211944	0.350327905743567	-0.236847636258912	0.731129150711672	0.0205663686420914	-0.992782529404851	1.23174187165925	-1.29989677644724	0.58026253053124	-1.53005618729273	-0.710749275431737	0.36986587663778	-1.36286491876918	"S04"	1.23174187165925	"IS10"
"NPC2"	"NPC2"	-0.444164916220325	1.13668910648443	-1.06378393275394	0.422195276614817	-0.127998446982537	-0.170993084038773	0.672083857507677	-0.898533351411109	0.156067094014135	1.23101367388856	-0.510565875099336	0.650662060356588	-1.25406015359884	-1.13006007121959	0.192351586686087	-1.21922266917492	"S04"	1.23101367388856	"IS10"
"ALOX15B"	"ALOX15B"	-0.53817173432291	0.799151136953369	-0.517892512985222	0.656017150834	0.137459044454304	-0.160240686683806	0.533643144246753	-0.922154158523356	-0.719298415025099	1.22745275390912	-0.641321522588074	0.545604508889468	-1.26311655077097	-1.25191669512768	0.39311427516403	0.10640597510743	"S04"	1.22745275390912	"IS10"
"SLC40A1"	"SLC40A1"	0.0826205415359906	0.794557273850708	-0.888426724242651	-0.0576313469057318	-0.553436960782105	-0.0124926957322412	0.615872120828651	-1.01929987237366	0.368869700193308	1.22690962929257	-1.08569295804264	0.197462075835934	-0.0333269127128456	-0.487605807044502	0.881770807862388	-0.107117727576888	"S04"	1.22690962929257	"IS10"
"CADM1"	"CADM1"	-0.863530791438567	0.559797504212011	-0.772534543716534	0.285636637721684	0.664866654204593	-0.512269966893539	0.583710574767076	0.297216236235177	-0.2316205082847	1.22250602718381	-1.39844370851038	0.479289261363937	-1.56414128430922	0.422500647740474	-0.0301776063288517	-1.50132436526065	"S04"	1.22250602718381	"IS10"
"GGT1"	"GGT1"	-0.86815566465799	0.629931458494103	-0.784755453777311	0.365210098340737	-0.249092696797058	-0.0879441251392467	0.532002208602067	-0.277053695843704	-0.685984680474989	1.21678658957388	-0.52888668306125	0.51935130028769	-0.698885141377167	-0.755642801359507	1.11231832461933	-1.31376113006799	"S04"	1.21678658957388	"IS10"
"CRIP1"	"CRIP1"	-0.922386775851683	0.547478752576301	-1.15364345741088	0.797946993640155	0.318570654866396	-0.706685169567539	0.357690695369926	-0.745196290441791	-0.00771115770583034	1.21125827807879	-0.0906809375800099	0.76371785185879	-1.19013440207748	-0.169940915526885	0.837591234991846	-1.55903137176408	"S04"	1.21125827807879	"IS10"
"ADGRE5"	"ADGRE5"	-1.10304667260184	0.602403268796142	-0.647205070871148	0.395657374209366	-0.0274533648026307	-0.149380257811107	0.542707463180653	-0.468534051410773	-0.932155830265978	1.20437844584094	-0.262578197773528	0.853844352325839	-1.28979385272651	-0.640771001067245	0.909422059301196	-1.57320877269902	"S04"	1.20437844584094	"IS10"
"DPYD"	"DPYD"	-0.385081549115751	0.795189134949986	-1.23582327742158	-0.344706510413439	-0.530078137854734	0.160848100906199	0.940029099228921	-0.319147434443583	0.157038206436015	1.19927304562538	-0.139397924660252	0.885766614606985	-1.10199926630399	-1.15466080041716	0.668972218741885	-1.54946856315893	"S04"	1.19927304562538	"IS10"
"FNIP2"	"FNIP2"	-0.761683276807567	1.11621260470211	-0.675111889609936	-0.153891962481938	0.178842976573626	-0.113088742961159	0.844395063632722	-0.55522054111058	-1.16133898564603	1.19886237624353	-1.22891822995522	0.684430545292584	-1.41001585232183	-0.213699201667875	0.613414366161739	1.03388986050556	"S04"	1.19886237624353	"IS10"
"B2M"	"B2M"	-0.585163645428918	0.0185866304319131	-0.654062184104526	-0.399122381598768	-0.104425261230333	0.0992986291572789	0.427138821652075	-0.120744196312171	0.880399692301291	1.19869512220359	0.244784005804653	0.49402905365678	-1.04716547969452	-0.727343300930686	0.857753769581646	-1.92926489390742	"S04"	1.19869512220359	"IS10"
"SPARCL1"	"SPARCL1"	-0.628106086156052	-0.225203634998208	0.435849717350641	-0.194478741912607	-0.176096231396605	-0.165358615348819	0.761783888489923	0.329018905594476	-0.367082903523252	1.19819730279631	-1.08096987491453	-0.141542511958804	0.101142175212847	-0.778507698240398	0.546395200295753	-0.265071890795334	"S04"	1.19819730279631	"IS10"
"TSPAN4"	"TSPAN4"	-1.00995106627806	0.873679924727642	-0.950838320032298	0.411544318666039	-0.158461295518723	-0.0703946286622055	0.580883523159067	-0.246048079052158	-0.554651772773447	1.19172464919062	-0.532676485157485	0.844873106286469	-1.49843706208828	-0.545436607305416	0.610047074801559	-1.66771696644338	"S04"	1.19172464919062	"IS10"
"SCGB3A2"	"SCGB3A2"	-0.0744466152842647	0.602101346671336	-0.0848595303319125	0.767358265862706	-0.105739351027636	0.0723746086325086	0.255837541092512	-1.25218955880533	-0.670406803229416	1.1912322880278	-0.635522979374435	-0.412985367537551	-0.686316700323084	-0.863479637765911	0.355034636605256	1.17758374481612	"S04"	1.1912322880278	"IS10"
"ID3"	"ID3"	-0.744920603104002	-0.859961308208761	0.264471775812947	-0.369469099275149	-0.149747317147201	0.69490654541672	0.219591544411848	0.0461507083112924	-0.270146044952579	1.18811665348152	0.0115987697603603	0.0304425416413462	-0.20463812355615	0.169999039856403	-0.214623605370142	-0.528407379398474	"S04"	1.18811665348152	"IS10"
"IRX2"	"IRX2"	-0.46750598942274	0.684165073616919	-0.474188203327482	-0.940638190047986	-0.209631653031622	-0.19356593543825	-0.0826056436971638	0.346081964707939	-1.0351464908503	1.18762939937539	0.154111913184564	0.126663412258576	-0.33003955717609	-0.148920945484164	0.168436198510945	-0.953169108095976	"S04"	1.18762939937539	"IS10"
"SPRY4"	"SPRY4"	-1.05855147184133	0.710147808413605	-0.81833641744797	0.12415734643664	0.273675293407634	-0.0778218392685802	0.789018162736973	0.132641564744633	-1.40237726488629	1.18395437448549	-0.639013610369412	0.422378687950488	-1.25949294610375	-0.338285520233087	0.725342899313803	-0.233391742652038	"S04"	1.18395437448549	"IS10"
"RASL11A"	"RASL11A"	-0.63073652230101	0.685288728376738	0.869661347067309	-0.627222549946953	0.180576374513868	-0.356404966530362	0.0482073296923995	-1.18007584293243	0.0370999845876096	1.18188146382445	-1.009208866855	-0.273050166566632	-0.17003186492967	-0.0975418197935794	0.437415703816801	0.576698149258537	"S04"	1.18188146382445	"IS10"
"NR2F1"	"NR2F1"	-0.0588659030409849	0.629924543665035	-0.658044061561816	-0.318997210238898	0.529323210332736	-0.227521594643791	0.769062166255423	-0.332957002828389	-1.26514830678263	1.1786645832022	-1.36375488796497	0.630184627934359	-1.07925217678227	-0.407167568445765	0.762855270418274	-1.18582423496503	"S04"	1.1786645832022	"IS10"
"LBH"	"LBH"	-0.301982404018847	-0.273128788489985	0.20086837427042	-0.642873652682038	-0.382226676329603	0.319547187751823	0.856921748551195	-0.121762540328956	-0.430875779285307	1.17824739430371	-0.989961177582135	0.34014971206305	0.0898083790068639	-0.680021457226031	0.662756108988519	-1.39633745651132	"S04"	1.17824739430371	"IS10"
"UNC13D"	"UNC13D"	-0.616022633600165	0.130839341569908	-0.842246457674432	0.305038730570216	-0.171521155842602	-0.224264125657032	0.146327584258603	-0.797894291832913	-0.850910325344112	1.1757950910387	0.463690963273432	1.14164805397914	-0.964422560535287	-0.523773652121481	1.12535840637018	-1.60162997367739	"S04"	1.1757950910387	"IS10"
"PER1"	"PER1"	-0.683275446223727	0.342260277540709	-0.646667270359675	0.637373049767149	-0.0443583180383785	-0.176317144997253	0.39703686068352	-0.133552389519776	-1.08173387513867	1.17513994283356	-0.0198656677255835	0.361517180240073	-1.28535865079162	-0.725484716161693	0.599491946448645	-0.255801465177413	"S04"	1.17513994283356	"IS10"
"RGL1"	"RGL1"	-0.430315524919238	0.949126238185973	-0.566536036159362	-0.645117381113475	-0.171134065900072	-0.0740342521998702	0.906719898221463	0.229079958683668	-0.717362499910001	1.17330067019415	-1.09391375171211	0.431631812459895	-1.2934836176404	-0.340340431770688	0.267122706986731	-0.725572502242759	"S04"	1.17330067019415	"IS10"
"AXIN2"	"AXIN2"	-0.402793389312543	0.40300310550574	-0.542583874731876	0.666125371772337	0.0086016703689423	-0.0511921313108419	0.399900366696324	-0.177122593351794	-0.941189844413886	1.17274955346276	-1.29569845847227	0.00897271358019066	-1.01149985331993	0.481947489891342	0.0990707114061149	-0.659509471809446	"S04"	1.17274955346276	"IS10"
"RHOB"	"RHOB"	-0.969876935960858	-0.000986610255353261	-0.637278428841173	0.982338263217987	1.06809976810498	-0.535902469174753	0.276012057171707	-0.374318345712984	-0.101515068235343	1.16906241114413	-0.590632852386629	0.239469651812061	-0.779821392219555	-0.628987315480033	0.787802079055194	-0.0400355477564493	"S04"	1.16906241114413	"IS10"
"EFEMP1"	"EFEMP1"	0.340306737595531	0.45160951547305	-0.927289648696191	-0.316874448961147	-0.290237365595306	0.114958572059791	0.769292964411322	-0.0246861622122561	-0.491797983365359	1.16895236651328	0.0286758110576956	0.369388900935369	-1.35283541195599	-1.21553411026522	0.237125706123115	-1.71275396513177	"S04"	1.16895236651328	"IS10"
"SMARCA2"	"SMARCA2"	-0.243690099659287	0.154147751022898	0.364098949185799	-0.613339109927465	-0.501399005419176	-0.22472838777229	0.333954240487394	1.06588832068244	-1.25361253328642	1.16732571279774	-0.917902046060017	-0.498095721696606	0.120419881830605	-0.329225825026898	0.00190129159071207	-0.873704748250514	"S04"	1.16732571279774	"IS10"
"HPGD"	"HPGD"	-0.649259888100516	1.0775772316073	-0.904520634968432	0.408014911157093	0.0269500077599501	-0.34263409120048	0.653188238333612	-0.27828135129664	-0.126325380839837	1.16494431298983	-0.943883793319991	0.592935667933459	-1.20836550372435	-1.28275988154982	0.999859265465769	-1.2922253673299	"S04"	1.16494431298983	"IS10"
"AGR3"	"AGR3"	-0.493537571538106	0.866996897678671	-0.958691903063124	0.980324567280025	0.512595348057309	-0.300908669934864	0.658653029966868	-1.1185002345698	-0.0235926620448193	1.16322758415853	-0.817508092727299	-0.128678207326294	-0.709855260110486	-0.898769039624071	1.05949905278024	-1.13320387100303	"S04"	1.16322758415853	"IS10"
"SFTPB"	"SFTPB"	-0.609604781705497	0.791288444949447	-0.832539154937411	0.790157687339068	0.929965590150799	-0.153228598534544	0.617131932062386	-1.19403842077108	-0.789379185432729	1.1618685651609	-0.974721267689605	0.358451063677623	-0.90127143158498	-0.879834704865283	0.418787476477918	0.458205523605825	"S04"	1.1618685651609	"IS10"
"EGFL7"	"EGFL7"	-0.726969244401489	0.216716683486842	-0.244791854661343	0.677717934480944	0.158904076321504	-0.659498700198695	-0.0537135996798034	-0.742056436478095	-0.509176776825684	1.1609160953795	-0.537137539974368	0.340646515187589	0.434312497370353	-0.61160170955116	0.699934938634123	-1.39448144965859	"S04"	1.1609160953795	"IS10"
"TMEM163"	"TMEM163"	-1.11802224633225	1.09360741631074	-0.311633523195115	0.814664912289675	0.456696328564314	-0.523847830137175	0.308983806353765	-0.707928558442256	-0.383482244122466	1.16075504123276	-1.01618094328212	0.392747653398219	-1.1380914567318	-0.951588791161085	0.541543566204337	-1.31307661610289	"S04"	1.16075504123276	"IS10"
"RENBP"	"RENBP"	-0.18228954188462	-0.0591172611294625	0.385895601174071	-0.613727901826169	-0.390368396904033	-0.043543407777894	0.123121492523996	-0.444782303831921	-0.626561697921447	1.15579965143193	-0.900875569990433	0.646063029589435	-0.515723673668334	-0.186760069575306	0.883263442086338	0.25519035795877	"S04"	1.15579965143193	"IS10"
"MUC15"	"MUC15"	-0.612914951662986	0.616032522637963	-0.0945993183090057	-0.0795290623786084	-0.414612877057643	-0.273378243827665	0.676970996428417	-0.229192983239455	-0.71251041239629	1.14727057983221	-0.821514256712776	0.185476797928035	-0.760579109973765	-0.229383305247754	0.369337842219924	0.420458144935137	"S04"	1.14727057983221	"IS10"
"STEAP4"	"STEAP4"	-0.72264433562125	1.06966786946393	-1.32263306756035	0.471028835443781	1.0392014929234	-0.171394254354103	0.852668252444485	-1.17024809572846	0.145480120349129	1.14609393919791	-0.787790795330685	0.678679533652999	-1.09308306158191	-1.18892507122003	0.541322519297842	-1.28931187363015	"S04"	1.14609393919791	"IS10"
"LAMB2"	"LAMB2"	-0.65463368302823	0.649503830773303	-0.485890568259158	0.162515261023603	0.344046954890056	-0.284379232909471	0.527567016738259	-0.405285802844151	-1.36919124099597	1.1416040391147	-0.177823870091371	0.503058605841769	-0.899499923585282	-1.19711925394605	0.673079373738338	-1.77207454233152	"S04"	1.1416040391147	"IS10"
"C2"	"C2"	-0.816239964815752	0.156454672883982	-0.765827632611647	0.890253183039206	0.777834235833836	0.127102598008726	0.536320431490035	-0.795611331415552	-0.828299562527435	1.14100703399815	-0.513587168518391	0.303514740012829	-1.31799035174529	-0.213415498716494	0.715018809195123	-0.751772926788204	"S04"	1.14100703399815	"IS10"
"HACD1"	"HACD1"	-0.357732924727227	-0.794858317007331	-0.149817545327629	0.979917828901446	0.329063694627635	0.448910155268708	-0.301245621840789	-0.808666634570642	-0.556097504670867	1.14004529361724	0.462320108345978	-0.113052305720273	-0.171408141399892	-0.550494344383254	-0.0127293379972685	-1.40225726002583	"S04"	1.14004529361724	"IS10"
"MAOA"	"MAOA"	0.775379156535043	0.20535539871427	-0.403972778406132	0.876054375087712	1.00231763449644	-0.23175541594363	-0.0161969073137294	-0.910610609619833	-1.08783775786946	1.13687298032808	-0.698072614686793	-0.539060458713346	-0.265737585273727	-1.42131116428894	-0.339885417163859	0.489525501614982	"S04"	1.13687298032808	"IS10"
